File,Lines,Comments,Blanks,Code,Lines-exe,Lines-dec,Stmt-exe,Stmt-dec,Ratio,Units,Cyclomatic,Modified,Strict,Essential,Avg Lines,Avg Code,Avg Comment,Avg Blank,bug
RBTorsionForce.h,165,112,8,39,9,21,9,19,2.87,3,1,1,1,1,5,5,0,0,0
RBTorsionForceImpl.cpp,67,30,8,26,9,7,13,11,1.15,6,1,1,1,1,4,4,0,0,0
RBTorsionForceImpl.h,72,37,7,22,2,14,2,13,1.68,3,1,1,1,1,3,3,1,0,0
RBTorsionForceProxy.cpp,81,30,6,40,26,13,20,15,0.75,3,3,3,3,1,13,13,0,0,0
RBTorsionForceProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
RealVec.h,177,58,22,92,46,32,38,30,0.63,19,1,1,1,1,4,4,0,0,0
ReferenceAndersenThermostat.cpp,86,44,15,23,10,9,11,10,1.91,3,2,2,2,1,9,7,0,1,0
ReferenceAndersenThermostat.h,74,46,16,10,0,7,0,5,4.6,0,0,0,0,0,0,0,0,0,0
ReferenceAngleBondIxn.cpp,203,69,45,84,54,39,37,36,0.82,5,3,3,3,1,26,16,3,6,0
ReferenceAngleBondIxn.h,104,64,22,16,0,13,0,9,4.0,0,0,0,0,0,0,0,0,0,0
ReferenceBondForce.cpp,103,55,26,18,4,10,5,7,3.06,3,1,1,1,1,13,5,3,5,0
ReferenceBondForce.h,79,48,16,12,0,9,0,5,4.0,0,0,0,0,0,0,0,0,0,0
ReferenceBondIxn.cpp,292,113,64,85,56,36,32,26,1.33,6,3,3,3,1,30,14,4,8,0
ReferenceBondIxn.h,131,87,22,18,0,15,0,8,4.83,0,0,0,0,0,0,0,0,0,0
ReferenceBrownianDynamics.cpp,164,68,33,56,34,22,32,19,1.21,4,4,4,4,1,22,14,3,5,0
ReferenceBrownianDynamics.h,93,58,19,14,0,11,0,9,4.14,0,0,0,0,0,0,0,0,0,0
ReferenceCCMAAlgorithm.cpp,333,36,36,251,155,101,136,89,0.14,11,4,4,5,2,25,22,1,2,0
ReferenceCCMAAlgorithm.h,134,64,24,41,0,33,0,27,1.56,1,1,1,1,1,4,4,0,0,0
ReferenceCMAPTorsionIxn.cpp,211,62,27,120,91,53,64,49,0.52,5,2,2,2,1,28,24,1,3,0
ReferenceCMAPTorsionIxn.h,108,61,22,21,0,18,0,12,2.9,0,0,0,0,0,0,0,0,0,0
ReferenceConstraintAlgorithm.h,67,43,10,10,2,8,0,5,4.3,1,1,1,1,1,1,1,0,0,0
ReferenceConstraints.cpp,206,44,21,134,87,46,83,48,0.33,4,8,8,9,2,40,33,4,4,0
ReferenceConstraints.h,75,53,8,11,0,9,0,8,4.82,0,0,0,0,0,0,0,0,0,0
ReferenceCustomAngleIxn.cpp,159,49,24,81,55,33,53,28,0.6,4,4,4,4,1,25,20,2,3,0
ReferenceCustomAngleIxn.h,96,52,18,23,0,20,0,15,2.26,0,0,0,0,0,0,0,0,0,0
ReferenceCustomBondIxn.cpp,121,45,18,53,35,20,38,15,0.85,4,3,3,3,1,15,13,1,2,0
ReferenceCustomBondIxn.h,97,52,19,23,0,20,0,15,2.26,0,0,0,0,0,0,0,0,0,0
ReferenceCustomCentroidBondIxn.cpp,265,32,30,197,138,81,148,78,0.16,7,6,6,6,1,31,27,1,3,0
ReferenceCustomCentroidBondIxn.h,191,68,32,85,1,68,1,56,0.8,5,1,1,1,1,3,3,0,0,0
ReferenceCustomCompoundBondIxn.cpp,280,61,28,185,131,73,138,71,0.33,7,6,6,6,1,28,26,1,2,0
ReferenceCustomCompoundBondIxn.h,188,68,32,82,1,65,1,54,0.83,5,1,1,1,1,3,3,0,0,0
ReferenceCustomDynamics.cpp,400,81,33,277,199,69,202,65,0.29,14,5,4,6,1,21,19,1,1,0
ReferenceCustomDynamics.h,140,68,23,39,0,36,0,29,1.74,0,0,0,0,0,0,0,0,0,0
ReferenceCustomExternalIxn.cpp,136,47,19,65,46,15,50,9,0.72,3,2,2,2,1,25,21,1,3,0
ReferenceCustomExternalIxn.h,90,45,17,25,0,22,0,18,1.8,0,0,0,0,0,0,0,0,0,0
ReferenceCustomGBIxn.cpp,492,72,62,353,249,124,296,108,0.2,13,8,8,8,1,32,27,2,3,0
ReferenceCustomGBIxn.h,266,160,38,61,0,58,0,38,2.62,0,0,0,0,0,0,0,0,0,0
ReferenceCustomHbondIxn.cpp,305,86,42,171,118,65,117,65,0.5,8,4,4,4,1,25,21,1,3,0
ReferenceCustomHbondIxn.h,203,87,34,75,2,59,2,48,1.16,5,1,1,1,1,3,3,0,0,0
ReferenceCustomManyParticleIxn.cpp,321,38,43,231,167,90,162,87,0.16,9,6,6,6,2,31,25,2,3,0
ReferenceCustomManyParticleIxn.h,197,74,32,83,0,68,0,57,0.89,4,1,1,1,1,3,3,0,0,0
ReferenceCustomNonbondedIxn.cpp,283,104,39,137,84,43,94,42,0.76,8,4,4,5,1,19,16,1,2,0
ReferenceCustomNonbondedIxn.h,167,96,29,34,0,31,0,24,2.82,0,0,0,0,0,0,0,0,0,0
ReferenceCustomTorsionIxn.cpp,177,52,35,85,57,35,55,30,0.61,4,3,3,3,1,29,21,2,6,0
ReferenceCustomTorsionIxn.h,96,52,18,23,0,20,0,15,2.26,0,0,0,0,0,0,0,0,0,0
ReferenceDrudeKernelFactory.cpp,63,25,6,27,16,8,15,12,0.93,4,2,2,2,1,7,7,0,0,0
ReferenceDrudeKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
ReferenceDrudeKernels.cpp,533,61,77,387,303,188,201,190,0.16,19,4,4,4,1,25,20,2,3,0
ReferenceDrudeKernels.h,167,99,9,52,0,40,0,37,1.9,3,1,1,1,1,3,3,0,0,0
ReferenceDynamics.cpp,265,136,76,48,20,17,18,17,2.83,11,1,1,1,1,12,4,3,4,0
ReferenceDynamics.h,178,113,36,24,0,21,0,19,4.71,0,0,0,0,0,0,0,0,0,0
ReferenceForce.cpp,121,37,21,58,33,18,30,15,0.64,10,1,1,1,1,6,6,0,0,0
ReferenceForce.h,159,99,29,27,7,24,0,19,3.67,0,0,0,0,0,0,0,0,0,0
ReferenceGayBerneForce.cpp,318,49,37,224,184,90,115,91,0.22,5,6,6,7,2,54,44,4,6,0
ReferenceGayBerneForce.h,135,43,18,69,23,38,19,36,0.62,5,1,1,1,1,7,7,0,0,0
ReferenceHarmonicBondIxn.cpp,121,48,26,42,27,19,18,17,1.14,4,2,2,2,1,15,10,1,4,0
ReferenceHarmonicBondIxn.h,88,53,19,14,0,11,0,8,3.79,0,0,0,0,0,0,0,0,0,0
ReferenceKernelFactory.cpp,104,30,3,67,64,2,64,3,0.45,1,32,32,32,32,66,66,0,0,0
ReferenceKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
ReferenceKernels.cpp,2364,115,294,1905,1333,715,1267,716,0.06,149,3,3,4,1,14,13,1,1,0
ReferenceKernels.h,1358,812,38,501,0,376,0,368,1.62,31,1,1,1,1,2,2,0,0,0
ReferenceLincsAlgorithm.cpp,302,110,53,133,90,57,81,50,0.83,9,3,3,3,1,20,15,2,3,0
ReferenceLincsAlgorithm.h,156,94,29,29,0,26,0,23,3.24,0,0,0,0,0,0,0,0,0,0
ReferenceLJCoulomb14.cpp,138,58,35,40,28,26,12,26,1.45,3,2,2,2,1,25,13,4,8,0
ReferenceLJCoulomb14.h,73,45,15,10,0,8,0,5,4.5,0,0,0,0,0,0,0,0,0,0
ReferenceLJCoulombIxn.cpp,612,157,122,323,246,129,192,124,0.49,10,7,7,8,1,45,32,3,10,0
ReferenceLJCoulombIxn.h,202,125,34,40,3,36,0,27,3.12,0,0,0,0,0,0,0,0,0,0
ReferenceMonteCarloBarostat.cpp,118,54,19,41,27,18,30,20,1.32,4,3,3,3,1,13,10,1,2,0
ReferenceMonteCarloBarostat.h,86,52,19,12,0,9,0,8,4.33,0,0,0,0,0,0,0,0,0,0
ReferenceNeighborList.cpp,261,16,33,210,115,93,93,67,0.08,9,4,4,4,2,23,21,1,1,0
ReferenceNeighborList.h,49,9,7,28,6,28,0,7,0.32,0,0,0,0,0,0,0,0,0,0
ReferenceObc.cpp,498,139,126,226,178,123,88,121,0.62,10,4,4,4,2,36,22,4,10,0
ReferenceObc.h,165,105,37,21,0,18,0,15,5.0,0,0,0,0,0,0,0,0,0,0
ReferencePairIxn.cpp,64,38,16,5,0,2,1,3,7.6,2,1,1,1,1,9,2,3,4,0
ReferencePairIxn.h,80,48,16,12,0,9,0,5,4.0,0,0,0,0,0,0,0,0,0,0
ReferencePlatform.cpp,115,30,9,67,51,9,51,11,0.45,7,1,1,1,1,9,9,0,0,0
ReferencePlatform.h,75,35,7,29,2,23,1,22,1.21,1,1,1,1,1,4,4,0,0,0
ReferencePME.cpp,733,188,127,424,206,122,270,101,0.44,10,5,5,5,1,61,41,12,9,0
ReferencePME.h,97,59,13,21,0,21,0,6,2.81,0,0,0,0,0,0,0,0,0,0
ReferenceProperDihedralBond.cpp,181,54,41,81,56,41,35,37,0.67,4,2,2,2,1,30,20,2,8,0
ReferenceProperDihedralBond.h,89,54,19,14,0,11,0,8,3.86,0,0,0,0,0,0,0,0,0,0
ReferenceRbDihedralBond.cpp,196,54,44,93,66,42,45,38,0.58,4,3,3,3,1,34,23,3,8,0
ReferenceRbDihedralBond.h,87,52,19,14,0,11,0,8,3.71,0,0,0,0,0,0,0,0,0,0
ReferenceRpmdKernelFactory.cpp,56,25,6,20,9,7,9,11,1.25,4,2,2,2,1,5,5,0,0,0
ReferenceRpmdKernelFactory.h,50,35,7,6,0,4,0,3,5.83,0,0,0,0,0,0,0,0,0,0
ReferenceRpmdKernels.cpp,385,53,53,277,220,123,194,125,0.19,11,7,7,7,1,31,25,2,4,0
ReferenceRpmdKernels.h,102,65,6,26,0,22,0,20,2.5,1,1,1,1,1,3,3,0,0,0
ReferenceSETTLEAlgorithm.cpp,244,41,31,171,155,133,35,133,0.24,5,1,1,1,1,41,34,2,5,0
ReferenceSETTLEAlgorithm.h,94,64,9,18,0,15,0,13,3.56,0,0,0,0,0,0,0,0,0,0
ReferenceStochasticDynamics.cpp,225,95,48,75,40,37,33,27,1.27,7,3,3,3,1,17,10,3,4,0
ReferenceStochasticDynamics.h,136,89,24,20,0,17,0,12,4.45,0,0,0,0,0,0,0,0,0,0
ReferenceTabulatedFunction.cpp,300,30,37,213,140,61,130,65,0.14,34,2,2,3,1,6,6,0,0,0
ReferenceTabulatedFunction.h,151,53,12,81,0,63,0,63,0.65,0,0,0,0,0,0,0,0,0,0
ReferenceTests.h,40,31,3,3,0,2,0,1,10.33,1,1,1,1,1,2,2,0,0,0
ReferenceVariableStochasticDynamics.cpp,266,113,54,93,54,41,49,32,1.22,8,3,3,3,1,18,11,3,4,0
ReferenceVariableStochasticDynamics.h,145,94,27,22,0,19,0,13,4.27,0,0,0,0,0,0,0,0,0,0
ReferenceVariableVerletDynamics.cpp,173,72,30,68,45,26,42,25,1.06,5,4,4,4,1,18,13,2,3,0
ReferenceVariableVerletDynamics.h,100,62,21,15,0,12,0,10,4.13,0,0,0,0,0,0,0,0,0,0
ReferenceVerletDynamics.cpp,146,60,32,48,31,20,28,19,1.25,3,4,4,4,1,26,15,4,7,0
ReferenceVerletDynamics.h,82,51,17,12,0,9,0,7,4.25,0,0,0,0,0,0,0,0,0,0
ReferenceVirtualSites.cpp,202,39,15,146,124,80,58,78,0.27,2,7,7,7,1,82,72,5,6,0
ReferenceVirtualSites.h,55,38,6,7,0,5,0,4,5.43,0,0,0,0,0,0,0,0,0,0
RPMDIntegrator.cpp,225,46,27,143,97,48,90,48,0.32,12,3,3,3,1,14,12,1,1,0
RPMDIntegrator.h,248,179,7,55,11,31,10,30,3.25,10,1,1,1,1,3,3,0,0,0
RpmdKernels.h,91,62,6,16,7,11,1,10,3.88,2,1,1,1,1,3,3,0,0,0
RPMDMonteCarloBarostat.cpp,44,30,4,8,2,3,3,3,3.75,2,1,1,1,1,4,4,0,0,0
RPMDMonteCarloBarostat.h,134,87,7,36,10,16,8,15,2.42,8,1,1,1,1,3,3,0,0,0
RPMDMonteCarloBarostatImpl.cpp,172,41,21,103,76,40,65,43,0.4,5,4,4,4,1,23,19,2,3,0
RPMDMonteCarloBarostatImpl.h,77,37,7,25,2,17,2,16,1.48,3,1,1,1,1,3,3,1,0,0
RPMDUpdater.h,54,38,7,6,1,4,0,3,6.33,0,0,0,0,0,0,0,0,0,0
runtime.cpp,191,41,42,82,49,26,40,25,0.5,15,1,1,2,1,8,5,1,1,0
runtime.h,261,129,57,70,13,50,8,49,1.84,8,1,1,1,1,3,3,0,0,0
SerializationNode.cpp,175,30,25,117,64,40,60,44,0.26,21,2,2,2,1,5,5,0,0,0
SerializationNode.h,251,193,7,44,8,33,6,30,4.39,2,2,2,2,1,6,6,0,0,0
SerializationProxy.cpp,73,30,9,31,13,11,13,13,0.97,7,1,1,1,1,4,4,0,0,0
SerializationProxy.h,114,82,8,19,0,15,0,14,4.32,1,1,1,1,1,2,2,0,0,0
SerializationProxyRegistration.cpp,153,30,5,47,41,3,42,6,0.64,2,2,2,2,1,23,23,0,0,0
SFMT-alti.h,156,42,11,86,56,24,62,17,0.49,4,3,3,3,1,23,20,0,1,0
SFMT-params.h,97,48,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params11213.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params1279.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params132049.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params19937.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params216091.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params2281.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params4253.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params44497.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params607.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-params86243.h,46,5,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SFMT-sse2.h,123,35,9,76,55,13,61,11,0.46,3,3,3,3,1,26,25,0,1,0
SFMT.cpp,694,202,50,295,188,74,189,73,0.68,23,2,2,2,1,13,12,0,1,0
SFMT.h,185,52,24,69,13,30,13,31,0.75,12,1,1,1,1,4,4,0,0,0
SHA1.cpp,256,19,48,154,105,25,250,25,0.12,10,3,3,3,1,19,15,1,3,0
SHA1.h,283,141,32,35,3,31,0,23,4.03,0,0,0,0,0,0,0,0,0,0
SimTKOpenMMRealType.h,150,38,25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
SimTKOpenMMUtilities.cpp,395,154,79,155,97,40,85,33,0.99,12,3,3,3,1,19,12,2,4,0
SimTKOpenMMUtilities.h,227,150,39,33,4,30,0,21,4.55,2,1,1,1,1,1,1,0,0,0
SplineFitter.cpp,724,65,78,578,493,294,334,214,0.11,11,10,10,12,1,61,52,3,6,0
SplineFitter.h,179,152,7,17,0,14,0,13,8.94,0,0,0,0,0,0,0,0,0,0
sse_mathfun.h,712,133,85,297,280,91,201,90,0.45,5,1,1,1,1,108,50,12,12,0
State.cpp,161,30,18,111,51,29,53,31,0.27,29,1,1,1,1,4,4,0,0,0
State.h,166,102,9,49,0,43,0,42,2.08,0,0,0,0,0,0,0,0,0,0
StateProxy.cpp,166,32,6,123,83,49,70,51,0.26,3,8,8,8,1,41,40,1,0,0
StateProxy.h,17,1,5,8,0,6,0,5,0.12,0,0,0,0,0,0,0,0,0,0
string.cpp,374,49,90,231,173,54,146,49,0.21,14,4,4,5,2,23,16,2,5,0
string.h,372,122,83,162,83,80,62,71,0.75,30,1,1,1,1,5,4,0,1,0
System.cpp,156,30,21,99,62,20,70,21,0.3,16,2,2,3,1,6,6,0,0,0
System.h,275,200,9,62,10,39,10,37,3.23,8,1,1,1,1,3,3,0,0,0
SystemProxy.cpp,146,30,5,104,72,43,50,45,0.29,3,7,7,7,1,34,34,0,0,0
SystemProxy.h,53,35,7,8,0,6,0,5,4.38,0,0,0,0,0,0,0,0,0,0
TabulatedFunction.cpp,269,30,27,210,154,36,162,38,0.14,24,2,2,3,1,9,9,0,0,0
TabulatedFunction.h,383,298,13,69,0,48,0,47,4.32,1,1,1,1,1,2,2,0,0,0
TabulatedFunctionProxies.cpp,208,30,20,154,97,67,90,69,0.19,18,2,2,2,1,8,8,0,0,0
TabulatedFunctionProxies.h,108,50,17,38,0,26,0,25,1.32,0,0,0,0,0,0,0,0,0,0
test.c,318,16,15,253,178,33,189,33,0.06,5,11,11,11,1,54,49,1,1,0
test.cpp,40,5,5,29,18,2,18,4,0.17,1,6,5,7,1,34,27,4,3,0
TestAndersenThermostat.h,215,37,21,147,113,56,105,58,0.25,4,8,8,8,1,41,36,2,4,0
TestBrownianIntegrator.h,272,39,28,195,140,85,142,90,0.2,6,7,7,9,1,36,32,2,3,0
TestCheckpoints.h,133,35,17,71,53,29,75,38,0.49,3,9,9,13,1,27,22,2,3,0
TestCMAPTorsionForce.h,233,41,26,156,113,77,127,80,0.26,4,10,10,11,1,45,38,3,4,0
TestCMMotionRemover.h,117,31,9,65,42,25,44,28,0.48,3,6,6,7,1,22,21,0,1,0
TestCompoundIntegrator.h,227,38,24,154,121,71,185,82,0.25,4,16,16,21,1,44,38,2,4,0
TestCpuCheckpoints.cpp,108,36,15,55,42,21,33,22,0.65,2,4,4,4,1,37,28,3,6,0
TestCpuCompoundIntegrator.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuCustomGBForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuCustomManyParticleForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuCustomNonbondedForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuEwald.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuGayBerneForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuGBSAOBCForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuHarmonicAngleForce.cpp,63,30,3,28,17,19,23,21,1.07,2,5,5,6,1,14,14,0,0,0
TestCpuLangevinIntegrator.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuNeighborList.cpp,138,36,9,83,60,26,56,28,0.43,2,10,10,11,2,44,41,2,2,0
TestCpuNonbondedForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCpuPeriodicTorsionForce.cpp,63,30,3,28,17,19,23,21,1.07,2,5,5,6,1,14,14,0,0,0
TestCpuPme.cpp,151,37,14,88,56,31,55,34,0.42,4,4,4,4,1,23,20,1,2,0
TestCpuRBTorsionForce.cpp,63,30,3,28,17,19,23,21,1.07,2,5,5,6,1,14,14,0,0,0
TestCpuSettle.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaAmoebaAngleForce.cpp,346,53,64,214,161,85,130,84,0.25,8,4,4,4,1,33,26,1,6,0
TestCudaAmoebaBondForce.cpp,261,39,49,164,121,70,105,72,0.24,7,4,4,4,1,29,23,1,5,0
TestCudaAmoebaExtrapolatedPolarization.cpp,521,67,87,368,276,170,197,157,0.18,10,3,3,4,1,44,36,3,6,0
TestCudaAmoebaGeneralizedKirkwoodForce.cpp,8483,67,154,8250,8145,7923,329,165,0.01,14,3,3,3,1,600,589,2,9,0
TestCudaAmoebaInPlaneAngleForce.cpp,408,69,82,248,187,94,154,93,0.28,9,4,4,5,1,37,27,3,7,0
TestCudaAmoebaMultipoleForce.cpp,3345,163,373,2799,2498,454,2378,419,0.06,25,5,5,6,1,129,112,4,13,0
TestCudaAmoebaOutOfPlaneBendForce.cpp,505,83,91,323,246,103,230,101,0.26,9,6,6,6,1,48,36,4,8,0
TestCudaAmoebaPiTorsionForce.cpp,341,54,72,206,156,70,150,71,0.26,8,4,4,5,1,34,25,1,7,0
TestCudaAmoebaStretchBendForce.cpp,322,63,66,184,132,76,116,77,0.34,8,4,4,5,1,31,23,2,6,0
TestCudaAmoebaTorsionTorsionForce.cpp,2727,38,32,2649,2612,2554,115,54,0.01,4,7,7,8,1,668,662,1,5,0
TestCudaAmoebaVdwForce.cpp,2072,76,162,1819,1691,181,1671,184,0.04,13,5,5,6,1,153,140,3,10,0
TestCudaAndersenThermostat.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaBrownianIntegrator.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCheckpoints.cpp,136,38,19,77,59,31,45,31,0.49,2,4,4,4,1,51,39,4,8,0
TestCudaCMAPTorsionForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCMMotionRemover.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCompiler.cpp,100,38,7,39,25,15,30,20,0.97,2,5,5,7,1,18,18,1,0,0
TestCudaCompoundIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCustomAngleForce.cpp,66,30,3,31,19,21,24,23,0.97,2,5,5,6,1,16,16,0,0,0
TestCudaCustomBondForce.cpp,66,30,3,31,19,21,24,23,0.97,2,5,5,6,1,16,16,0,0,0
TestCudaCustomCentroidBondForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCustomCompoundBondForce.cpp,70,30,3,35,21,22,26,24,0.86,2,5,5,6,1,18,18,0,0,0
TestCudaCustomExternalForce.cpp,69,30,3,33,21,21,26,23,0.91,2,5,5,6,1,17,17,0,0,0
TestCudaCustomGBForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCustomHbondForce.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCustomIntegrator.cpp,103,34,5,62,51,20,61,21,0.55,2,10,10,14,1,33,31,1,1,0
TestCudaCustomManyParticleForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaCustomNonbondedForce.cpp,74,30,3,39,26,24,32,25,0.77,2,7,7,8,1,20,20,0,0,0
TestCudaCustomTorsionForce.cpp,66,30,3,31,19,21,24,23,0.97,2,5,5,6,1,16,16,0,0,0
TestCudaDrudeForce.cpp,213,38,20,145,112,68,88,71,0.26,7,3,3,3,1,22,20,1,1,0
TestCudaDrudeLangevinIntegrator.cpp,258,47,22,183,146,87,124,90,0.26,4,8,8,8,1,51,45,4,4,0
TestCudaDrudeSCFIntegrator.cpp,144,41,9,88,70,31,68,34,0.47,2,9,9,9,1,46,43,4,2,0
TestCudaEwald.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaFFT3D.cpp,140,35,10,84,56,32,66,32,0.42,2,12,12,12,1,43,40,1,2,0
TestCudaGayBerneForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaGBSAOBCForce.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaHarmonicAngleForce.cpp,67,30,4,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestCudaHarmonicBondForce.cpp,66,30,3,30,19,20,24,22,1.0,2,5,5,6,1,15,15,0,0,0
TestCudaLangevinIntegrator.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaLocalEnergyMinimizer.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaMonteCarloAnisotropicBarostat.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaMonteCarloBarostat.cpp,37,30,2,3,1,1,1,2,10.0,1,1,1,1,1,3,3,0,0,0
TestCudaMultipleForces.cpp,113,34,7,58,42,29,45,32,0.59,2,8,8,9,1,27,27,0,0,0
TestCudaNonbondedForce.cpp,161,36,15,108,77,51,100,54,0.33,4,8,8,9,1,31,27,2,3,0
TestCudaPeriodicTorsionForce.cpp,65,30,3,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestCudaRandom.cpp,149,37,15,87,64,48,67,48,0.43,3,8,8,8,1,32,28,1,2,0
TestCudaRBTorsionForce.cpp,65,30,3,30,19,20,24,21,1.0,2,5,5,6,1,15,15,0,0,0
TestCudaRpmd.cpp,573,47,41,470,356,264,325,249,0.1,9,11,11,11,1,57,52,2,3,0
TestCudaSettle.cpp,36,30,2,2,0,1,0,1,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaSort.cpp,135,36,18,72,45,30,50,30,0.5,13,2,2,2,1,6,5,0,1,0
TestCudaVariableLangevinIntegrator.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaVariableVerletIntegrator.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaVerletIntegrator.cpp,36,30,2,2,0,1,0,2,15.0,1,1,1,1,1,2,2,0,0,0
TestCudaVirtualSites.cpp,143,37,11,93,74,36,85,40,0.4,2,11,11,14,1,53,47,2,4,0
TestCudaWcaDispersionForce.cpp,189,40,36,101,76,32,79,34,0.4,3,6,6,6,1,43,33,2,8,0
TestCustomAngleForce.h,238,36,20,171,129,63,142,68,0.21,5,7,7,8,1,36,33,1,2,0
TestCustomBondForce.h,235,32,14,181,134,69,164,80,0.18,6,8,8,11,1,30,30,0,1,0
TestCustomCentroidBondForce.h,414,52,50,302,233,109,304,130,0.17,7,10,10,16,1,51,43,3,6,0
TestCustomCompoundBondForce.h,474,39,28,393,295,163,315,174,0.1,9,8,8,12,1,46,43,1,1,0
TestCustomExternalForce.h,239,33,19,179,126,68,154,77,0.18,6,7,7,10,1,31,29,1,1,0
TestCustomGBForce.h,563,46,32,481,384,168,391,175,0.1,9,11,11,14,1,56,53,2,2,0
TestCustomHbondForce.h,298,34,20,233,182,84,224,99,0.15,7,8,8,12,1,34,33,1,1,0
TestCustomIntegrator.h,928,104,83,725,565,309,697,331,0.14,18,12,12,14,1,45,40,2,3,0
TestCustomManyParticleForce.h,754,50,56,636,498,308,419,286,0.08,18,5,5,6,1,38,35,1,2,0
TestCustomNonbondedForce.h,1228,69,93,1057,827,451,970,505,0.07,26,10,10,15,1,44,41,1,2,0
TestCustomTorsionForce.h,283,37,24,211,161,77,176,83,0.18,6,7,7,9,1,37,35,1,2,0
TestEnforcePeriodicBox.cpp,104,30,10,57,40,21,42,23,0.53,2,7,7,7,1,31,28,0,3,0
TestEwald.h,449,67,54,317,238,139,266,144,0.21,7,11,11,13,1,56,45,5,6,0
TestFindExclusions.cpp,233,63,22,143,97,38,132,40,0.44,5,9,9,9,1,33,28,3,2,0
TestFindMolecules.cpp,81,30,4,38,24,16,31,18,0.79,2,6,6,6,1,18,18,0,0,0
TestGayBerneForce.h,264,42,21,190,157,71,180,79,0.22,5,9,9,12,1,42,37,2,2,0
