File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
setup.py,d06aa63,8.0,8.0,8.0,1.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,21.0,101.0,7.0,93.0,31.0,48.0,2.0,42.0,7.0,35.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,2.0,0.31,8.0,8.0,8.0,1.0,0.0
MDAnalysis/coordinates/DCD.py,81ed228,2.0,2.0,2.0,1.0,7.0,0.0,6.0,1.0,3.0,30.0,29.0,274.0,14.0,193.0,39.0,154.0,69.0,1.0,0.0,194.0,38.0,156.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,2.0,0.36,66.0,66.0,66.0,51.0,0.0
MDAnalysis/coordinates/xdrfile/core.py,ea8f40c,2.0,2.0,2.0,2.0,10.0,0.0,8.0,2.0,3.0,25.0,24.0,314.0,40.0,214.0,35.0,178.0,72.0,2.0,0.0,193.0,33.0,160.0,2.0,2.0,2.0,1.0,8.0,8.0,8.0,6.0,3.0,0.34,59.0,59.0,59.0,50.0,0.0
MDAnalysis/coordinates/xdrfile/libxdrfile.py,ea8f40c,1.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,1.0,14.0,13.0,400.0,94.0,86.0,19.0,68.0,221.0,8.0,1.0,90.0,19.0,71.0,4.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,2.0,2.57,27.0,27.0,27.0,23.0,0.0
MDAnalysis/coordinates/xdrfile/core.py,ea8f40c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
setup.py,ea8f40c,8.0,8.0,8.0,1.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,21.0,113.0,7.0,105.0,31.0,48.0,2.0,42.0,7.0,35.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,2.0,0.27,8.0,8.0,8.0,1.0,0.0
MDAnalysis/coordinates/xdrfile/core.py,ea8f40c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/xdrfile/core.py,ea8f40c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/xdrfile/core.py,ea8f40c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
setup.py,2371a6b,8.0,8.0,8.0,1.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,21.0,113.0,7.0,105.0,31.0,48.0,2.0,42.0,7.0,35.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,2.0,0.27,8.0,8.0,8.0,1.0,1.0
MDAnalysis/core/HBond.py,c5b7c4a,1.0,1.0,1.0,1.0,13.0,2.0,8.0,5.0,1.0,6.0,5.0,124.0,30.0,52.0,12.0,38.0,43.0,2.0,0.0,49.0,12.0,37.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,0.83,11.0,11.0,11.0,6.0,0.0
setup.py,c5b7c4a,8.0,8.0,8.0,1.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,21.0,113.0,7.0,105.0,31.0,48.0,2.0,42.0,7.0,35.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,1.0,2.0,0.27,8.0,8.0,8.0,1.0,0.0
MDAnalysis/core/AtomGroup.py,fdf6982,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,7.0,67.0,67.0,667.0,89.0,342.0,91.0,251.0,245.0,0.0,0.0,342.0,87.0,255.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.72,119.0,119.0,119.0,80.0,1.0
MDAnalysis/core/AtomGroup.py,4b17366,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,7.0,67.0,67.0,667.0,89.0,342.0,91.0,251.0,245.0,0.0,0.0,342.0,87.0,255.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.72,119.0,119.0,119.0,80.0,0.0
MDAnalysis/tests/test_libxdrfile.py,9b802c7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/core/AtomGroup.py,9b802c7,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,7.0,67.0,67.0,667.0,89.0,342.0,91.0,251.0,245.0,0.0,0.0,342.0,87.0,255.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.72,119.0,119.0,119.0,80.0,0.0
MDAnalysis/core/HBond.py,9b802c7,1.0,1.0,1.0,1.0,13.0,2.0,8.0,5.0,1.0,6.0,5.0,124.0,30.0,52.0,12.0,38.0,43.0,2.0,0.0,49.0,12.0,37.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,0.83,11.0,11.0,11.0,6.0,0.0
MDAnalysis/core/Selection.py,9b802c7,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,28.0,79.0,78.0,629.0,51.0,498.0,116.0,382.0,99.0,2.0,0.0,464.0,116.0,348.0,2.0,2.0,2.0,1.0,25.0,25.0,25.0,19.0,3.0,0.2,141.0,141.0,141.0,99.0,0.0
MDAnalysis/core/Timeseries.py,9b802c7,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,11.0,37.0,37.0,292.0,47.0,151.0,50.0,102.0,94.0,0.0,0.0,153.0,49.0,104.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,2.0,0.62,63.0,63.0,63.0,46.0,0.0
MDAnalysis/tests/test_libxdrfile.py,9b802c7,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,6.0,6.0,36.0,10.0,26.0,13.0,13.0,1.0,0.0,0.0,26.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.04,6.0,6.0,6.0,6.0,0.0
setup.py,9b802c7,9.0,9.0,9.0,1.0,116.0,0.0,0.0,0.0,0.0,1.0,0.0,176.0,22.0,124.0,7.0,116.0,33.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.27,9.0,9.0,9.0,1.0,0.0
MDAnalysis/coordinates/DCD.py,e24330f,2.0,2.0,2.0,1.0,9.0,0.0,7.0,1.0,2.0,20.0,19.0,234.0,19.0,159.0,32.0,127.0,59.0,1.0,0.0,160.0,32.0,128.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,6.0,2.0,0.37,47.0,47.0,47.0,34.0,0.0
MDAnalysis/coordinates/base.py,e24330f,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,20.0,20.0,173.0,32.0,89.0,28.0,61.0,55.0,0.0,0.0,86.0,27.0,59.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,2.0,0.62,30.0,30.0,30.0,27.0,0.0
examples/leaflet.py,4aaeaae,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,9.0,8.0,139.0,22.0,61.0,14.0,47.0,58.0,3.0,0.0,59.0,14.0,45.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,0.95,17.0,17.0,17.0,9.0,0.0
examples/radial_distribution_function.py,4aaeaae,2.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,8.0,18.0,2.0,16.0,3.0,2.0,0.0,18.0,2.0,16.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.17,2.0,2.0,2.0,1.0,0.0
examples/rmsfit.py,4aaeaae,2.0,2.0,2.0,1.0,27.0,4.0,12.0,13.0,0.0,4.0,3.0,140.0,28.0,65.0,11.0,54.0,52.0,3.0,0.0,60.0,11.0,49.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.8,8.0,8.0,8.0,4.0,0.0
examples/rmsfit_alignment.py,4aaeaae,3.0,3.0,3.0,1.0,44.0,6.0,23.0,21.0,1.0,8.0,7.0,377.0,61.0,163.0,22.0,141.0,162.0,2.0,0.0,133.0,20.0,113.0,2.0,2.0,2.0,1.0,12.0,12.0,12.0,5.0,3.0,0.99,28.0,28.0,28.0,15.0,0.0
examples/radial_distribution_function.py,4aaeaae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
examples/rmsfit_alignment.py,4aaeaae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/core/Selection.py,fc2a737,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,29.0,81.0,80.0,645.0,52.0,508.0,119.0,389.0,104.0,2.0,0.0,472.0,119.0,353.0,2.0,2.0,2.0,1.0,26.0,26.0,26.0,20.0,3.0,0.2,144.0,144.0,144.0,102.0,1.0
MDAnalysis/core/Selection.py,22959c7,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,29.0,81.0,80.0,645.0,52.0,508.0,119.0,389.0,104.0,2.0,0.0,472.0,119.0,353.0,2.0,2.0,2.0,1.0,26.0,26.0,26.0,20.0,3.0,0.2,144.0,144.0,144.0,102.0,0.0
MDAnalysis/core/AtomGroup.py,71c4b8c,1.0,1.0,1.0,1.0,9.0,0.0,5.0,2.0,6.0,68.0,68.0,742.0,110.0,352.0,94.0,258.0,292.0,0.0,0.0,350.0,89.0,261.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.83,121.0,121.0,121.0,81.0,1.0
MDAnalysis/core/AtomGroup.py,daa6a4e,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,6.0,68.0,68.0,750.0,110.0,358.0,93.0,265.0,295.0,0.0,0.0,353.0,88.0,265.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.82,122.0,122.0,122.0,82.0,0.0
MDAnalysis/core/AtomGroup.py,daa6a4e,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,6.0,68.0,68.0,750.0,110.0,358.0,93.0,265.0,295.0,0.0,0.0,353.0,88.0,265.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.82,122.0,122.0,122.0,82.0,1.0
MDAnalysis/coordinates/GRO.py,bb29716,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,5.0,5.0,71.0,14.0,44.0,9.0,35.0,14.0,0.0,0.0,43.0,9.0,34.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.32,9.0,9.0,9.0,5.0,0.0
MDAnalysis/coordinates/base.py,bb29716,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,4.0,24.0,24.0,198.0,37.0,107.0,32.0,75.0,56.0,0.0,0.0,109.0,31.0,78.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,2.0,0.52,42.0,42.0,42.0,33.0,0.0
MDAnalysis/core/AtomGroup.py,bb29716,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,6.0,69.0,69.0,780.0,118.0,364.0,94.0,270.0,311.0,0.0,0.0,356.0,89.0,267.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,3.0,0.85,123.0,123.0,123.0,83.0,0.0
MDAnalysis/coordinates/base.py,bb29716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/tests/datafiles.py,bb29716,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,7.0,13.0,1.0,12.0,10.0,1.0,0.0,11.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.77,1.0,1.0,1.0,1.0,0.0
MDAnalysis/tests/test_coordinates.py,bb29716,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,12.0,42.0,42.0,305.0,56.0,240.0,68.0,171.0,32.0,0.0,0.0,207.0,59.0,148.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.13,42.0,42.0,42.0,42.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,1.0,1.0,1.0,1.0,5.0,0.0,4.0,2.0,0.0,6.0,5.0,57.0,13.0,27.0,9.0,18.0,19.0,2.0,0.0,26.0,9.0,17.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,0.7,10.0,10.0,10.0,8.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/tests/datafiles.py,c5d4f27,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,7.0,13.0,1.0,12.0,10.0,1.0,0.0,11.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.77,1.0,1.0,1.0,1.0,0.0
MDAnalysis/tests/test_coordinates.py,c5d4f27,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,16.0,63.0,63.0,480.0,85.0,359.0,103.0,254.0,67.0,0.0,0.0,297.0,85.0,212.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.19,63.0,63.0,63.0,63.0,0.0
examples/backbone_dihedral.py,c5d4f27,2.0,2.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,10.0,31.0,3.0,28.0,6.0,2.0,0.0,31.0,3.0,28.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.19,2.0,2.0,2.0,1.0,0.0
examples/potential_profile.py,c5d4f27,3.0,3.0,3.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,12.0,35.0,3.0,32.0,9.0,3.0,0.0,34.0,3.0,31.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,0.26,3.0,3.0,3.0,1.0,0.0
examples/schlitter_determ.py,c5d4f27,2.0,2.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,6.0,33.0,5.0,28.0,20.0,2.0,0.0,33.0,5.0,28.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.61,2.0,2.0,2.0,1.0,0.0
setup.py,c5d4f27,9.0,9.0,9.0,1.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,181.0,22.0,129.0,7.0,121.0,34.0,96.0,2.0,49.0,7.0,42.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,2.0,0.26,9.0,9.0,9.0,1.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/core.py,c5d4f27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDAnalysis/coordinates/base.py,13e7f7d,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,5.0,48.0,48.0,364.0,64.0,205.0,69.0,136.0,102.0,0.0,0.0,195.0,60.0,135.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,5.0,2.0,0.5,70.0,70.0,70.0,57.0,0.0
