File,Hash,AvgCyclomatic,AvgCyclomaticModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclExecutableUnit,CountDeclModule,CountDeclProgunit,CountDeclSubprogram,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumEssential,fastread_buggy
src/98_main/abinit.F90,19b440c,46.0,46.0,6.0,602.0,110.0,370.0,130.0,1.0,0.0,1.0,1.0,694.0,113.0,372.0,85.0,256.0,219.0,320.0,65.0,255.0,46.0,46.0,6.0,4.0,0.59,46.0,46.0,6.0,1.0
src/70_gw/calc_sig_ppm_comp.F90,19b440c,11.0,11.0,1.0,85.0,17.0,56.0,22.0,1.0,0.0,1.0,1.0,146.0,20.0,58.0,20.0,37.0,80.0,53.0,16.0,37.0,11.0,11.0,1.0,4.0,1.38,11.0,11.0,1.0,1.0
src/57_iovars/indefo.F90,19b440c,32.0,32.0,1.0,832.0,36.0,678.0,134.0,1.0,0.0,1.0,1.0,878.0,39.0,680.0,16.0,633.0,177.0,662.0,13.0,649.0,32.0,32.0,1.0,3.0,0.26,32.0,32.0,1.0,1.0
src/69_wfdesc/m_wfd.F90,19b440c,8.0,7.0,1.0,70.0,14.0,40.0,17.0,61.0,1.0,1.0,61.0,6649.0,1133.0,2687.0,1072.0,1616.0,2987.0,2521.0,828.0,1693.0,35.0,35.0,6.0,8.0,1.11,489.0,482.0,82.0,1.0
src/72_response/dfpt_scfcv.F90,19b440c,55.0,55.0,6.0,576.0,59.0,415.0,110.0,2.0,0.0,1.0,1.0,1347.0,122.0,833.0,243.0,580.0,411.0,653.0,152.0,501.0,110.0,110.0,12.0,5.0,0.49,110.0,110.0,12.0,1.0
src/56_recipspace/m_skw.F90,19b440c,10.0,10.0,1.0,83.0,13.0,51.0,18.0,9.0,1.0,1.0,9.0,1126.0,177.0,507.0,206.0,300.0,455.0,484.0,136.0,348.0,27.0,27.0,7.0,4.0,0.9,91.0,91.0,15.0,1.0
src/72_response/dfpt_rhotov.F90,19b440c,19.0,19.0,0.0,150.0,18.0,105.0,30.0,2.0,0.0,1.0,1.0,388.0,41.0,213.0,58.0,154.0,145.0,190.0,39.0,151.0,38.0,38.0,1.0,4.0,0.68,38.0,38.0,1.0,1.0
src/56_io_mpi/m_hdr.F90,19b440c,10.0,9.0,2.0,106.0,16.0,71.0,19.0,34.0,1.0,1.0,33.0,4713.0,690.0,2506.0,551.0,1509.0,1574.0,1826.0,334.0,1492.0,129.0,129.0,23.0,4.0,0.63,358.0,339.0,100.0,1.0
src/27_toolbox_oop/m_geometry.F90,19b440c,4.0,3.0,1.0,48.0,9.0,26.0,12.0,9.0,1.0,1.0,9.0,734.0,127.0,260.0,112.0,147.0,363.0,223.0,91.0,132.0,16.0,16.0,3.0,6.0,1.4,40.0,34.0,13.0,1.0
src/69_wfdesc/m_oscillators.F90,19b440c,10.0,9.0,1.0,80.0,12.0,49.0,19.0,8.0,1.0,1.0,8.0,971.0,135.0,412.0,154.0,257.0,437.0,386.0,108.0,278.0,32.0,31.0,1.0,6.0,1.06,84.0,77.0,8.0,1.0
src/57_iovars/outvar_o_z.F90,19b440c,60.0,60.0,0.0,714.0,147.0,497.0,94.0,2.0,0.0,1.0,1.0,1510.0,297.0,996.0,58.0,937.0,266.0,927.0,33.0,894.0,120.0,120.0,1.0,5.0,0.27,120.0,120.0,1.0,1.0
src/52_fft_mpi_noabirule/m_fft_mesh.F90,19b440c,6.0,6.0,1.0,71.0,11.0,41.0,19.0,16.0,1.0,1.0,16.0,1692.0,258.0,698.0,211.0,486.0,762.0,656.0,187.0,469.0,29.0,27.0,12.0,5.0,1.09,108.0,106.0,29.0,1.0
src/77_ddb/m_ifc.F90,19b440c,14.0,14.0,3.0,138.0,21.0,90.0,28.0,19.0,1.0,1.0,19.0,3508.0,528.0,1805.0,562.0,1181.0,1237.0,1618.0,394.0,1224.0,54.0,54.0,8.0,6.0,0.69,276.0,275.0,62.0,1.0
src/61_occeig/newocc.F90,19b440c,20.0,20.0,3.0,181.0,23.0,125.0,36.0,2.0,0.0,1.0,1.0,421.0,50.0,253.0,48.0,204.0,129.0,198.0,27.0,171.0,40.0,40.0,7.0,5.0,0.51,40.0,40.0,7.0,1.0
src/72_response/dfpt_rhofermi.F90,19b440c,11.0,11.0,0.0,110.0,14.0,81.0,15.0,6.0,0.0,1.0,1.0,793.0,88.0,492.0,172.0,319.0,223.0,418.0,97.0,321.0,70.0,70.0,4.0,6.0,0.45,70.0,70.0,4.0,1.0
src/94_scfcv/outscfcv.F90,19b440c,60.0,60.0,0.0,532.0,78.0,387.0,84.0,2.0,0.0,1.0,1.0,1193.0,160.0,776.0,194.0,564.0,294.0,609.0,127.0,482.0,120.0,120.0,1.0,6.0,0.38,120.0,120.0,1.0,1.0
src/95_drive/eph.F90,19b440c,4.0,4.0,0.0,45.0,6.0,28.0,11.0,12.0,0.0,1.0,1.0,621.0,80.0,344.0,100.0,237.0,206.0,314.0,78.0,236.0,55.0,50.0,1.0,4.0,0.6,55.0,50.0,1.0,1.0
src/71_bse/m_exc_spectra.F90,19b440c,16.0,15.0,3.0,137.0,24.0,86.0,37.0,8.0,1.0,1.0,8.0,1393.0,228.0,721.0,220.0,456.0,541.0,625.0,159.0,466.0,40.0,40.0,13.0,7.0,0.75,131.0,124.0,28.0,1.0
src/67_common/symrhg.F90,19b440c,22.0,22.0,7.0,211.0,29.0,144.0,52.0,2.0,0.0,1.0,2.0,474.0,59.0,285.0,67.0,217.0,161.0,297.0,38.0,259.0,43.0,43.0,13.0,0.0,0.56,44.0,44.0,14.0,1.0
src/70_gw/m_model_screening.F90,19b440c,6.0,6.0,3.0,72.0,10.0,45.0,17.0,11.0,1.0,1.0,11.0,1195.0,148.0,525.0,134.0,388.0,550.0,552.0,129.0,423.0,23.0,23.0,13.0,4.0,1.05,75.0,75.0,34.0,1.0
src/72_response/dfpt_accrho.F90,19b440c,44.0,44.0,1.0,381.0,44.0,279.0,82.0,1.0,0.0,1.0,1.0,465.0,47.0,281.0,69.0,211.0,163.0,247.0,46.0,201.0,44.0,44.0,1.0,7.0,0.58,44.0,44.0,1.0,1.0
src/32_util/m_special_funcs.F90,19b440c,5.0,5.0,1.0,53.0,10.0,31.0,11.0,20.0,1.0,1.0,20.0,1659.0,287.0,673.0,280.0,392.0,726.0,622.0,220.0,402.0,25.0,25.0,19.0,3.0,1.08,107.0,107.0,38.0,1.0
src/66_nonlocal/m_hamiltonian.F90,19b440c,17.0,17.0,1.0,106.0,16.0,72.0,18.0,13.0,1.0,1.0,13.0,2396.0,395.0,1089.0,405.0,666.0,940.0,1041.0,287.0,754.0,35.0,35.0,1.0,6.0,0.86,226.0,224.0,13.0,1.0
src/70_gw/m_sigma.F90,19b440c,10.0,9.0,1.0,110.0,15.0,77.0,18.0,12.0,1.0,1.0,12.0,1824.0,264.0,1001.0,257.0,571.0,599.0,655.0,191.0,464.0,31.0,31.0,1.0,8.0,0.6,121.0,114.0,12.0,1.0
src/67_common/mag_constr_e.F90,19b440c,10.0,10.0,4.0,138.0,23.0,84.0,32.0,1.0,0.0,1.0,1.0,179.0,27.0,86.0,25.0,60.0,69.0,73.0,22.0,51.0,10.0,10.0,4.0,3.0,0.8,10.0,10.0,4.0,1.0
src/69_wfdesc/wfd_mkrho.F90,19b440c,16.0,15.0,1.0,162.0,27.0,111.0,25.0,2.0,0.0,2.0,2.0,408.0,61.0,225.0,83.0,141.0,129.0,196.0,51.0,145.0,23.0,22.0,1.0,6.0,0.57,32.0,31.0,2.0,1.0
src/67_common/m_eprenorms.F90,19b440c,4.0,4.0,1.0,49.0,11.0,25.0,12.0,5.0,1.0,1.0,5.0,479.0,96.0,161.0,88.0,57.0,228.0,124.0,67.0,57.0,9.0,9.0,1.0,4.0,1.42,21.0,21.0,5.0,1.0
src/70_gw/cchi0q0.F90,19b440c,41.0,39.0,9.0,301.0,38.0,219.0,53.0,3.0,0.0,1.0,1.0,1026.0,119.0,660.0,210.0,448.0,277.0,556.0,108.0,448.0,123.0,119.0,28.0,13.0,0.42,123.0,119.0,28.0,1.0
src/78_eph/m_phgamma.F90,19b440c,13.0,12.0,2.0,124.0,21.0,79.0,29.0,29.0,1.0,1.0,27.0,4709.0,747.0,2367.0,836.0,1481.0,1731.0,2088.0,539.0,1549.0,63.0,63.0,13.0,8.0,0.73,380.0,374.0,61.0,1.0
src/78_eph/m_gkk.F90,19b440c,3.0,3.0,1.0,74.0,14.0,46.0,15.0,7.0,1.0,1.0,2.0,638.0,115.0,350.0,187.0,154.0,189.0,285.0,120.0,165.0,20.0,20.0,7.0,5.0,0.54,24.0,24.0,11.0,1.0
src/70_gw/calc_ucrpa.F90,19b440c,21.0,21.0,2.0,254.0,31.0,141.0,83.0,6.0,0.0,1.0,6.0,1256.0,143.0,639.0,141.0,496.0,484.0,637.0,99.0,538.0,78.0,76.0,6.0,5.0,0.76,129.0,127.0,13.0,1.0
src/98_main/optic.F90,19b440c,51.0,51.0,8.0,740.0,88.0,555.0,118.0,1.0,0.0,1.0,1.0,820.0,91.0,557.0,140.0,316.0,195.0,400.0,79.0,321.0,51.0,51.0,8.0,6.0,0.35,51.0,51.0,8.0,1.0
src/56_xc/rhotoxc.F90,19b440c,82.0,82.0,5.0,497.0,45.0,372.0,86.0,2.0,0.0,1.0,1.0,1208.0,95.0,747.0,139.0,590.0,382.0,667.0,59.0,608.0,164.0,164.0,11.0,8.0,0.51,164.0,164.0,11.0,1.0
src/70_gw/my_calc_wfwfg.F90,19b440c,10.0,10.0,5.0,96.0,19.0,54.0,24.0,2.0,0.0,2.0,2.0,297.0,44.0,111.0,47.0,63.0,148.0,108.0,39.0,69.0,10.0,10.0,5.0,4.0,1.33,20.0,20.0,10.0,1.0
src/67_common/mkrho.F90,19b440c,44.0,43.0,10.0,313.0,40.0,232.0,47.0,2.0,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,401.0,52.0,349.0,89.0,86.0,20.0,11.0,0.38,89.0,86.0,20.0,1.0
src/69_wfdesc/wfd_mkrho.F90,19b440c,44.0,43.0,10.0,313.0,40.0,232.0,47.0,2.0,0.0,1.0,1.0,711.0,83.0,467.0,108.0,358.0,176.0,401.0,52.0,349.0,89.0,86.0,20.0,11.0,0.38,89.0,86.0,20.0,1.0
src/70_gw/calc_sigc_me.F90,19b440c,55.0,53.0,3.0,401.0,49.0,283.0,88.0,3.0,0.0,1.0,1.0,1326.0,153.0,853.0,242.0,598.0,383.0,693.0,104.0,589.0,166.0,161.0,9.0,9.0,0.45,166.0,161.0,9.0,1.0
src/72_response/dfpt_wfkfermi.F90,19b440c,9.0,9.0,1.0,111.0,19.0,76.0,20.0,2.0,0.0,1.0,1.0,308.0,42.0,154.0,67.0,86.0,121.0,133.0,44.0,89.0,18.0,18.0,3.0,3.0,0.79,18.0,18.0,3.0,1.0
src/49_gw_toolbox_oop/m_melemts.F90,19b440c,9.0,8.0,2.0,67.0,13.0,42.0,13.0,9.0,1.0,1.0,9.0,1109.0,191.0,441.0,184.0,257.0,505.0,407.0,134.0,273.0,20.0,20.0,5.0,9.0,1.15,86.0,79.0,22.0,1.0
src/41_geometry/getspinrot.F90,19b440c,13.0,13.0,1.0,168.0,22.0,94.0,53.0,1.0,0.0,1.0,1.0,221.0,26.0,96.0,17.0,78.0,102.0,99.0,15.0,84.0,13.0,13.0,1.0,4.0,1.06,13.0,13.0,1.0,1.0
src/72_response/dfpt_dyxc1.F90,19b440c,7.0,7.0,0.0,88.0,15.0,59.0,14.0,2.0,0.0,1.0,1.0,262.0,33.0,120.0,50.0,69.0,111.0,106.0,39.0,67.0,14.0,14.0,1.0,6.0,0.93,14.0,14.0,1.0,1.0
src/70_gw/calc_vhxc_me.F90,19b440c,110.0,110.0,20.0,734.0,118.0,526.0,127.0,1.0,0.0,1.0,1.0,818.0,122.0,528.0,131.0,397.0,207.0,481.0,76.0,405.0,110.0,110.0,20.0,12.0,0.39,110.0,110.0,20.0,1.0
src/57_iovars/ingeo.F90,19b440c,75.0,73.0,4.0,498.0,74.0,343.0,85.0,2.0,0.0,1.0,1.0,1099.0,152.0,689.0,110.0,578.0,271.0,584.0,51.0,533.0,150.0,146.0,8.0,7.0,0.39,150.0,146.0,8.0,1.0
src/53_ffts/m_fft.F90,19b440c,11.0,9.0,0.0,82.0,17.0,45.0,20.0,25.0,1.0,1.0,23.0,3056.0,559.0,1230.0,442.0,746.0,1335.0,1104.0,329.0,775.0,64.0,59.0,1.0,7.0,1.09,278.0,249.0,23.0,1.0
src/66_nonlocal/m_vkbr.F90,19b440c,6.0,6.0,3.0,77.0,13.0,43.0,20.0,7.0,1.0,1.0,7.0,875.0,143.0,341.0,153.0,187.0,406.0,318.0,117.0,201.0,14.0,14.0,7.0,6.0,1.19,47.0,47.0,22.0,1.0
src/51_manage_mpi/herald.F90,19b440c,5.0,5.0,1.0,115.0,17.0,77.0,21.0,1.0,0.0,1.0,1.0,157.0,21.0,79.0,20.0,57.0,59.0,51.0,18.0,33.0,5.0,5.0,1.0,1.0,0.75,5.0,5.0,1.0,1.0
src/70_gw/m_screening.F90,19b440c,10.0,10.0,1.0,109.0,19.0,67.0,25.0,22.0,1.0,1.0,22.0,3434.0,547.0,1583.0,622.0,955.0,1376.0,1356.0,388.0,968.0,56.0,51.0,11.0,5.0,0.87,241.0,231.0,34.0,1.0
src/44_abitypes_defs/defs_abitypes.F90,19b440c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1829.0,228.0,1135.0,1134.0,0.0,655.0,1133.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.0
src/70_gw/m_chi0.F90,19b440c,14.0,13.0,3.0,109.0,17.0,64.0,31.0,16.0,1.0,1.0,16.0,2512.0,331.0,1065.0,332.0,722.0,1167.0,1009.0,267.0,742.0,36.0,35.0,15.0,8.0,1.1,233.0,215.0,55.0,1.0
src/28_numeric_noabirule/m_blas.F90,19b440c,2.0,2.0,1.0,41.0,7.0,17.0,16.0,14.0,1.0,1.0,44.0,1471.0,192.0,554.0,403.0,82.0,737.0,486.0,400.0,86.0,4.0,4.0,1.0,1.0,1.33,32.0,32.0,14.0,1.0
src/66_nonlocal/nonlop_pl.F90,19b440c,64.0,64.0,3.0,558.0,48.0,371.0,145.0,2.0,0.0,1.0,1.0,1259.0,100.0,745.0,129.0,615.0,431.0,543.0,56.0,487.0,128.0,128.0,7.0,15.0,0.58,128.0,128.0,7.0,1.0
src/71_bse/exc_build_ham.F90,19b440c,10.0,10.0,4.0,133.0,21.0,84.0,31.0,3.0,0.0,2.0,2.0,496.0,70.0,256.0,125.0,118.0,185.0,210.0,91.0,119.0,23.0,23.0,8.0,6.0,0.72,30.0,30.0,12.0,1.0
src/67_common/etotfor.F90,19b440c,21.0,21.0,0.0,149.0,14.0,112.0,26.0,2.0,0.0,1.0,1.0,454.0,32.0,227.0,74.0,151.0,205.0,216.0,63.0,153.0,42.0,42.0,1.0,7.0,0.9,42.0,42.0,1.0,1.0
src/71_bse/exc_build_block.F90,19b440c,68.0,68.0,10.0,793.0,94.0,532.0,215.0,3.0,0.0,1.0,2.0,2116.0,233.0,1370.0,337.0,929.0,627.0,1096.0,149.0,947.0,175.0,175.0,23.0,4.0,0.46,206.0,206.0,32.0,1.0
src/95_drive/respfn.F90,19b440c,63.0,63.0,0.0,571.0,69.0,428.0,81.0,3.0,0.0,1.0,1.0,1824.0,210.0,1287.0,375.0,896.0,352.0,992.0,138.0,854.0,190.0,190.0,1.0,10.0,0.27,190.0,190.0,1.0,1.0
src/72_response/m_ddk.F90,19b440c,5.0,5.0,1.0,63.0,12.0,35.0,17.0,5.0,1.0,1.0,5.0,591.0,112.0,228.0,118.0,101.0,265.0,212.0,104.0,108.0,8.0,8.0,1.0,5.0,1.16,28.0,28.0,5.0,1.0
src/72_response/dfpt_nstdy.F90,19b440c,27.0,27.0,2.0,248.0,32.0,170.0,49.0,2.0,0.0,1.0,1.0,594.0,68.0,342.0,114.0,227.0,194.0,287.0,68.0,219.0,54.0,54.0,4.0,6.0,0.57,54.0,54.0,4.0,1.0
src/41_geometry/m_crystal.F90,19b440c,6.0,6.0,1.0,56.0,10.0,33.0,12.0,11.0,1.0,1.0,11.0,1081.0,193.0,424.0,209.0,215.0,481.0,390.0,154.0,236.0,17.0,17.0,7.0,4.0,1.13,73.0,73.0,19.0,1.0
src/95_drive/dfpt_looppert.F90,19b440c,50.0,50.0,4.0,522.0,42.0,404.0,90.0,4.0,0.0,1.0,1.0,2214.0,172.0,1619.0,399.0,1148.0,480.0,1202.0,169.0,1033.0,203.0,203.0,17.0,5.0,0.3,203.0,203.0,17.0,1.0
src/70_gw/cchi0.F90,19b440c,59.0,57.0,14.0,406.0,56.0,286.0,77.0,2.0,0.0,1.0,1.0,912.0,116.0,574.0,182.0,391.0,250.0,485.0,91.0,394.0,118.0,114.0,28.0,13.0,0.44,118.0,114.0,28.0,1.0
src/72_response/dfpt_nstpaw.F90,19b440c,122.0,122.0,5.0,772.0,66.0,598.0,119.0,2.0,0.0,1.0,1.0,1700.0,136.0,1198.0,294.0,903.0,391.0,1062.0,141.0,921.0,245.0,245.0,10.0,10.0,0.33,245.0,245.0,10.0,1.0
src/64_psp/m_psps.F90,19b440c,9.0,9.0,1.0,77.0,12.0,48.0,16.0,17.0,1.0,1.0,17.0,1779.0,267.0,860.0,243.0,542.0,671.0,697.0,154.0,543.0,43.0,43.0,8.0,4.0,0.78,169.0,166.0,29.0,1.0
src/72_response/m_dvdb.F90,19b440c,12.0,12.0,6.0,114.0,23.0,67.0,25.0,30.0,1.0,1.0,30.0,4603.0,846.0,2119.0,784.0,1324.0,1726.0,1970.0,515.0,1455.0,43.0,43.0,24.0,7.0,0.81,372.0,370.0,181.0,1.0
src/70_gw/cchi0q0_intraband.F90,19b440c,46.0,45.0,9.0,505.0,61.0,332.0,133.0,1.0,0.0,1.0,1.0,586.0,64.0,334.0,127.0,206.0,211.0,304.0,89.0,215.0,46.0,45.0,9.0,5.0,0.63,46.0,45.0,9.0,1.0
src/49_gw_toolbox_oop/m_gwdefs.F90,19b440c,4.0,4.0,1.0,36.0,9.0,17.0,10.0,8.0,1.0,1.0,8.0,856.0,166.0,361.0,282.0,78.0,412.0,265.0,183.0,82.0,10.0,10.0,1.0,3.0,1.14,38.0,38.0,8.0,1.0
src/70_gw/m_sigma.F90,19b440c,270.0,267.0,10.0,2367.0,301.0,1567.0,583.0,1.0,0.0,1.0,1.0,2456.0,304.0,1569.0,391.0,1153.0,669.0,1314.0,156.0,1158.0,270.0,267.0,10.0,8.0,0.43,270.0,267.0,10.0,1.0
src/70_gw/setup_sigma.F90,19b440c,270.0,267.0,10.0,2367.0,301.0,1567.0,583.0,1.0,0.0,1.0,1.0,2456.0,304.0,1569.0,391.0,1153.0,669.0,1314.0,156.0,1158.0,270.0,267.0,10.0,8.0,0.43,270.0,267.0,10.0,1.0
src/95_drive/sigma.F90,19b440c,270.0,267.0,10.0,2367.0,301.0,1567.0,583.0,1.0,0.0,1.0,1.0,2456.0,304.0,1569.0,391.0,1153.0,669.0,1314.0,156.0,1158.0,270.0,267.0,10.0,8.0,0.43,270.0,267.0,10.0,1.0
src/66_wfs/getgh1c.F90,19b440c,40.0,38.0,0.0,249.0,25.0,181.0,51.0,4.0,0.0,3.0,3.0,1140.0,112.0,729.0,179.0,549.0,339.0,670.0,89.0,581.0,113.0,113.0,1.0,6.0,0.47,161.0,154.0,3.0,1.0
src/54_abiutil/m_dtset.F90,19b440c,34.0,34.0,1.0,435.0,44.0,362.0,28.0,3.0,1.0,1.0,3.0,1450.0,152.0,1103.0,110.0,988.0,200.0,993.0,33.0,960.0,68.0,68.0,1.0,7.0,0.18,104.0,104.0,3.0,1.0
src/70_gw/cohsex_me.F90,19b440c,31.0,31.0,3.0,239.0,35.0,163.0,51.0,3.0,0.0,1.0,1.0,824.0,108.0,493.0,150.0,340.0,258.0,436.0,83.0,353.0,94.0,93.0,10.0,9.0,0.52,94.0,93.0,10.0,1.0
src/70_gw/m_model_screening.F90,19b440c,153.0,150.0,11.0,1446.0,188.0,1025.0,286.0,1.0,0.0,1.0,1.0,1531.0,191.0,1027.0,296.0,704.0,368.0,854.0,132.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,1.0
src/70_gw/m_screening.F90,19b440c,153.0,150.0,11.0,1446.0,188.0,1025.0,286.0,1.0,0.0,1.0,1.0,1531.0,191.0,1027.0,296.0,704.0,368.0,854.0,132.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,1.0
src/70_gw/setup_screening.F90,19b440c,153.0,150.0,11.0,1446.0,188.0,1025.0,286.0,1.0,0.0,1.0,1.0,1531.0,191.0,1027.0,296.0,704.0,368.0,854.0,132.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,1.0
src/95_drive/screening.F90,19b440c,153.0,150.0,11.0,1446.0,188.0,1025.0,286.0,1.0,0.0,1.0,1.0,1531.0,191.0,1027.0,296.0,704.0,368.0,854.0,132.0,722.0,153.0,150.0,11.0,5.0,0.36,153.0,150.0,11.0,1.0
src/56_recipspace/m_bz_mesh.F90,19b440c,8.0,8.0,3.0,77.0,13.0,45.0,18.0,29.0,1.0,1.0,29.0,3451.0,560.0,1428.0,545.0,835.0,1532.0,1281.0,398.0,883.0,41.0,41.0,25.0,7.0,1.07,255.0,254.0,97.0,1.0
src/28_numeric_noabirule/m_cgtools.F90,19b440c,8.0,8.0,1.0,67.0,11.0,39.0,16.0,44.0,1.0,1.0,44.0,4438.0,671.0,1797.0,504.0,1238.0,2028.0,1744.0,447.0,1297.0,49.0,49.0,12.0,8.0,1.13,381.0,381.0,55.0,1.0
src/61_occeig/m_ebands.F90,19b440c,7.0,7.0,2.0,75.0,13.0,46.0,17.0,50.0,1.0,1.0,50.0,5448.0,892.0,2408.0,833.0,1480.0,2297.0,2124.0,608.0,1516.0,26.0,26.0,14.0,6.0,0.95,389.0,374.0,129.0,1.0
src/78_eph/m_sigmaph.F90,19b440c,12.0,12.0,2.0,147.0,24.0,86.0,39.0,11.0,1.0,1.0,11.0,2162.0,351.0,1043.0,382.0,579.0,814.0,844.0,239.0,605.0,50.0,50.0,11.0,8.0,0.78,140.0,140.0,30.0,1.0
src/56_recipspace/cg_rotate.F90,19b440c,7.0,7.0,0.0,71.0,12.0,46.0,15.0,2.0,0.0,1.0,1.0,193.0,28.0,94.0,34.0,59.0,78.0,92.0,26.0,66.0,14.0,14.0,1.0,4.0,0.83,14.0,14.0,1.0,1.0
src/67_common/nres2vres.F90,19b440c,21.0,21.0,1.0,235.0,39.0,162.0,40.0,1.0,0.0,1.0,1.0,310.0,42.0,164.0,72.0,91.0,112.0,125.0,41.0,84.0,21.0,21.0,1.0,3.0,0.68,21.0,21.0,1.0,1.0
src/98_main/mrgddb.F90,19b440c,17.0,17.0,6.0,217.0,38.0,137.0,43.0,1.0,0.0,1.0,1.0,270.0,41.0,139.0,35.0,102.0,93.0,124.0,28.0,96.0,17.0,17.0,6.0,4.0,0.67,17.0,17.0,6.0,1.0
src/57_iovars/invars2.F90,19b440c,394.0,394.0,2.0,1456.0,284.0,1092.0,88.0,2.0,0.0,1.0,1.0,2981.0,572.0,2186.0,110.0,2021.0,242.0,2489.0,42.0,2447.0,789.0,789.0,5.0,7.0,0.11,789.0,789.0,5.0,1.0
src/70_gw/m_qparticles.F90,19b440c,18.0,18.0,4.0,144.0,24.0,101.0,22.0,5.0,1.0,1.0,5.0,1003.0,149.0,539.0,178.0,360.0,348.0,484.0,122.0,362.0,29.0,29.0,8.0,8.0,0.65,94.0,94.0,24.0,1.0
src/32_util/m_optic_tools.F90,19b440c,30.0,30.0,4.0,298.0,23.0,235.0,66.0,8.0,1.0,1.0,8.0,2796.0,221.0,1911.0,417.0,1476.0,886.0,1754.0,299.0,1455.0,67.0,67.0,10.0,10.0,0.46,242.0,242.0,35.0,1.0
src/70_gw/calc_sigx_me.F90,19b440c,50.0,50.0,5.0,360.0,44.0,258.0,67.0,2.0,0.0,1.0,1.0,823.0,91.0,518.0,173.0,344.0,234.0,452.0,91.0,361.0,101.0,100.0,10.0,8.0,0.45,101.0,100.0,10.0,1.0
src/54_abiutil/printmagvtk.F90,19b440c,60.0,60.0,3.0,309.0,46.0,222.0,49.0,1.0,0.0,1.0,1.0,362.0,50.0,224.0,28.0,195.0,98.0,217.0,22.0,195.0,60.0,60.0,3.0,6.0,0.44,60.0,60.0,3.0,1.0
src/67_common/mag_constr.F90,19b440c,6.0,6.0,3.0,76.0,12.0,45.0,20.0,3.0,0.0,1.0,1.0,283.0,42.0,139.0,44.0,94.0,110.0,132.0,41.0,91.0,19.0,19.0,9.0,7.0,0.79,19.0,19.0,9.0,1.0
src/64_psp/pspatm.F90,19b440c,29.0,29.0,3.0,301.0,39.0,206.0,60.0,2.0,0.0,1.0,1.0,726.0,81.0,415.0,85.0,260.0,241.0,254.0,47.0,207.0,59.0,59.0,7.0,5.0,0.58,59.0,59.0,7.0,1.0
src/70_gw/m_ppmodel.F90,19b440c,12.0,11.0,1.0,116.0,18.0,71.0,31.0,19.0,1.0,1.0,19.0,3030.0,456.0,1420.0,511.0,901.0,1260.0,1228.0,325.0,903.0,21.0,21.0,5.0,7.0,0.89,235.0,214.0,23.0,1.0
src/70_gw/calc_sigc_cd.F90,19b440c,38.0,37.0,6.0,391.0,41.0,271.0,90.0,1.0,0.0,1.0,1.0,443.0,45.0,273.0,66.0,206.0,138.0,269.0,43.0,226.0,38.0,37.0,6.0,7.0,0.51,38.0,37.0,6.0,1.0
src/70_gw/setup_screening.F90,19b440c,27.0,26.0,2.0,254.0,35.0,173.0,50.0,3.0,0.0,2.0,2.0,855.0,111.0,523.0,154.0,343.0,238.0,444.0,89.0,355.0,65.0,65.0,7.0,6.0,0.46,81.0,80.0,8.0,1.0
src/57_iovars/chkvars.F90,19b440c,6.0,6.0,3.0,119.0,12.0,81.0,26.0,3.0,0.0,2.0,2.0,421.0,41.0,246.0,25.0,220.0,137.0,240.0,22.0,218.0,17.0,17.0,9.0,5.0,0.56,18.0,18.0,10.0,1.0
src/54_abiutil/calcdensph.F90,19b440c,44.0,44.0,7.0,464.0,79.0,321.0,76.0,1.0,0.0,1.0,1.0,518.0,82.0,323.0,41.0,281.0,127.0,306.0,38.0,268.0,44.0,44.0,7.0,6.0,0.39,44.0,44.0,7.0,1.0
src/59_ionetcdf/m_crystal_io.F90,19b440c,1.0,1.0,0.0,42.0,9.0,22.0,11.0,5.0,1.0,1.0,4.0,346.0,61.0,130.0,46.0,9.0,163.0,51.0,42.0,9.0,3.0,3.0,1.0,1.0,1.25,6.0,6.0,4.0,1.0
src/70_gw/m_dyson_solver.F90,19b440c,35.0,35.0,5.0,284.0,47.0,196.0,56.0,2.0,1.0,1.0,2.0,721.0,113.0,414.0,87.0,326.0,229.0,384.0,56.0,328.0,47.0,47.0,10.0,6.0,0.55,70.0,70.0,11.0,1.0
src/67_common/forstr.F90,19b440c,15.0,15.0,0.0,156.0,15.0,122.0,20.0,2.0,0.0,1.0,1.0,485.0,34.0,246.0,109.0,135.0,211.0,192.0,81.0,111.0,30.0,30.0,1.0,4.0,0.86,30.0,30.0,1.0,1.0
