Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
library.cpp,3.0,21.0,1.0,73.0,309.0,154.0,8.0,8.0,8.0,4.0,24.0,3.0,21.0,1.0,0.0,14.0,536.0,73.0,291.0,69.0,209.0,154.0,0.0,18.0,187.0,294.0,67.0,0.0,227.0,24.0,24.0,24.0,17.0,5.0,0.53,106.0,106.0,110.0,62.0,1.0
colvarscript.cpp,15.0,64.0,4.0,68.0,260.0,18.0,15.0,15.0,15.0,12.0,83.0,15.0,64.0,4.0,0.0,4.0,346.0,68.0,256.0,18.0,193.0,18.0,0.0,4.0,137.0,193.0,14.0,0.0,179.0,32.0,32.0,33.0,25.0,3.0,0.07,58.0,58.0,59.0,51.0,1.0
fix_qeq_point.cpp,4.0,23.0,1.0,36.0,132.0,26.0,5.0,5.0,6.0,1.0,27.0,4.0,23.0,1.0,0.0,5.0,190.0,36.0,114.0,17.0,83.0,26.0,0.0,18.0,81.0,109.0,17.0,0.0,92.0,14.0,14.0,15.0,1.0,7.0,0.23,27.0,27.0,29.0,5.0,1.0
pair_lj96_cut_omp.cpp,5.0,27.0,1.0,29.0,116.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,161.0,29.0,105.0,23.0,71.0,17.0,1.0,11.0,74.0,91.0,21.0,0.0,70.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
compute_atom_molecule.cpp,6.0,34.0,1.0,60.0,255.0,32.0,9.0,9.0,10.0,1.0,41.0,6.0,34.0,1.0,0.0,7.0,347.0,60.0,242.0,41.0,197.0,32.0,0.0,13.0,154.0,216.0,39.0,0.0,177.0,27.0,27.0,35.0,1.0,4.0,0.13,61.0,61.0,69.0,7.0,1.0
fix_bond_break.cpp,5.0,26.0,3.0,160.0,565.0,133.0,7.0,7.0,8.0,2.0,35.0,5.0,26.0,3.0,0.0,21.0,858.0,160.0,548.0,106.0,410.0,133.0,0.0,17.0,431.0,581.0,104.0,1.0,476.0,36.0,36.0,37.0,21.0,5.0,0.24,149.0,149.0,171.0,47.0,1.0
fix_recenter.cpp,4.0,19.0,2.0,46.0,151.0,34.0,6.0,6.0,7.0,1.0,25.0,4.0,19.0,2.0,0.0,7.0,231.0,46.0,138.0,25.0,101.0,34.0,0.0,13.0,96.0,138.0,25.0,0.0,113.0,17.0,17.0,17.0,1.0,3.0,0.25,43.0,43.0,47.0,7.0,1.0
pair_born_omp.cpp,5.0,27.0,1.0,28.0,117.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,161.0,28.0,106.0,23.0,74.0,17.0,1.0,11.0,74.0,91.0,21.0,0.0,70.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
fix_nphug_omp.cpp,6.0,16.0,2.0,119.0,263.0,80.0,3.0,3.0,4.0,1.0,24.0,6.0,16.0,2.0,0.0,15.0,461.0,119.0,249.0,35.0,187.0,80.0,0.0,14.0,161.0,210.0,35.0,0.0,175.0,12.0,12.0,25.0,4.0,2.0,0.32,47.0,47.0,60.0,21.0,1.0
fix_npt_eff.cpp,7.0,31.0,7.0,11.0,37.0,20.0,3.0,3.0,3.0,1.0,45.0,7.0,31.0,7.0,0.0,1.0,68.0,11.0,33.0,5.0,27.0,20.0,0.0,4.0,27.0,32.0,5.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,0.61,3.0,3.0,3.0,1.0,1.0
verlet_kokkos.cpp,17.0,60.0,8.0,96.0,323.0,69.0,14.0,14.0,14.0,1.0,84.0,17.0,60.0,8.0,0.0,5.0,488.0,96.0,299.0,25.0,242.0,69.0,0.0,24.0,213.0,283.0,24.0,0.0,259.0,24.0,24.0,25.0,1.0,4.0,0.23,69.0,69.0,71.0,5.0,1.0
colvarcomp_rotations.cpp,1.0,10.0,1.0,93.0,257.0,16.0,2.0,2.0,2.0,1.0,12.0,1.0,10.0,1.0,0.0,25.0,366.0,93.0,251.0,69.0,133.0,16.0,0.0,6.0,116.0,170.0,46.0,0.0,124.0,10.0,10.0,11.0,1.0,3.0,0.06,55.0,55.0,56.0,25.0,1.0
pair_eam_omp.cpp,11.0,48.0,8.0,54.0,205.0,45.0,9.0,9.0,9.0,1.0,66.0,11.0,46.0,8.0,0.0,4.0,303.0,54.0,186.0,27.0,145.0,45.0,3.0,19.0,145.0,172.0,25.0,0.0,147.0,23.0,23.0,25.0,1.0,4.0,0.24,34.0,34.0,37.0,4.0,1.0
colvarcomp_protein.cpp,4.0,22.0,2.0,77.0,272.0,39.0,5.0,5.0,6.0,1.0,28.0,4.0,22.0,2.0,0.0,12.0,388.0,77.0,266.0,64.0,179.0,39.0,0.0,6.0,137.0,193.0,48.0,0.0,145.0,16.0,16.0,21.0,5.0,4.0,0.15,56.0,56.0,67.0,16.0,1.0
pair_body.cpp,7.0,38.0,1.0,88.0,355.0,41.0,6.0,6.0,7.0,1.0,46.0,7.0,38.0,1.0,0.0,9.0,484.0,88.0,340.0,42.0,283.0,41.0,0.0,15.0,288.0,344.0,42.0,0.0,302.0,28.0,28.0,34.0,4.0,6.0,0.12,56.0,56.0,63.0,12.0,1.0
fix_reaxc_species.cpp,5.0,32.0,1.0,174.0,751.0,61.0,8.0,8.0,9.0,2.0,38.0,5.0,32.0,1.0,0.0,23.0,976.0,174.0,730.0,82.0,575.0,61.0,0.0,21.0,576.0,747.0,81.0,0.0,666.0,32.0,32.0,43.0,12.0,6.0,0.08,173.0,173.0,200.0,53.0,1.0
fix_deposit.cpp,10.0,56.0,6.0,122.0,586.0,99.0,16.0,16.0,20.0,2.0,72.0,10.0,56.0,6.0,0.0,10.0,806.0,122.0,565.0,67.0,479.0,99.0,0.0,21.0,405.0,559.0,68.0,0.0,491.0,56.0,56.0,78.0,8.0,6.0,0.18,155.0,155.0,196.0,21.0,1.0
pair_srp.cpp,5.0,24.0,4.0,126.0,435.0,153.0,5.0,5.0,6.0,1.0,33.0,5.0,24.0,4.0,0.0,17.0,704.0,126.0,415.0,67.0,307.0,153.0,0.0,20.0,307.0,397.0,59.0,0.0,338.0,21.0,21.0,22.0,12.0,5.0,0.37,90.0,90.0,96.0,28.0,1.0
pair_lj_sf_omp.cpp,5.0,27.0,1.0,30.0,116.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,162.0,30.0,105.0,23.0,71.0,17.0,1.0,11.0,73.0,90.0,21.0,0.0,69.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
fix_pour.cpp,10.0,55.0,7.0,156.0,749.0,135.0,17.0,17.0,21.0,4.0,72.0,10.0,55.0,7.0,0.0,13.0,1039.0,156.0,727.0,104.0,613.0,135.0,0.0,22.0,512.0,727.0,104.0,0.0,623.0,56.0,56.0,77.0,10.0,6.0,0.19,218.0,218.0,272.0,55.0,1.0
fix_qeq_dynamic.cpp,6.0,23.0,0.0,65.0,203.0,26.0,6.0,6.0,7.0,1.0,29.0,6.0,23.0,0.0,0.0,8.0,294.0,65.0,184.0,34.0,130.0,26.0,0.0,19.0,143.0,194.0,32.0,0.0,162.0,16.0,16.0,17.0,5.0,4.0,0.14,51.0,51.0,52.0,15.0,1.0
pair_lj_cut_coul_long_soft.cpp,6.0,35.0,1.0,163.0,719.0,73.0,7.0,7.0,7.0,1.0,41.0,6.0,35.0,1.0,0.0,20.0,955.0,163.0,694.0,141.0,553.0,73.0,0.0,25.0,537.0,667.0,139.0,0.0,528.0,23.0,23.0,26.0,5.0,7.0,0.11,131.0,131.0,144.0,24.0,1.0
pair_comb_omp.cpp,23.0,69.0,7.0,152.0,425.0,59.0,12.0,12.0,13.0,7.0,98.0,23.0,65.0,7.0,0.0,6.0,630.0,152.0,391.0,96.0,317.0,59.0,7.0,33.0,332.0,401.0,94.0,0.0,307.0,36.0,36.0,41.0,24.0,5.0,0.15,69.0,69.0,78.0,45.0,1.0
bond_quartic.cpp,4.0,19.0,2.0,69.0,221.0,58.0,4.0,4.0,5.0,1.0,25.0,4.0,19.0,2.0,0.0,11.0,348.0,69.0,209.0,40.0,154.0,58.0,0.0,12.0,146.0,194.0,39.0,0.0,155.0,21.0,21.0,26.0,4.0,5.0,0.28,47.0,47.0,57.0,14.0,1.0
pair_buck_coul_cut_gpu.cpp,3.0,25.0,0.0,36.0,196.0,28.0,4.0,4.0,5.0,1.0,29.0,3.0,25.0,0.0,0.0,6.0,260.0,36.0,177.0,63.0,115.0,28.0,0.0,19.0,102.0,129.0,37.0,0.0,92.0,10.0,10.0,10.0,1.0,5.0,0.16,26.0,26.0,29.0,6.0,1.0
pair_tersoff_mod_omp.cpp,10.0,42.0,3.0,51.0,178.0,25.0,8.0,8.0,9.0,5.0,54.0,10.0,41.0,3.0,0.0,4.0,251.0,51.0,167.0,28.0,128.0,25.0,1.0,11.0,139.0,170.0,26.0,0.0,144.0,22.0,22.0,25.0,19.0,4.0,0.15,30.0,30.0,34.0,22.0,1.0
irregular.cpp,8.0,32.0,8.0,150.0,467.0,199.0,7.0,7.0,8.0,1.0,48.0,8.0,31.0,8.0,0.0,14.0,809.0,150.0,435.0,64.0,337.0,199.0,8.0,24.0,365.0,463.0,64.0,0.0,399.0,21.0,21.0,28.0,3.0,5.0,0.46,99.0,99.0,115.0,16.0,1.0
compute_voronoi_atom.cpp,4.0,31.0,6.0,67.0,386.0,92.0,8.0,8.0,9.0,1.0,39.0,4.0,30.0,6.0,0.0,12.0,540.0,67.0,358.0,62.0,273.0,92.0,4.0,24.0,253.0,348.0,58.0,0.0,290.0,23.0,23.0,26.0,1.0,6.0,0.26,100.0,100.0,112.0,12.0,1.0
Kokkos_QthreadExec.cpp,0.0,0.0,0.0,95.0,229.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,3.0,0.0,0.0,0.0,43.0,349.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fix_nvt.cpp,4.0,19.0,2.0,8.0,26.0,15.0,3.0,3.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,1.0,49.0,8.0,21.0,5.0,15.0,15.0,0.0,5.0,15.0,20.0,5.0,0.0,15.0,3.0,3.0,3.0,1.0,1.0,0.71,3.0,3.0,3.0,1.0,1.0
compute_bond_local.cpp,4.0,20.0,1.0,45.0,154.0,34.0,5.0,5.0,6.0,2.0,24.0,4.0,20.0,1.0,0.0,7.0,233.0,45.0,141.0,32.0,102.0,34.0,0.0,13.0,100.0,140.0,31.0,0.0,109.0,18.0,16.0,20.0,9.0,5.0,0.24,38.0,36.0,40.0,15.0,1.0
pair_tip4p_long_omp.cpp,10.0,56.0,6.0,74.0,353.0,56.0,9.0,9.0,11.0,1.0,71.0,10.0,55.0,6.0,0.0,6.0,482.0,74.0,332.0,48.0,259.0,56.0,1.0,21.0,244.0,300.0,43.0,0.0,257.0,36.0,36.0,43.0,1.0,7.0,0.17,55.0,55.0,63.0,6.0,1.0
reaxc_system_props.cpp,8.0,34.0,6.0,59.0,205.0,58.0,4.0,4.0,4.0,1.0,44.0,8.0,34.0,6.0,0.0,6.0,303.0,59.0,201.0,28.0,152.0,58.0,0.0,4.0,139.0,161.0,23.0,0.0,138.0,6.0,6.0,6.0,1.0,3.0,0.29,22.0,22.0,23.0,6.0,1.0
pair_yukawa_colloid.cpp,4.0,21.0,0.0,34.0,118.0,26.0,4.0,4.0,4.0,1.0,26.0,4.0,21.0,0.0,0.0,5.0,178.0,34.0,107.0,23.0,77.0,26.0,0.0,11.0,77.0,96.0,20.0,0.0,76.0,9.0,9.0,11.0,1.0,4.0,0.24,18.0,18.0,20.0,5.0,1.0
math_extra.cpp,3.0,22.0,1.0,95.0,388.0,128.0,4.0,4.0,4.0,1.0,27.0,3.0,22.0,1.0,0.0,17.0,611.0,95.0,384.0,90.0,286.0,128.0,0.0,4.0,342.0,408.0,82.0,0.0,326.0,20.0,20.0,22.0,4.0,6.0,0.33,65.0,65.0,68.0,22.0,1.0
pair_morse_omp.cpp,5.0,26.0,1.0,28.0,114.0,17.0,4.0,4.0,5.0,1.0,31.0,5.0,25.0,1.0,0.0,4.0,158.0,28.0,103.0,23.0,69.0,17.0,1.0,11.0,72.0,89.0,21.0,0.0,68.0,7.0,7.0,8.0,1.0,4.0,0.17,16.0,16.0,18.0,4.0,1.0
angle_fourier_simple_omp.cpp,9.0,38.0,2.0,39.0,128.0,24.0,7.0,7.0,8.0,1.0,50.0,9.0,37.0,2.0,0.0,3.0,190.0,39.0,115.0,20.0,82.0,24.0,1.0,13.0,80.0,102.0,19.0,0.0,83.0,12.0,12.0,15.0,1.0,4.0,0.21,21.0,21.0,25.0,3.0,1.0
pair_buck_coul_cut_omp.cpp,5.0,30.0,1.0,31.0,131.0,18.0,5.0,5.0,6.0,1.0,36.0,5.0,30.0,1.0,0.0,4.0,179.0,31.0,120.0,26.0,87.0,18.0,1.0,11.0,85.0,106.0,24.0,0.0,82.0,11.0,11.0,12.0,1.0,5.0,0.15,20.0,20.0,22.0,4.0,1.0
compute_gyration.cpp,2.0,12.0,0.0,23.0,69.0,21.0,2.0,2.0,2.0,1.0,14.0,2.0,12.0,0.0,0.0,5.0,113.0,23.0,62.0,22.0,39.0,21.0,0.0,7.0,47.0,59.0,22.0,0.0,37.0,6.0,6.0,6.0,1.0,3.0,0.34,11.0,11.0,11.0,5.0,1.0
pair_morse_gpu.cpp,3.0,21.0,0.0,32.0,166.0,28.0,4.0,4.0,4.0,1.0,24.0,3.0,21.0,0.0,0.0,6.0,226.0,32.0,147.0,51.0,92.0,28.0,0.0,19.0,86.0,109.0,33.0,0.0,76.0,8.0,8.0,10.0,1.0,4.0,0.19,22.0,22.0,25.0,6.0,1.0
pair_lj_charmm_coul_long_opt.cpp,13.0,85.0,0.0,48.0,269.0,22.0,14.0,14.0,16.0,2.0,98.0,13.0,85.0,0.0,0.0,3.0,339.0,48.0,256.0,65.0,191.0,22.0,0.0,13.0,180.0,223.0,63.0,0.0,160.0,34.0,34.0,40.0,6.0,7.0,0.09,42.0,42.0,49.0,8.0,1.0
pair_lj_gromacs_omp.cpp,5.0,29.0,1.0,29.0,125.0,17.0,5.0,5.0,5.0,1.0,34.0,5.0,28.0,1.0,0.0,4.0,170.0,29.0,114.0,24.0,77.0,17.0,1.0,11.0,80.0,99.0,22.0,0.0,77.0,9.0,9.0,10.0,1.0,5.0,0.15,18.0,18.0,20.0,4.0,1.0
fix_nve_noforce.cpp,1.0,7.0,0.0,19.0,53.0,19.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,0.0,6.0,90.0,19.0,46.0,14.0,23.0,19.0,0.0,7.0,24.0,39.0,14.0,0.0,25.0,4.0,4.0,4.0,1.0,2.0,0.41,13.0,13.0,13.0,6.0,1.0
dump_xyz.cpp,2.0,13.0,0.0,46.0,141.0,29.0,3.0,3.0,3.0,1.0,16.0,2.0,13.0,0.0,0.0,10.0,216.0,46.0,132.0,32.0,88.0,29.0,0.0,9.0,86.0,120.0,32.0,0.0,88.0,6.0,6.0,6.0,4.0,3.0,0.22,33.0,33.0,34.0,13.0,1.0
fix_intel.cpp,4.0,36.0,1.0,102.0,642.0,46.0,7.0,7.0,7.0,1.0,41.0,3.0,20.0,1.0,0.0,9.0,790.0,57.0,187.0,24.0,145.0,35.0,462.0,81.0,102.0,163.0,25.0,0.0,138.0,28.0,28.0,32.0,1.0,3.0,0.19,59.0,59.0,64.0,9.0,1.0
colvarcomp.cpp,2.0,15.0,7.0,31.0,110.0,48.0,4.0,4.0,4.0,1.0,24.0,2.0,15.0,7.0,0.0,7.0,189.0,31.0,106.0,36.0,63.0,48.0,0.0,4.0,44.0,68.0,17.0,0.0,51.0,15.0,15.0,20.0,4.0,4.0,0.45,26.0,26.0,31.0,10.0,1.0
pair_lj_cut_coul_long_soft_omp.cpp,6.0,33.0,1.0,36.0,150.0,18.0,6.0,6.0,6.0,1.0,40.0,6.0,33.0,1.0,0.0,4.0,203.0,36.0,132.0,28.0,94.0,18.0,1.0,18.0,96.0,119.0,26.0,0.0,93.0,13.0,13.0,14.0,1.0,6.0,0.14,22.0,22.0,24.0,4.0,1.0
fix_qeq_slater.cpp,8.0,31.0,1.0,96.0,303.0,34.0,5.0,5.0,5.0,1.0,40.0,8.0,31.0,1.0,0.0,9.0,425.0,96.0,283.0,77.0,211.0,34.0,0.0,20.0,220.0,265.0,76.0,0.0,189.0,8.0,8.0,9.0,4.0,3.0,0.12,42.0,42.0,45.0,12.0,1.0
fix_ti_rs.cpp,1.0,8.0,1.0,40.0,117.0,40.0,2.0,2.0,3.0,1.0,10.0,1.0,8.0,1.0,0.0,13.0,197.0,40.0,109.0,21.0,62.0,40.0,0.0,8.0,57.0,89.0,22.0,0.0,67.0,7.0,7.0,9.0,3.0,2.0,0.37,30.0,30.0,34.0,17.0,1.0
error.cpp,0.0,5.0,0.0,8.0,24.0,10.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,4.0,42.0,8.0,20.0,4.0,8.0,10.0,0.0,4.0,8.0,13.0,4.0,0.0,9.0,2.0,2.0,2.0,1.0,1.0,0.5,5.0,5.0,5.0,4.0,1.0
dihedral_class2_omp.cpp,36.0,116.0,12.0,118.0,363.0,54.0,19.0,19.0,21.0,1.0,165.0,36.0,115.0,12.0,0.0,3.0,534.0,118.0,348.0,30.0,305.0,54.0,1.0,15.0,312.0,366.0,28.0,0.0,338.0,47.0,47.0,52.0,1.0,4.0,0.16,56.0,56.0,62.0,3.0,1.0
fix_rigid_nph_omp.cpp,11.0,42.0,10.0,16.0,48.0,28.0,7.0,7.0,12.0,1.0,63.0,11.0,42.0,10.0,0.0,1.0,92.0,16.0,43.0,5.0,38.0,28.0,0.0,5.0,35.0,43.0,4.0,0.0,39.0,7.0,7.0,12.0,1.0,1.0,0.65,7.0,7.0,12.0,1.0,1.0
error.cpp,1.0,9.0,0.0,29.0,86.0,52.0,4.0,4.0,5.0,1.0,10.0,1.0,9.0,0.0,0.0,9.0,167.0,29.0,81.0,11.0,50.0,52.0,0.0,5.0,39.0,76.0,12.0,0.0,64.0,9.0,9.0,10.0,1.0,2.0,0.64,36.0,36.0,41.0,9.0,1.0
fix_minimize.cpp,1.0,10.0,0.0,43.0,139.0,52.0,2.0,2.0,2.0,1.0,12.0,1.0,10.0,0.0,0.0,13.0,234.0,43.0,133.0,33.0,82.0,52.0,0.0,6.0,104.0,133.0,33.0,0.0,100.0,5.0,5.0,5.0,1.0,2.0,0.39,27.0,27.0,27.0,13.0,1.0
verlet_split.cpp,8.0,34.0,5.0,106.0,367.0,102.0,10.0,10.0,11.0,1.0,48.0,8.0,34.0,5.0,0.0,10.0,575.0,106.0,345.0,56.0,269.0,102.0,0.0,22.0,238.0,339.0,55.0,0.0,284.0,33.0,33.0,35.0,1.0,5.0,0.3,100.0,100.0,105.0,10.0,1.0
compute_angle_local.cpp,4.0,21.0,1.0,46.0,166.0,34.0,6.0,6.0,6.0,2.0,26.0,4.0,21.0,1.0,0.0,7.0,246.0,46.0,152.0,31.0,112.0,34.0,0.0,14.0,108.0,151.0,31.0,0.0,120.0,24.0,24.0,28.0,12.0,5.0,0.22,41.0,41.0,45.0,18.0,1.0
pair_line_lj.cpp,7.0,35.0,1.0,86.0,325.0,43.0,6.0,6.0,7.0,1.0,43.0,7.0,35.0,1.0,0.0,9.0,454.0,86.0,312.0,41.0,256.0,43.0,0.0,13.0,263.0,318.0,41.0,0.0,277.0,28.0,28.0,34.0,4.0,6.0,0.14,55.0,55.0,62.0,12.0,1.0
reaxc_bonds.cpp,14.0,83.0,7.0,16.0,89.0,32.0,12.0,12.0,19.0,8.0,104.0,14.0,83.0,7.0,0.0,1.0,137.0,16.0,83.0,14.0,62.0,32.0,0.0,6.0,57.0,69.0,12.0,0.0,57.0,12.0,12.0,19.0,8.0,5.0,0.39,12.0,12.0,19.0,8.0,1.0
pair_gayberne.cpp,7.0,39.0,2.0,159.0,688.0,106.0,6.0,5.0,7.0,1.0,48.0,7.0,39.0,2.0,0.0,17.0,953.0,159.0,672.0,145.0,546.0,106.0,0.0,16.0,522.0,618.0,125.0,0.0,493.0,14.0,12.0,19.0,1.0,5.0,0.16,95.0,93.0,114.0,17.0,1.0
fix_qeq_comb.cpp,3.0,18.0,1.0,60.0,218.0,37.0,4.0,4.0,5.0,1.0,22.0,3.0,18.0,1.0,0.0,11.0,315.0,60.0,199.0,29.0,141.0,37.0,0.0,19.0,134.0,184.0,29.0,0.0,155.0,22.0,22.0,26.0,4.0,4.0,0.19,49.0,49.0,56.0,14.0,1.0
compute_temp_partial_cuda.cpp,2.0,20.0,0.0,47.0,257.0,56.0,6.0,6.0,6.0,1.0,22.0,2.0,20.0,0.0,0.0,12.0,360.0,47.0,241.0,53.0,168.0,56.0,0.0,16.0,154.0,222.0,53.0,0.0,169.0,13.0,13.0,13.0,1.0,4.0,0.23,66.0,66.0,68.0,12.0,1.0
pair_lj_long_dipole_long.cpp,3.0,29.0,2.0,87.0,459.0,164.0,7.0,6.0,8.0,1.0,33.0,3.0,29.0,2.0,0.0,15.0,682.0,87.0,433.0,80.0,339.0,164.0,0.0,26.0,328.0,427.0,77.0,6.0,344.0,25.0,25.0,30.0,4.0,6.0,0.38,98.0,96.0,116.0,21.0,1.0
compute_temp_asphere.cpp,7.0,27.0,2.0,86.0,260.0,51.0,7.0,7.0,7.0,1.0,36.0,7.0,27.0,2.0,0.0,9.0,396.0,86.0,246.0,53.0,194.0,51.0,0.0,14.0,186.0,247.0,52.0,0.0,195.0,12.0,12.0,12.0,1.0,4.0,0.21,60.0,60.0,62.0,9.0,1.0
bond_harmonic_shift.cpp,2.0,12.0,1.0,45.0,133.0,40.0,3.0,3.0,3.0,1.0,15.0,2.0,12.0,1.0,0.0,10.0,215.0,45.0,123.0,34.0,82.0,40.0,0.0,10.0,88.0,116.0,34.0,0.0,82.0,8.0,8.0,11.0,1.0,2.0,0.33,27.0,27.0,30.0,10.0,1.0
colvarcomp_distances.cpp,1.0,14.0,1.0,236.0,1034.0,65.0,3.0,3.0,3.0,1.0,16.0,1.0,14.0,1.0,0.0,74.0,1334.0,236.0,1028.0,200.0,644.0,65.0,0.0,6.0,560.0,781.0,164.0,0.0,617.0,29.0,29.0,32.0,12.0,4.0,0.06,226.0,226.0,237.0,101.0,1.0
fix_npt_asphere.cpp,7.0,31.0,7.0,11.0,37.0,20.0,3.0,3.0,3.0,1.0,45.0,7.0,31.0,7.0,0.0,1.0,68.0,11.0,33.0,5.0,27.0,20.0,0.0,4.0,27.0,32.0,5.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,0.61,3.0,3.0,3.0,1.0,1.0
