Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
body.cpp,1.0,8.0,2.0,27.0,80.0,34.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,2.0,0.0,10.0,137.0,27.0,78.0,19.0,44.0,34.0,0.0,2.0,45.0,65.0,20.0,0.0,45.0,5.0,5.0,5.0,5.0,2.0,0.44,18.0,16.0,19.0,14.0,1.0
bond.cpp,3.0,25.0,0.0,29.0,159.0,30.0,6.0,6.0,7.0,1.0,28.0,3.0,25.0,0.0,0.0,6.0,218.0,29.0,150.0,13.0,110.0,30.0,0.0,9.0,101.0,138.0,11.0,0.0,127.0,17.0,17.0,21.0,1.0,4.0,0.2,36.0,36.0,43.0,6.0,1.0
reaxc_reset_tools.cpp,1.0,13.0,1.0,37.0,148.0,31.0,3.0,3.0,3.0,1.0,15.0,1.0,13.0,1.0,0.0,11.0,215.0,37.0,143.0,20.0,90.0,31.0,0.0,5.0,90.0,118.0,17.0,0.0,101.0,10.0,10.0,11.0,4.0,3.0,0.22,28.0,28.0,29.0,14.0,1.0
min_linesearch.cpp,14.0,45.0,12.0,167.0,470.0,293.0,16.0,16.0,16.0,3.0,71.0,14.0,45.0,12.0,0.0,10.0,930.0,167.0,451.0,55.0,342.0,293.0,0.0,19.0,389.0,524.0,55.0,0.0,469.0,45.0,45.0,49.0,9.0,5.0,0.65,156.0,156.0,162.0,31.0,1.0
pair_coul_wolf_omp.cpp,5.0,30.0,1.0,32.0,132.0,19.0,5.0,5.0,6.0,1.0,36.0,5.0,29.0,1.0,0.0,4.0,182.0,32.0,120.0,27.0,82.0,19.0,1.0,12.0,88.0,110.0,26.0,0.0,84.0,11.0,11.0,12.0,1.0,6.0,0.16,20.0,20.0,22.0,4.0,1.0
pair_lj_class2_gpu.cpp,3.0,21.0,0.0,32.0,167.0,28.0,4.0,4.0,4.0,1.0,24.0,3.0,21.0,0.0,0.0,6.0,227.0,32.0,148.0,51.0,93.0,28.0,0.0,19.0,87.0,110.0,33.0,0.0,77.0,8.0,8.0,10.0,1.0,4.0,0.19,22.0,22.0,25.0,6.0,1.0
dihedral_hybrid.cpp,4.0,22.0,3.0,63.0,230.0,60.0,7.0,7.0,8.0,1.0,29.0,4.0,22.0,3.0,0.0,10.0,353.0,63.0,218.0,44.0,161.0,60.0,0.0,12.0,186.0,261.0,44.0,0.0,217.0,21.0,21.0,22.0,5.0,4.0,0.28,74.0,74.0,77.0,17.0,1.0
verlet_intel.cpp,10.0,37.0,5.0,87.0,279.0,64.0,11.0,11.0,12.0,1.0,51.0,10.0,30.0,5.0,0.0,7.0,430.0,85.0,210.0,20.0,168.0,64.0,35.0,36.0,151.0,230.0,20.0,0.0,210.0,24.0,24.0,25.0,1.0,4.0,0.3,78.0,78.0,81.0,7.0,1.0
main.cpp,3.0,8.0,0.0,5.0,13.0,0.0,1.0,1.0,1.0,1.0,11.0,3.0,8.0,0.0,0.0,1.0,18.0,5.0,9.0,3.0,5.0,0.0,0.0,4.0,6.0,8.0,4.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
compute_erotate_sphere_atom.cpp,2.0,11.0,1.0,23.0,64.0,24.0,3.0,3.0,3.0,1.0,13.0,2.0,11.0,1.0,0.0,5.0,110.0,23.0,54.0,17.0,34.0,24.0,0.0,10.0,31.0,45.0,15.0,0.0,30.0,4.0,4.0,5.0,1.0,2.0,0.44,13.0,13.0,14.0,5.0,1.0
pair_lj_cut_coul_cut.cpp,3.0,20.0,0.0,76.0,341.0,54.0,5.0,5.0,5.0,1.0,23.0,3.0,20.0,0.0,0.0,16.0,471.0,76.0,328.0,64.0,244.0,54.0,0.0,13.0,243.0,315.0,62.0,0.0,253.0,13.0,13.0,15.0,4.0,5.0,0.16,72.0,72.0,76.0,19.0,1.0
fix_ave_histo.cpp,7.0,52.0,2.0,136.0,814.0,85.0,17.0,17.0,22.0,2.0,62.0,7.0,52.0,2.0,0.0,15.0,1035.0,136.0,794.0,79.0,691.0,85.0,0.0,20.0,511.0,761.0,79.0,0.0,682.0,114.0,114.0,182.0,14.0,5.0,0.11,255.0,255.0,333.0,37.0,1.0
bond_fene_expand_omp.cpp,8.0,33.0,2.0,32.0,110.0,24.0,6.0,6.0,7.0,2.0,42.0,8.0,32.0,2.0,0.0,3.0,165.0,32.0,97.0,21.0,65.0,24.0,1.0,13.0,60.0,80.0,19.0,0.0,61.0,10.0,10.0,12.0,4.0,4.0,0.25,19.0,19.0,22.0,6.0,1.0
colvarbias.cpp,0.0,10.0,0.0,24.0,138.0,7.0,2.0,2.0,3.0,1.0,11.0,0.0,10.0,0.0,0.0,13.0,167.0,24.0,135.0,21.0,79.0,7.0,0.0,3.0,56.0,88.0,16.0,0.0,72.0,9.0,9.0,10.0,6.0,3.0,0.05,32.0,32.0,33.0,20.0,1.0
pair_lj_cut_coul_dsf.cpp,3.0,23.0,0.0,79.0,345.0,52.0,5.0,5.0,5.0,1.0,27.0,3.0,23.0,0.0,0.0,14.0,476.0,79.0,325.0,62.0,245.0,52.0,0.0,20.0,239.0,303.0,61.0,0.0,242.0,14.0,14.0,16.0,1.0,5.0,0.16,64.0,64.0,67.0,14.0,1.0
pair_lj_cut_coul_long_intel.cpp,6.0,65.0,1.0,67.0,544.0,26.0,10.0,10.0,11.0,1.0,72.0,6.0,45.0,1.0,0.0,8.0,633.0,65.0,361.0,116.0,249.0,25.0,130.0,105.0,304.0,384.0,108.0,10.0,266.0,45.0,45.0,51.0,1.0,6.0,0.07,79.0,79.0,91.0,8.0,1.0
bond_harmonic_omp.cpp,5.0,25.0,1.0,25.0,86.0,20.0,5.0,5.0,6.0,1.0,31.0,5.0,24.0,1.0,0.0,3.0,130.0,25.0,75.0,18.0,48.0,20.0,1.0,11.0,48.0,65.0,16.0,0.0,49.0,8.0,8.0,9.0,1.0,4.0,0.27,16.0,16.0,19.0,3.0,1.0
atom_vec_meso.cpp,2.0,22.0,1.0,132.0,799.0,116.0,4.0,4.0,4.0,1.0,24.0,2.0,22.0,1.0,0.0,36.0,1041.0,132.0,789.0,98.0,640.0,116.0,0.0,10.0,634.0,770.0,93.0,0.0,677.0,16.0,16.0,16.0,6.0,4.0,0.15,135.0,135.0,137.0,41.0,1.0
molfile_interface.cpp,3.0,17.0,1.0,205.0,858.0,167.0,6.0,6.0,7.0,1.0,22.0,3.0,17.0,1.0,0.0,39.0,1182.0,193.0,734.0,331.0,517.0,151.0,91.0,58.0,464.0,686.0,126.0,31.0,529.0,26.0,26.0,36.0,7.0,4.0,0.21,233.0,233.0,280.0,74.0,1.0
pair_tip4p_cut_omp.cpp,10.0,48.0,6.0,73.0,310.0,56.0,8.0,8.0,9.0,1.0,64.0,10.0,48.0,6.0,0.0,6.0,438.0,73.0,289.0,44.0,225.0,56.0,1.0,21.0,218.0,264.0,39.0,0.0,225.0,31.0,31.0,36.0,1.0,7.0,0.19,45.0,45.0,51.0,6.0,1.0
bond_hybrid.cpp,3.0,18.0,2.0,68.0,231.0,63.0,6.0,6.0,7.0,1.0,24.0,3.0,18.0,2.0,0.0,12.0,362.0,68.0,219.0,45.0,156.0,63.0,0.0,12.0,185.0,262.0,44.0,0.0,218.0,21.0,21.0,22.0,4.0,4.0,0.29,76.0,76.0,79.0,17.0,1.0
min_sd.cpp,8.0,23.0,4.0,26.0,56.0,26.0,10.0,10.0,10.0,3.0,35.0,8.0,23.0,4.0,0.0,2.0,108.0,26.0,48.0,7.0,35.0,26.0,0.0,8.0,48.0,69.0,8.0,0.0,61.0,19.0,19.0,19.0,6.0,4.0,0.54,20.0,20.0,20.0,7.0,1.0
fix_nve_asphere.cpp,5.0,19.0,2.0,30.0,90.0,28.0,4.0,4.0,4.0,1.0,26.0,5.0,19.0,2.0,0.0,4.0,147.0,30.0,78.0,32.0,59.0,28.0,0.0,12.0,63.0,79.0,33.0,0.0,46.0,5.0,5.0,5.0,1.0,3.0,0.36,14.0,14.0,14.0,4.0,1.0
tad.cpp,12.0,34.0,4.0,248.0,643.0,153.0,6.0,6.0,7.0,1.0,50.0,12.0,34.0,4.0,0.0,18.0,1044.0,248.0,611.0,78.0,524.0,153.0,0.0,32.0,440.0,550.0,79.0,0.0,471.0,47.0,47.0,55.0,16.0,5.0,0.25,109.0,109.0,125.0,33.0,1.0
pair_lj_cut_kokkos.cpp,2.0,15.0,0.0,47.0,193.0,32.0,3.0,3.0,4.0,1.0,18.0,2.0,15.0,0.0,0.0,10.0,272.0,47.0,169.0,40.0,118.0,32.0,1.0,23.0,104.0,133.0,24.0,0.0,109.0,9.0,9.0,12.0,1.0,2.0,0.19,32.0,32.0,39.0,10.0,1.0
atom_vec_molecular.cpp,3.0,29.0,0.0,153.0,853.0,80.0,5.0,5.0,5.0,1.0,32.0,3.0,29.0,0.0,0.0,29.0,1086.0,153.0,844.0,84.0,677.0,80.0,0.0,9.0,681.0,830.0,79.0,0.0,751.0,31.0,31.0,31.0,1.0,4.0,0.09,152.0,152.0,154.0,29.0,1.0
comm_cuda.cpp,7.0,37.0,5.0,223.0,959.0,210.0,8.0,8.0,9.0,1.0,49.0,7.0,37.0,5.0,0.0,25.0,1375.0,223.0,932.0,100.0,663.0,210.0,1.0,27.0,550.0,727.0,101.0,0.0,626.0,19.0,19.0,20.0,5.0,5.0,0.23,188.0,188.0,214.0,32.0,1.0
atom_vec_charge_kokkos.cpp,1.0,22.0,0.0,185.0,1232.0,97.0,4.0,4.0,4.0,1.0,23.0,1.0,22.0,0.0,0.0,52.0,1514.0,185.0,1221.0,382.0,727.0,97.0,0.0,11.0,786.0,1009.0,262.0,0.0,747.0,18.0,18.0,18.0,1.0,4.0,0.08,192.0,192.0,195.0,52.0,1.0
pair_lj_cut_tip4p_cut_omp.cpp,10.0,52.0,6.0,78.0,333.0,58.0,8.0,8.0,9.0,1.0,68.0,10.0,52.0,6.0,0.0,6.0,467.0,78.0,312.0,47.0,246.0,58.0,1.0,21.0,236.0,285.0,42.0,0.0,243.0,34.0,34.0,39.0,1.0,7.0,0.19,48.0,48.0,54.0,6.0,1.0
pair_lj_cut_omp.cpp,5.0,27.0,1.0,28.0,118.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,162.0,28.0,107.0,34.0,66.0,17.0,1.0,11.0,77.0,94.0,32.0,0.0,62.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
reaxc_vector.cpp,0.0,6.0,0.0,59.0,151.0,25.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,26.0,235.0,59.0,149.0,30.0,63.0,25.0,0.0,2.0,69.0,104.0,30.0,0.0,74.0,5.0,5.0,5.0,1.0,2.0,0.17,35.0,35.0,37.0,26.0,1.0
pair_lj_sdk_omp.cpp,6.0,30.0,1.0,35.0,133.0,19.0,6.0,6.0,6.0,2.0,36.0,6.0,30.0,1.0,0.0,4.0,186.0,35.0,121.0,33.0,88.0,19.0,1.0,12.0,81.0,105.0,32.0,0.0,73.0,13.0,13.0,14.0,7.0,5.0,0.16,22.0,22.0,24.0,10.0,1.0
pair_lubricate.cpp,8.0,32.0,4.0,160.0,542.0,122.0,6.0,6.0,7.0,1.0,43.0,8.0,32.0,4.0,0.0,16.0,820.0,160.0,519.0,86.0,398.0,122.0,0.0,23.0,385.0,481.0,85.0,0.0,396.0,32.0,32.0,41.0,3.0,5.0,0.24,95.0,95.0,108.0,18.0,1.0
min_cg.cpp,12.0,54.0,7.0,34.0,118.0,31.0,21.0,21.0,21.0,3.0,72.0,12.0,54.0,7.0,0.0,2.0,183.0,34.0,109.0,8.0,86.0,31.0,0.0,9.0,106.0,147.0,9.0,0.0,138.0,41.0,41.0,41.0,6.0,5.0,0.28,42.0,42.0,42.0,7.0,1.0
run.cpp,17.0,77.0,10.0,41.0,169.0,34.0,25.0,25.0,30.0,1.0,104.0,17.0,77.0,10.0,0.0,2.0,244.0,41.0,155.0,24.0,135.0,34.0,0.0,14.0,118.0,168.0,25.0,0.0,143.0,49.0,49.0,59.0,1.0,4.0,0.22,50.0,50.0,60.0,2.0,1.0
angle_cosine_shift_exp_omp.cpp,9.0,38.0,3.0,37.0,127.0,27.0,7.0,7.0,8.0,1.0,49.0,9.0,37.0,3.0,0.0,3.0,189.0,37.0,114.0,20.0,79.0,27.0,1.0,13.0,79.0,102.0,19.0,0.0,83.0,12.0,12.0,15.0,1.0,4.0,0.24,21.0,21.0,25.0,3.0,1.0
variable.cpp,12.0,76.0,5.0,611.0,3336.0,483.0,25.0,25.0,31.0,6.0,93.0,12.0,76.0,5.0,0.0,43.0,4419.0,611.0,3299.0,477.0,2834.0,483.0,0.0,37.0,2211.0,3291.0,459.0,3.0,2829.0,177.0,177.0,223.0,91.0,6.0,0.15,1086.0,1086.0,1346.0,294.0,1.0
dump_custom.cpp,3.0,25.0,1.0,431.0,1981.0,179.0,7.0,7.0,8.0,1.0,29.0,3.0,25.0,1.0,0.0,78.0,2588.0,431.0,1961.0,436.0,1565.0,179.0,0.0,20.0,1451.0,2009.0,427.0,0.0,1582.0,148.0,148.0,155.0,51.0,5.0,0.09,557.0,557.0,603.0,143.0,1.0
pair_coul_long_omp.cpp,5.0,34.0,1.0,31.0,152.0,18.0,5.0,5.0,6.0,1.0,39.0,5.0,33.0,1.0,0.0,4.0,200.0,31.0,134.0,28.0,93.0,18.0,1.0,18.0,96.0,118.0,26.0,0.0,92.0,12.0,12.0,15.0,1.0,5.0,0.13,21.0,21.0,25.0,4.0,1.0
pair_lubricateU_poly.cpp,33.0,87.0,23.0,289.0,722.0,233.0,14.0,14.0,15.0,1.0,142.0,33.0,87.0,23.0,0.0,8.0,1234.0,289.0,697.0,121.0,585.0,233.0,0.0,25.0,586.0,698.0,122.0,0.0,576.0,23.0,23.0,27.0,3.0,5.0,0.33,111.0,111.0,123.0,10.0,1.0
Kokkos_MemoryTracking.cpp,4.0,15.0,1.0,62.0,164.0,62.0,3.0,3.0,4.0,1.0,20.0,4.0,15.0,1.0,0.0,10.0,285.0,62.0,157.0,45.0,98.0,62.0,0.0,7.0,70.0,103.0,35.0,1.0,67.0,5.0,5.0,11.0,1.0,3.0,0.39,32.0,32.0,41.0,10.0,1.0
compute_erotate_rigid.cpp,1.0,9.0,0.0,16.0,45.0,16.0,3.0,3.0,3.0,1.0,10.0,1.0,9.0,0.0,0.0,4.0,77.0,16.0,35.0,8.0,21.0,16.0,0.0,10.0,19.0,31.0,7.0,0.0,24.0,5.0,5.0,5.0,1.0,1.0,0.46,11.0,11.0,11.0,4.0,1.0
delete_atoms.cpp,9.0,39.0,5.0,137.0,487.0,110.0,11.0,11.0,13.0,2.0,53.0,9.0,39.0,5.0,0.0,12.0,734.0,137.0,469.0,125.0,395.0,110.0,0.0,18.0,347.0,481.0,126.0,0.0,355.0,28.0,28.0,31.0,11.0,4.0,0.23,133.0,133.0,150.0,24.0,1.0
pair_buck_coul_cut.cpp,3.0,22.0,0.0,76.0,340.0,56.0,5.0,5.0,5.0,1.0,25.0,3.0,22.0,0.0,0.0,15.0,472.0,76.0,328.0,66.0,247.0,56.0,0.0,12.0,246.0,315.0,64.0,0.0,251.0,13.0,13.0,15.0,1.0,5.0,0.17,69.0,69.0,73.0,15.0,1.0
angle_fourier_omp.cpp,9.0,34.0,2.0,37.0,114.0,23.0,6.0,6.0,7.0,1.0,44.0,9.0,33.0,2.0,0.0,3.0,173.0,37.0,101.0,20.0,70.0,23.0,1.0,13.0,72.0,92.0,19.0,0.0,73.0,9.0,9.0,12.0,1.0,4.0,0.23,18.0,18.0,22.0,3.0,1.0
pair_sph_taitwater.cpp,5.0,23.0,3.0,58.0,195.0,48.0,4.0,4.0,5.0,1.0,31.0,5.0,23.0,3.0,0.0,8.0,301.0,58.0,185.0,37.0,144.0,48.0,0.0,10.0,134.0,168.0,36.0,0.0,132.0,16.0,16.0,19.0,1.0,6.0,0.26,34.0,34.0,37.0,8.0,1.0
pair_nm_cut_coul_long.cpp,3.0,26.0,0.0,91.0,439.0,60.0,5.0,5.0,6.0,1.0,30.0,3.0,26.0,0.0,0.0,16.0,590.0,91.0,415.0,73.0,319.0,60.0,0.0,24.0,308.0,394.0,71.0,0.0,323.0,18.0,18.0,22.0,6.0,6.0,0.14,86.0,86.0,94.0,21.0,1.0
colvarcomp_coordnums.cpp,2.0,13.0,1.0,87.0,251.0,23.0,3.0,3.0,3.0,1.0,16.0,2.0,13.0,1.0,0.0,19.0,361.0,87.0,244.0,87.0,143.0,23.0,0.0,7.0,135.0,195.0,59.0,0.0,136.0,10.0,10.0,10.0,1.0,4.0,0.09,59.0,59.0,63.0,19.0,1.0
fix_rigid.cpp,11.0,53.0,5.0,449.0,1777.0,306.0,13.0,13.0,15.0,3.0,69.0,11.0,53.0,5.0,0.0,33.0,2528.0,449.0,1747.0,271.0,1445.0,306.0,0.0,30.0,1413.0,1848.0,272.0,0.0,1576.0,118.0,118.0,150.0,23.0,6.0,0.18,436.0,436.0,501.0,100.0,1.0
reader_xyz.cpp,3.0,14.0,2.0,43.0,109.0,65.0,3.0,3.0,4.0,1.0,19.0,3.0,14.0,2.0,0.0,7.0,216.0,43.0,101.0,23.0,62.0,65.0,0.0,8.0,61.0,86.0,19.0,0.0,67.0,9.0,5.0,9.0,1.0,3.0,0.64,24.0,20.0,28.0,7.0,1.0
pair_table_omp.cpp,7.0,37.0,1.0,38.0,158.0,17.0,6.0,6.0,7.0,3.0,44.0,7.0,36.0,1.0,0.0,4.0,212.0,38.0,146.0,27.0,109.0,17.0,1.0,12.0,96.0,122.0,25.0,0.0,97.0,16.0,16.0,18.0,11.0,5.0,0.12,25.0,25.0,28.0,14.0,1.0
pair_lj_class2_coul_cut.cpp,3.0,21.0,0.0,75.0,336.0,55.0,5.0,5.0,5.0,1.0,25.0,3.0,21.0,0.0,0.0,15.0,466.0,75.0,324.0,63.0,242.0,55.0,0.0,12.0,241.0,309.0,61.0,0.0,248.0,13.0,13.0,15.0,1.0,5.0,0.17,68.0,68.0,72.0,15.0,1.0
colvarbias_abf.cpp,6.0,30.0,4.0,128.0,479.0,79.0,7.0,7.0,8.0,1.0,40.0,6.0,30.0,4.0,0.0,16.0,682.0,128.0,476.0,44.0,362.0,79.0,0.0,3.0,278.0,381.0,37.0,0.0,344.0,24.0,24.0,32.0,6.0,5.0,0.17,106.0,106.0,131.0,26.0,1.0
bond_class2.cpp,2.0,13.0,0.0,43.0,141.0,37.0,3.0,3.0,3.0,1.0,15.0,2.0,13.0,0.0,0.0,10.0,221.0,43.0,131.0,36.0,92.0,37.0,0.0,10.0,100.0,128.0,37.0,0.0,91.0,8.0,8.0,11.0,1.0,2.0,0.28,27.0,27.0,30.0,10.0,1.0
Kokkos_Serial.cpp,1.0,7.0,0.0,22.0,58.0,47.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,0.0,6.0,123.0,22.0,53.0,29.0,16.0,47.0,0.0,5.0,21.0,35.0,17.0,0.0,18.0,5.0,5.0,6.0,1.0,2.0,0.89,11.0,11.0,12.0,6.0,1.0
image.cpp,7.0,46.0,2.0,279.0,1449.0,194.0,7.0,7.0,9.0,4.0,54.0,6.0,44.0,2.0,0.0,31.0,1913.0,264.0,1364.0,662.0,1178.0,194.0,77.0,28.0,732.0,930.0,222.0,0.0,708.0,51.0,51.0,56.0,46.0,6.0,0.14,220.0,218.0,268.0,128.0,1.0
fix_heat.cpp,5.0,33.0,2.0,50.0,251.0,39.0,8.0,8.0,9.0,1.0,40.0,5.0,33.0,2.0,0.0,7.0,340.0,50.0,236.0,40.0,184.0,39.0,0.0,15.0,159.0,216.0,40.0,0.0,176.0,27.0,27.0,31.0,1.0,5.0,0.17,55.0,55.0,60.0,7.0,1.0
replicate.cpp,34.0,141.0,18.0,75.0,297.0,51.0,44.0,44.0,57.0,1.0,192.0,34.0,141.0,18.0,0.0,2.0,422.0,75.0,283.0,41.0,227.0,51.0,0.0,14.0,203.0,289.0,42.0,0.0,247.0,86.0,86.0,112.0,1.0,10.0,0.18,87.0,87.0,113.0,2.0,1.0
compute_ke_eff.cpp,2.0,12.0,0.0,16.0,47.0,19.0,3.0,3.0,3.0,1.0,15.0,2.0,12.0,0.0,0.0,3.0,82.0,16.0,38.0,15.0,25.0,19.0,0.0,9.0,23.0,33.0,14.0,0.0,19.0,5.0,5.0,5.0,1.0,4.0,0.5,9.0,9.0,9.0,3.0,1.0
