Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
pair_lj_sdk_coul_long_gpu.cpp,5.0,36.0,1.0,51.0,271.0,30.0,7.0,7.0,8.0,1.0,42.0,5.0,36.0,1.0,0.0,6.0,352.0,51.0,243.0,93.0,173.0,30.0,0.0,28.0,142.0,186.0,66.0,0.0,120.0,21.0,21.0,22.0,1.0,7.0,0.12,42.0,42.0,46.0,6.0,1.0
fix_print.cpp,4.0,20.0,2.0,26.0,93.0,25.0,6.0,6.0,8.0,1.0,27.0,4.0,20.0,2.0,0.0,4.0,144.0,26.0,83.0,13.0,61.0,25.0,0.0,10.0,55.0,82.0,13.0,0.0,69.0,17.0,17.0,19.0,1.0,4.0,0.30,25.0,25.0,30.0,4.0,1.0
body_nparticle.cpp,3.0,13.0,1.0,50.0,138.0,34.0,3.0,3.0,3.0,1.0,17.0,3.0,13.0,1.0,0.0,10.0,222.0,50.0,130.0,35.0,89.0,34.0,0.0,8.0,89.0,115.0,33.0,0.0,82.0,16.0,16.0,16.0,1.0,2.0,0.26,27.0,27.0,28.0,10.0,1.0
pair_list.cpp,6.0,26.0,2.0,87.0,276.0,59.0,8.0,8.0,9.0,1.0,34.0,6.0,26.0,2.0,0.0,10.0,422.0,87.0,265.0,62.0,206.0,59.0,0.0,11.0,177.0,253.0,61.0,0.0,192.0,26.0,26.0,33.0,7.0,4.0,0.22,76.0,76.0,88.0,19.0,1.0
fix_external.cpp,1.0,7.0,0.0,48.0,130.0,49.0,2.0,2.0,2.0,1.0,9.0,1.0,7.0,0.0,0.0,16.0,227.0,48.0,121.0,26.0,66.0,49.0,0.0,9.0,61.0,92.0,26.0,0.0,66.0,8.0,8.0,9.0,1.0,3.0,0.40,29.0,29.0,33.0,16.0,1.0
compute_temp_eff.cpp,3.0,17.0,0.0,31.0,112.0,22.0,4.0,4.0,4.0,1.0,20.0,3.0,17.0,0.0,0.0,6.0,165.0,31.0,102.0,37.0,73.0,22.0,0.0,10.0,77.0,101.0,36.0,0.0,65.0,6.0,6.0,6.0,1.0,4.0,0.22,23.0,23.0,24.0,6.0,1.0
pair_tersoff_omp.cpp,10.0,42.0,3.0,51.0,178.0,25.0,8.0,8.0,9.0,5.0,54.0,10.0,41.0,3.0,0.0,4.0,251.0,51.0,167.0,28.0,128.0,25.0,1.0,11.0,139.0,170.0,26.0,0.0,144.0,22.0,22.0,25.0,19.0,4.0,0.15,30.0,30.0,34.0,22.0,1.0
compute_temp_com.cpp,1.0,12.0,0.0,40.0,147.0,33.0,3.0,3.0,3.0,1.0,14.0,1.0,12.0,0.0,0.0,11.0,220.0,40.0,136.0,43.0,93.0,33.0,0.0,11.0,98.0,129.0,42.0,0.0,87.0,7.0,7.0,7.0,1.0,3.0,0.24,30.0,30.0,31.0,11.0,1.0
fix_phonon.cpp,8.0,46.0,5.0,144.0,668.0,119.0,13.0,13.0,14.0,1.0,58.0,8.0,46.0,5.0,0.0,14.0,920.0,144.0,651.0,150.0,525.0,119.0,0.0,17.0,643.0,819.0,137.0,0.0,682.0,36.0,36.0,36.0,6.0,6.0,0.18,183.0,183.0,194.0,19.0,1.0
fix_gle.cpp,3.0,18.0,2.0,155.0,600.0,122.0,5.0,5.0,5.0,1.0,23.0,3.0,18.0,2.0,0.0,31.0,875.0,155.0,550.0,144.0,379.0,122.0,13.0,37.0,458.0,609.0,144.0,0.0,465.0,32.0,32.0,34.0,8.0,6.0,0.22,154.0,154.0,159.0,38.0,1.0
fix_adapt_fep.cpp,6.0,34.0,2.0,98.0,432.0,57.0,13.0,13.0,14.0,2.0,42.0,6.0,34.0,2.0,0.0,12.0,585.0,98.0,413.0,82.0,332.0,57.0,0.0,19.0,286.0,436.0,83.0,0.0,353.0,38.0,38.0,39.0,9.0,7.0,0.14,152.0,152.0,165.0,25.0,1.0
fix_aveforce.cpp,3.0,21.0,1.0,56.0,228.0,36.0,6.0,6.0,7.0,2.0,26.0,3.0,21.0,1.0,0.0,10.0,320.0,56.0,214.0,40.0,159.0,36.0,0.0,14.0,139.0,204.0,40.0,0.0,164.0,16.0,16.0,18.0,9.0,4.0,0.17,63.0,63.0,69.0,25.0,1.0
fix_ave_spatial_sphere.cpp,7.0,61.0,7.0,117.0,825.0,145.0,19.0,19.0,22.0,2.0,73.0,7.0,61.0,7.0,0.0,13.0,1071.0,117.0,804.0,132.0,664.0,145.0,0.0,21.0,561.0,807.0,134.0,0.0,673.0,98.0,98.0,116.0,11.0,6.0,0.18,247.0,247.0,283.0,31.0,1.0
green.cpp,7.0,30.0,2.0,43.0,156.0,51.0,6.0,6.0,6.0,1.0,38.0,7.0,30.0,2.0,0.0,5.0,250.0,43.0,149.0,40.0,117.0,51.0,0.0,7.0,152.0,181.0,39.0,0.0,142.0,11.0,11.0,11.0,5.0,4.0,0.34,29.0,29.0,31.0,9.0,1.0
pair_lj_cut_tip4p_long_soft.cpp,7.0,36.0,2.0,104.0,419.0,69.0,6.0,6.0,7.0,1.0,45.0,7.0,36.0,2.0,0.0,11.0,592.0,104.0,393.0,48.0,324.0,69.0,0.0,26.0,301.0,369.0,46.0,0.0,323.0,34.0,34.0,40.0,10.0,7.0,0.18,67.0,67.0,78.0,20.0,1.0
angle_harmonic_omp.cpp,9.0,35.0,2.0,38.0,117.0,23.0,6.0,6.0,8.0,1.0,45.0,9.0,34.0,2.0,0.0,3.0,177.0,38.0,104.0,20.0,73.0,23.0,1.0,13.0,75.0,96.0,19.0,0.0,77.0,10.0,10.0,13.0,1.0,4.0,0.22,19.0,19.0,23.0,3.0,1.0
pair_edip_omp.cpp,25.0,84.0,3.0,114.0,347.0,29.0,5.0,5.0,6.0,2.0,111.0,25.0,83.0,3.0,0.0,4.0,487.0,114.0,333.0,87.0,248.0,29.0,1.0,14.0,276.0,298.0,85.0,0.0,213.0,13.0,13.0,13.0,8.0,4.0,0.09,21.0,21.0,22.0,11.0,1.0
pair_soft_gpu.cpp,2.0,18.0,0.0,37.0,171.0,29.0,3.0,3.0,4.0,1.0,21.0,2.0,18.0,0.0,0.0,7.0,237.0,37.0,151.0,53.0,93.0,29.0,0.0,20.0,89.0,115.0,36.0,0.0,79.0,8.0,8.0,10.0,1.0,4.0,0.19,24.0,24.0,27.0,7.0,1.0
dump_atom_mpiio.cpp,5.0,25.0,2.0,146.0,513.0,66.0,5.0,5.0,6.0,1.0,32.0,5.0,24.0,2.0,0.0,14.0,715.0,110.0,343.0,35.0,271.0,56.0,196.0,23.0,228.0,294.0,35.0,0.0,259.0,22.0,22.0,40.0,1.0,2.0,0.16,65.0,65.0,86.0,14.0,1.0
pair_gran_hooke.cpp,20.0,72.0,10.0,70.0,229.0,47.0,10.0,10.0,11.0,1.0,102.0,20.0,72.0,10.0,0.0,3.0,346.0,70.0,218.0,45.0,179.0,47.0,0.0,11.0,185.0,215.0,43.0,0.0,172.0,20.0,20.0,23.0,1.0,5.0,0.22,31.0,31.0,34.0,3.0,1.0
fix_rigid_small_omp.cpp,23.0,100.0,15.0,112.0,419.0,88.0,16.0,16.0,16.0,4.0,137.0,23.0,93.0,15.0,0.0,4.0,615.0,112.0,380.0,118.0,288.0,88.0,9.0,38.0,314.0,376.0,120.0,0.0,256.0,26.0,26.0,26.0,6.0,4.0,0.23,63.0,63.0,65.0,16.0,1.0
compute_pressure.cpp,5.0,28.0,2.0,50.0,213.0,39.0,9.0,9.0,12.0,1.0,35.0,5.0,28.0,2.0,0.0,7.0,302.0,50.0,196.0,27.0,158.0,39.0,0.0,17.0,134.0,201.0,26.0,0.0,175.0,21.0,21.0,36.0,1.0,4.0,0.20,66.0,66.0,85.0,7.0,1.0
pair_tri_lj.cpp,8.0,47.0,1.0,97.0,438.0,111.0,7.0,7.0,8.0,1.0,57.0,8.0,47.0,1.0,0.0,9.0,646.0,97.0,424.0,46.0,359.0,111.0,0.0,14.0,360.0,417.0,45.0,0.0,372.0,28.0,28.0,34.0,4.0,6.0,0.26,61.0,61.0,70.0,12.0,1.0
pair_lj_cut_tip4p_long_soft_omp.cpp,11.0,54.0,6.0,83.0,345.0,58.0,8.0,8.0,9.0,1.0,71.0,11.0,54.0,6.0,0.0,6.0,484.0,83.0,324.0,49.0,255.0,58.0,1.0,21.0,245.0,296.0,44.0,0.0,252.0,36.0,36.0,41.0,1.0,7.0,0.18,50.0,50.0,56.0,6.0,1.0
improper_class2_omp.cpp,26.0,124.0,15.0,112.0,510.0,79.0,18.0,18.0,20.0,1.0,164.0,26.0,123.0,15.0,0.0,4.0,700.0,112.0,495.0,52.0,413.0,79.0,1.0,15.0,384.0,456.0,49.0,0.0,407.0,43.0,43.0,47.0,3.0,4.0,0.16,71.0,71.0,80.0,6.0,1.0
pair_peri_eps.cpp,9.0,33.0,3.0,175.0,546.0,105.0,6.0,6.0,7.0,1.0,45.0,9.0,33.0,3.0,0.0,16.0,826.0,175.0,528.0,131.0,421.0,105.0,0.0,18.0,423.0,519.0,124.0,0.0,395.0,37.0,37.0,41.0,5.0,4.0,0.20,100.0,100.0,110.0,27.0,1.0
fix_temp_berendsen.cpp,3.0,17.0,1.0,46.0,170.0,35.0,4.0,4.0,4.0,1.0,21.0,3.0,17.0,1.0,0.0,9.0,251.0,46.0,156.0,30.0,113.0,35.0,0.0,14.0,96.0,132.0,30.0,0.0,102.0,10.0,10.0,10.0,1.0,3.0,0.22,34.0,34.0,35.0,9.0,1.0
fix_reax_bonds.cpp,4.0,18.0,2.0,53.0,164.0,43.0,4.0,4.0,4.0,1.0,24.0,4.0,18.0,2.0,0.0,8.0,256.0,53.0,148.0,26.0,97.0,43.0,1.0,16.0,104.0,138.0,27.0,0.0,111.0,15.0,15.0,15.0,1.0,4.0,0.29,31.0,31.0,31.0,8.0,1.0
sna.cpp,6.0,39.0,4.0,293.0,1371.0,305.0,7.0,7.0,8.0,1.0,49.0,6.0,37.0,4.0,0.0,35.0,1952.0,293.0,1291.0,437.0,1034.0,305.0,33.0,52.0,842.0,1066.0,262.0,0.0,804.0,32.0,32.0,32.0,7.0,7.0,0.24,260.0,260.0,263.0,55.0,1.0
compute_msd.cpp,8.0,32.0,4.0,41.0,136.0,31.0,6.0,6.0,6.0,1.0,43.0,8.0,32.0,4.0,0.0,4.0,208.0,41.0,127.0,35.0,99.0,31.0,0.0,9.0,99.0,125.0,34.0,0.0,91.0,13.0,13.0,13.0,1.0,4.0,0.24,25.0,25.0,25.0,4.0,1.0
fix_gravity.cpp,2.0,29.0,0.0,42.0,284.0,27.0,8.0,8.0,8.0,1.0,32.0,2.0,29.0,0.0,0.0,9.0,353.0,42.0,269.0,33.0,211.0,27.0,0.0,15.0,163.0,234.0,34.0,0.0,200.0,25.0,25.0,31.0,1.0,3.0,0.10,68.0,68.0,75.0,9.0,1.0
lal_answer.cpp,1.0,19.0,0.0,34.0,263.0,17.0,5.0,5.0,6.0,1.0,20.0,1.0,19.0,0.0,0.0,13.0,314.0,34.0,261.0,73.0,194.0,17.0,0.0,2.0,175.0,243.0,55.0,0.0,188.0,19.0,19.0,20.0,3.0,5.0,0.07,67.0,67.0,76.0,15.0,1.0
fix_nve_asphere_noforce.cpp,5.0,17.0,3.0,23.0,63.0,23.0,4.0,4.0,4.0,1.0,24.0,5.0,17.0,3.0,0.0,3.0,109.0,23.0,52.0,20.0,35.0,23.0,0.0,11.0,38.0,52.0,20.0,0.0,32.0,5.0,5.0,5.0,1.0,3.0,0.44,12.0,12.0,12.0,3.0,1.0
pair_eam_cuda.cpp,3.0,12.0,0.0,57.0,159.0,49.0,3.0,3.0,3.0,1.0,16.0,3.0,12.0,0.0,0.0,11.0,265.0,57.0,138.0,21.0,92.0,49.0,0.0,21.0,94.0,125.0,21.0,0.0,104.0,7.0,7.0,9.0,1.0,2.0,0.36,29.0,29.0,33.0,11.0,1.0
bond_table_omp.cpp,5.0,25.0,1.0,24.0,85.0,20.0,5.0,5.0,6.0,1.0,31.0,5.0,24.0,1.0,0.0,3.0,128.0,24.0,74.0,19.0,46.0,20.0,1.0,11.0,47.0,62.0,17.0,0.0,45.0,8.0,8.0,9.0,1.0,4.0,0.27,14.0,14.0,17.0,3.0,1.0
pair_born_coul_msm.cpp,5.0,37.0,1.0,39.0,200.0,23.0,8.0,8.0,9.0,1.0,43.0,5.0,37.0,1.0,0.0,5.0,262.0,39.0,186.0,29.0,143.0,23.0,0.0,14.0,132.0,172.0,27.0,0.0,145.0,26.0,26.0,35.0,1.0,6.0,0.12,38.0,38.0,47.0,5.0,1.0
dihedral_quadratic.cpp,7.0,30.0,2.0,70.0,224.0,41.0,5.0,5.0,6.0,1.0,39.0,7.0,30.0,2.0,0.0,7.0,335.0,70.0,209.0,32.0,167.0,41.0,0.0,15.0,167.0,201.0,34.0,0.0,167.0,19.0,19.0,25.0,1.0,3.0,0.20,34.0,34.0,40.0,7.0,1.0
fix_lb_viscous.cpp,2.0,8.0,0.0,36.0,83.0,27.0,2.0,2.0,2.0,1.0,10.0,2.0,8.0,0.0,0.0,9.0,146.0,36.0,72.0,22.0,38.0,27.0,0.0,11.0,36.0,58.0,22.0,0.0,36.0,7.0,7.0,8.0,1.0,2.0,0.38,20.0,20.0,21.0,9.0,1.0
pair_lj_cut_intel.cpp,5.0,46.0,1.0,53.0,339.0,25.0,10.0,10.0,11.0,1.0,52.0,5.0,41.0,1.0,0.0,7.0,412.0,53.0,291.0,88.0,192.0,24.0,15.0,41.0,242.0,311.0,82.0,10.0,219.0,38.0,38.0,44.0,1.0,6.0,0.08,68.0,68.0,79.0,7.0,1.0
fix_addtorque.cpp,2.0,17.0,1.0,44.0,209.0,37.0,4.0,4.0,4.0,1.0,20.0,2.0,17.0,1.0,0.0,11.0,290.0,44.0,195.0,34.0,142.0,37.0,0.0,14.0,130.0,172.0,34.0,0.0,138.0,12.0,12.0,14.0,1.0,3.0,0.19,40.0,40.0,42.0,11.0,1.0
atom.cpp,5.0,30.0,2.0,333.0,1367.0,320.0,8.0,8.0,9.0,2.0,37.0,5.0,29.0,2.0,0.0,45.0,2018.0,333.0,1319.0,193.0,1025.0,320.0,0.0,48.0,980.0,1329.0,188.0,0.0,1141.0,38.0,38.0,38.0,38.0,4.0,0.24,358.0,358.0,416.0,118.0,1.0
fix_nve_line.cpp,4.0,18.0,2.0,33.0,101.0,28.0,4.0,4.0,4.0,1.0,24.0,4.0,18.0,2.0,0.0,5.0,161.0,33.0,91.0,37.0,67.0,28.0,0.0,10.0,71.0,93.0,38.0,0.0,55.0,6.0,6.0,6.0,1.0,3.0,0.31,19.0,19.0,19.0,5.0,1.0
dump_cfg_mpiio.cpp,6.0,26.0,4.0,88.0,361.0,79.0,4.0,4.0,5.0,1.0,34.0,6.0,22.0,3.0,0.0,8.0,507.0,70.0,174.0,26.0,129.0,50.0,177.0,48.0,116.0,150.0,26.0,0.0,124.0,9.0,9.0,12.0,1.0,2.0,0.29,33.0,33.0,37.0,8.0,1.0
fix_rigid_nvt.cpp,4.0,17.0,3.0,9.0,20.0,21.0,7.0,7.0,9.0,1.0,24.0,4.0,17.0,3.0,0.0,1.0,50.0,9.0,18.0,3.0,13.0,21.0,0.0,2.0,11.0,19.0,2.0,0.0,17.0,7.0,7.0,9.0,1.0,1.0,1.17,7.0,7.0,9.0,1.0,1.0
pair_dpd_gpu.cpp,3.0,26.0,2.0,45.0,310.0,59.0,4.0,4.0,5.0,1.0,31.0,3.0,26.0,2.0,0.0,6.0,410.0,45.0,182.0,65.0,120.0,59.0,70.0,128.0,131.0,156.0,46.0,1.0,109.0,8.0,8.0,10.0,5.0,4.0,0.32,24.0,24.0,27.0,10.0,1.0
pair_coul_debye.cpp,3.0,19.0,0.0,31.0,125.0,26.0,3.0,3.0,4.0,1.0,22.0,3.0,19.0,0.0,0.0,6.0,182.0,31.0,113.0,22.0,82.0,26.0,0.0,12.0,85.0,106.0,21.0,0.0,85.0,9.0,9.0,11.0,1.0,4.0,0.23,20.0,20.0,22.0,6.0,1.0
lal_device.cpp,4.0,31.0,1.0,93.0,618.0,28.0,6.0,6.0,6.0,2.0,35.0,4.0,27.0,1.0,0.0,19.0,738.0,92.0,523.0,117.0,391.0,28.0,66.0,35.0,325.0,433.0,68.0,0.0,365.0,19.0,19.0,26.0,8.0,4.0,0.05,107.0,107.0,122.0,40.0,1.0
fix_rigid_nh.cpp,10.0,41.0,4.0,285.0,974.0,144.0,9.0,9.0,12.0,1.0,55.0,10.0,41.0,4.0,0.0,23.0,1397.0,285.0,955.0,113.0,760.0,144.0,0.0,19.0,684.0,901.0,113.0,0.0,788.0,32.0,32.0,72.0,6.0,4.0,0.15,217.0,217.0,285.0,30.0,1.0
fix_nvt_asphere_omp.cpp,4.0,19.0,2.0,8.0,26.0,15.0,3.0,3.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,1.0,49.0,8.0,21.0,5.0,15.0,15.0,0.0,5.0,15.0,20.0,5.0,0.0,15.0,3.0,3.0,3.0,1.0,1.0,0.71,3.0,3.0,3.0,1.0,1.0
pair_lj_cut_coul_cut_gpu.cpp,3.0,25.0,0.0,37.0,194.0,28.0,5.0,5.0,5.0,1.0,29.0,3.0,25.0,0.0,0.0,6.0,259.0,37.0,175.0,61.0,114.0,28.0,0.0,19.0,100.0,128.0,36.0,0.0,92.0,10.0,10.0,11.0,1.0,5.0,0.16,27.0,27.0,30.0,6.0,1.0
random_mars.cpp,1.0,19.0,0.0,15.0,79.0,22.0,4.0,4.0,5.0,1.0,20.0,1.0,19.0,0.0,0.0,4.0,116.0,15.0,76.0,10.0,56.0,22.0,0.0,3.0,58.0,75.0,10.0,0.0,65.0,6.0,6.0,6.0,1.0,3.0,0.29,16.0,16.0,18.0,4.0,1.0
fix_nh_sphere.cpp,3.0,13.0,2.0,24.0,61.0,32.0,4.0,4.0,4.0,1.0,18.0,3.0,13.0,2.0,0.0,4.0,116.0,24.0,54.0,23.0,35.0,32.0,0.0,7.0,36.0,52.0,23.0,0.0,29.0,4.0,4.0,4.0,1.0,3.0,0.59,14.0,14.0,14.0,4.0,1.0
region_prism.cpp,5.0,24.0,3.0,92.0,316.0,102.0,5.0,5.0,7.0,1.0,31.0,5.0,24.0,3.0,0.0,13.0,510.0,92.0,308.0,42.0,246.0,102.0,0.0,8.0,257.0,321.0,40.0,0.0,281.0,34.0,34.0,54.0,7.0,2.0,0.33,69.0,69.0,94.0,24.0,1.0
pair_dpd_tstat_gpu.cpp,4.0,27.0,1.0,47.0,318.0,57.0,5.0,5.0,5.0,1.0,32.0,4.0,27.0,1.0,0.0,6.0,418.0,47.0,190.0,72.0,125.0,57.0,70.0,128.0,139.0,167.0,51.0,1.0,115.0,9.0,9.0,10.0,5.0,4.0,0.30,27.0,27.0,30.0,10.0,1.0
fix_enforce2d.cpp,1.0,10.0,0.0,23.0,89.0,21.0,3.0,3.0,3.0,1.0,11.0,1.0,10.0,0.0,0.0,8.0,133.0,23.0,82.0,24.0,46.0,21.0,0.0,7.0,43.0,69.0,24.0,0.0,45.0,13.0,13.0,13.0,1.0,3.0,0.26,24.0,24.0,24.0,8.0,1.0
improper_ring_omp.cpp,12.0,48.0,17.0,46.0,159.0,67.0,10.0,10.0,11.0,1.0,74.0,12.0,47.0,17.0,0.0,3.0,264.0,46.0,143.0,25.0,107.0,67.0,1.0,16.0,147.0,178.0,22.0,0.0,156.0,20.0,20.0,23.0,1.0,4.0,0.47,29.0,29.0,33.0,3.0,1.0
fix_lb_pc.cpp,5.0,30.0,1.0,79.0,345.0,48.0,5.0,5.0,5.0,1.0,36.0,5.0,30.0,1.0,0.0,11.0,471.0,79.0,329.0,63.0,254.0,48.0,0.0,16.0,235.0,290.0,63.0,0.0,227.0,19.0,19.0,19.0,1.0,8.0,0.15,53.0,53.0,54.0,11.0,1.0
dihedral_harmonic.cpp,6.0,30.0,1.0,68.0,254.0,40.0,5.0,5.0,6.0,1.0,37.0,6.0,30.0,1.0,0.0,8.0,362.0,68.0,240.0,34.0,190.0,40.0,0.0,14.0,183.0,222.0,34.0,0.0,188.0,18.0,18.0,24.0,1.0,3.0,0.17,38.0,38.0,45.0,8.0,1.0
min_quickmin.cpp,7.0,27.0,3.0,50.0,149.0,41.0,7.0,7.0,7.0,2.0,37.0,7.0,27.0,3.0,0.0,5.0,240.0,50.0,137.0,28.0,103.0,41.0,0.0,12.0,100.0,135.0,29.0,0.0,106.0,29.0,29.0,30.0,10.0,4.0,0.30,36.0,36.0,37.0,14.0,1.0
pair_tersoff_table_omp.cpp,17.0,50.0,3.0,139.0,371.0,40.0,4.0,4.0,4.0,3.0,70.0,17.0,50.0,3.0,0.0,7.0,544.0,139.0,352.0,53.0,290.0,40.0,1.0,19.0,309.0,340.0,51.0,0.0,289.0,20.0,20.0,20.0,17.0,4.0,0.11,30.0,30.0,31.0,23.0,1.0
pair_tip4p_cut.cpp,5.0,26.0,1.0,101.0,378.0,72.0,5.0,5.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,14.0,551.0,101.0,364.0,54.0,285.0,72.0,0.0,14.0,278.0,342.0,54.0,0.0,288.0,29.0,29.0,35.0,1.0,7.0,0.20,63.0,63.0,69.0,14.0,1.0
atom_vec_wavepacket.cpp,2.0,21.0,0.0,177.0,899.0,129.0,4.0,4.0,4.0,1.0,23.0,2.0,21.0,0.0,0.0,42.0,1195.0,177.0,887.0,107.0,690.0,129.0,0.0,12.0,700.0,848.0,101.0,0.0,747.0,18.0,18.0,18.0,5.0,4.0,0.15,147.0,147.0,148.0,46.0,1.0
pair_lj_cut_opt.cpp,10.0,44.0,0.0,39.0,140.0,22.0,8.0,8.0,9.0,2.0,55.0,10.0,44.0,0.0,0.0,3.0,201.0,39.0,135.0,56.0,94.0,22.0,0.0,5.0,107.0,131.0,55.0,0.0,76.0,15.0,15.0,17.0,6.0,5.0,0.16,23.0,23.0,26.0,8.0,1.0
pair_sph_rhosum.cpp,3.0,16.0,3.0,61.0,187.0,65.0,4.0,4.0,4.0,1.0,22.0,3.0,16.0,3.0,0.0,11.0,313.0,61.0,174.0,37.0,120.0,65.0,0.0,13.0,119.0,158.0,35.0,0.0,123.0,16.0,16.0,18.0,1.0,6.0,0.37,39.0,39.0,41.0,11.0,1.0
pair_lj_cut_coul_cut_soft.cpp,3.0,23.0,0.0,82.0,375.0,57.0,5.0,5.0,5.0,1.0,26.0,3.0,23.0,0.0,0.0,16.0,514.0,82.0,362.0,67.0,276.0,57.0,0.0,13.0,272.0,346.0,65.0,0.0,281.0,13.0,13.0,15.0,5.0,5.0,0.16,74.0,74.0,78.0,20.0,1.0
memory.cpp,1.0,9.0,0.0,25.0,73.0,22.0,2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,0.0,8.0,120.0,25.0,68.0,19.0,36.0,22.0,0.0,5.0,37.0,54.0,18.0,0.0,36.0,3.0,3.0,3.0,1.0,1.0,0.32,17.0,17.0,17.0,8.0,1.0
