Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
pair_lcbop.cpp,6.0,35.0,9.0,179.0,842.0,288.0,6.0,6.0,6.0,2.0,50.0,6.0,35.0,9.0,0.0,23.0,1290.0,179.0,818.0,208.0,647.0,288.0,0.0,24.0,729.0,856.0,204.0,0.0,652.0,14.0,14.0,17.0,11.0,5.0,0.35,136.0,136.0,146.0,54.0,1.0
fix_ave_time.cpp,8.0,45.0,4.0,149.0,694.0,106.0,16.0,16.0,19.0,1.0,56.0,8.0,45.0,4.0,0.0,15.0,949.0,149.0,678.0,91.0,565.0,106.0,0.0,16.0,491.0,739.0,91.0,0.0,648.0,113.0,113.0,144.0,5.0,6.0,0.16,246.0,246.0,281.0,22.0,1.0
fix_nphug_omp.cpp,6.0,16.0,2.0,119.0,263.0,80.0,3.0,3.0,4.0,1.0,24.0,6.0,16.0,2.0,0.0,15.0,461.0,119.0,249.0,35.0,187.0,80.0,0.0,14.0,161.0,210.0,35.0,0.0,175.0,12.0,12.0,25.0,4.0,2.0,0.32,47.0,47.0,60.0,21.0,1.0
pair_coul_dsf_gpu.cpp,3.0,25.0,0.0,37.0,204.0,28.0,4.0,4.0,5.0,1.0,29.0,3.0,25.0,0.0,0.0,6.0,269.0,37.0,177.0,64.0,113.0,28.0,0.0,27.0,102.0,128.0,38.0,0.0,90.0,9.0,9.0,11.0,1.0,5.0,0.16,25.0,25.0,28.0,6.0,1.0
fix_nph.cpp,7.0,31.0,7.0,11.0,37.0,20.0,3.0,3.0,3.0,1.0,45.0,7.0,31.0,7.0,0.0,1.0,68.0,11.0,33.0,5.0,27.0,20.0,0.0,4.0,27.0,32.0,5.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,0.61,3.0,3.0,3.0,1.0,1.0
colvarcomp_protein.cpp,4.0,22.0,2.0,77.0,272.0,39.0,5.0,5.0,6.0,1.0,28.0,4.0,22.0,2.0,0.0,12.0,388.0,77.0,266.0,64.0,179.0,39.0,0.0,6.0,137.0,193.0,48.0,0.0,145.0,16.0,16.0,21.0,5.0,4.0,0.15,56.0,56.0,67.0,16.0,1.0
pair_nm_cut_coul_cut_omp.cpp,5.0,35.0,1.0,32.0,149.0,18.0,5.0,5.0,6.0,1.0,40.0,5.0,34.0,1.0,0.0,4.0,198.0,32.0,138.0,40.0,90.0,18.0,1.0,11.0,97.0,119.0,38.0,0.0,81.0,12.0,12.0,13.0,1.0,5.0,0.13,21.0,21.0,23.0,4.0,1.0
pair_lj_cut_coul_long_omp.cpp,6.0,38.0,1.0,34.0,168.0,18.0,6.0,6.0,7.0,1.0,44.0,6.0,37.0,1.0,0.0,4.0,219.0,34.0,150.0,29.0,108.0,18.0,1.0,18.0,107.0,133.0,27.0,0.0,106.0,16.0,16.0,19.0,1.0,6.0,0.12,25.0,25.0,29.0,4.0,1.0
compute_meso_t_atom.cpp,1.0,10.0,0.0,19.0,62.0,20.0,3.0,3.0,3.0,1.0,12.0,1.0,10.0,0.0,0.0,5.0,101.0,19.0,53.0,15.0,31.0,20.0,0.0,9.0,28.0,43.0,14.0,0.0,29.0,5.0,5.0,5.0,1.0,3.0,0.38,14.0,14.0,16.0,5.0,1.0
improper_fourier.cpp,6.0,28.0,1.0,66.0,239.0,40.0,4.0,4.0,5.0,1.0,35.0,6.0,28.0,1.0,0.0,8.0,345.0,66.0,224.0,37.0,177.0,40.0,0.0,15.0,161.0,196.0,34.0,0.0,162.0,15.0,15.0,20.0,1.0,2.0,0.18,34.0,34.0,41.0,8.0,1.0
pair_gayberne_gpu.cpp,5.0,36.0,1.0,47.0,262.0,33.0,6.0,6.0,6.0,1.0,42.0,5.0,36.0,1.0,0.0,6.0,342.0,47.0,241.0,69.0,174.0,33.0,0.0,21.0,156.0,193.0,45.0,0.0,148.0,13.0,13.0,15.0,1.0,5.0,0.14,35.0,33.0,38.0,6.0,1.0
fix_temp_csvr.cpp,4.0,22.0,2.0,54.0,195.0,39.0,5.0,5.0,5.0,1.0,28.0,4.0,22.0,2.0,0.0,8.0,288.0,54.0,179.0,37.0,135.0,39.0,0.0,16.0,121.0,163.0,37.0,0.0,126.0,13.0,13.0,13.0,1.0,3.0,0.22,40.0,40.0,41.0,8.0,1.0
pair_lj_cut_coul_debye.cpp,4.0,25.0,0.0,35.0,161.0,26.0,5.0,5.0,5.0,1.0,29.0,4.0,25.0,0.0,0.0,6.0,222.0,35.0,153.0,26.0,116.0,26.0,0.0,8.0,110.0,140.0,24.0,0.0,116.0,13.0,13.0,15.0,1.0,5.0,0.17,29.0,29.0,32.0,6.0,1.0
pair_hybrid_overlay.cpp,6.0,23.0,6.0,25.0,80.0,37.0,9.0,9.0,10.0,6.0,35.0,6.0,23.0,6.0,0.0,3.0,142.0,25.0,71.0,15.0,48.0,37.0,0.0,9.0,54.0,82.0,16.0,0.0,66.0,21.0,21.0,21.0,11.0,5.0,0.52,28.0,28.0,29.0,18.0,1.0
fix_nphug.cpp,6.0,16.0,2.0,119.0,263.0,80.0,3.0,3.0,4.0,1.0,24.0,6.0,16.0,2.0,0.0,15.0,461.0,119.0,249.0,35.0,187.0,80.0,0.0,14.0,161.0,210.0,35.0,0.0,175.0,12.0,12.0,25.0,4.0,2.0,0.32,47.0,47.0,60.0,21.0,1.0
pair_dpd_tstat_omp.cpp,5.0,28.0,2.0,37.0,153.0,26.0,5.0,5.0,5.0,1.0,34.0,5.0,27.0,2.0,0.0,5.0,214.0,37.0,139.0,31.0,100.0,26.0,1.0,14.0,104.0,129.0,29.0,0.0,100.0,10.0,10.0,11.0,5.0,4.0,0.19,24.0,24.0,27.0,9.0,1.0
pppm_gpu.cpp,6.0,27.0,3.0,136.0,487.0,115.0,7.0,7.0,8.0,1.0,36.0,6.0,27.0,3.0,0.0,16.0,738.0,136.0,446.0,119.0,319.0,115.0,3.0,41.0,334.0,450.0,100.0,0.0,350.0,29.0,29.0,34.0,3.0,4.0,0.26,114.0,114.0,121.0,18.0,1.0
dihedral_table_omp.cpp,13.0,44.0,33.0,68.0,198.0,154.0,7.0,7.0,9.0,1.0,84.0,13.0,44.0,33.0,0.0,4.0,390.0,68.0,179.0,70.0,120.0,154.0,1.0,19.0,127.0,159.0,60.0,0.0,99.0,15.0,15.0,19.0,1.0,4.0,0.86,29.0,29.0,34.0,4.0,1.0
fix_nph_omp.cpp,7.0,31.0,7.0,11.0,37.0,20.0,3.0,3.0,3.0,1.0,45.0,7.0,31.0,7.0,0.0,1.0,68.0,11.0,33.0,5.0,27.0,20.0,0.0,4.0,27.0,32.0,5.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,0.61,3.0,3.0,3.0,1.0,1.0
fix_qeq_reax.cpp,3.0,17.0,1.0,216.0,724.0,111.0,4.0,4.0,4.0,1.0,21.0,3.0,17.0,1.0,0.0,41.0,1039.0,216.0,699.0,126.0,476.0,111.0,0.0,25.0,505.0,655.0,115.0,0.0,540.0,15.0,15.0,16.0,1.0,7.0,0.16,150.0,150.0,160.0,41.0,1.0
atom_vec_molecular.cpp,3.0,29.0,0.0,153.0,853.0,80.0,5.0,5.0,5.0,1.0,32.0,3.0,29.0,0.0,0.0,29.0,1086.0,153.0,844.0,84.0,677.0,80.0,0.0,9.0,681.0,830.0,79.0,0.0,751.0,31.0,31.0,31.0,1.0,4.0,0.09,152.0,152.0,154.0,29.0,1.0
pair_morse_omp.cpp,5.0,26.0,1.0,28.0,114.0,17.0,4.0,4.0,5.0,1.0,31.0,5.0,25.0,1.0,0.0,4.0,158.0,28.0,103.0,23.0,69.0,17.0,1.0,11.0,72.0,89.0,21.0,0.0,68.0,7.0,7.0,8.0,1.0,4.0,0.17,16.0,16.0,18.0,4.0,1.0
compute_dilatation_atom.cpp,3.0,12.0,1.0,26.0,75.0,26.0,5.0,5.0,5.0,1.0,15.0,3.0,12.0,1.0,0.0,5.0,127.0,26.0,60.0,18.0,40.0,26.0,0.0,15.0,40.0,64.0,16.0,0.0,48.0,12.0,12.0,13.0,1.0,2.0,0.43,23.0,23.0,24.0,5.0,1.0
pair_buck_coul_cut_omp.cpp,5.0,30.0,1.0,31.0,131.0,18.0,5.0,5.0,6.0,1.0,36.0,5.0,30.0,1.0,0.0,4.0,179.0,31.0,120.0,26.0,87.0,18.0,1.0,11.0,85.0,106.0,24.0,0.0,82.0,11.0,11.0,12.0,1.0,5.0,0.15,20.0,20.0,22.0,4.0,1.0
pair_morse_gpu.cpp,3.0,21.0,0.0,32.0,166.0,28.0,4.0,4.0,4.0,1.0,24.0,3.0,21.0,0.0,0.0,6.0,226.0,32.0,147.0,51.0,92.0,28.0,0.0,19.0,86.0,109.0,33.0,0.0,76.0,8.0,8.0,10.0,1.0,4.0,0.19,22.0,22.0,25.0,6.0,1.0
angle_cosine_delta.cpp,11.0,34.0,2.0,43.0,113.0,24.0,5.0,5.0,6.0,1.0,47.0,11.0,34.0,2.0,0.0,3.0,180.0,43.0,102.0,27.0,86.0,24.0,0.0,11.0,88.0,104.0,28.0,0.0,76.0,11.0,11.0,15.0,1.0,2.0,0.24,15.0,15.0,19.0,3.0,1.0
fix_meso.cpp,2.0,16.0,1.0,32.0,131.0,26.0,3.0,3.0,3.0,1.0,19.0,2.0,16.0,1.0,0.0,7.0,187.0,32.0,113.0,44.0,84.0,26.0,0.0,18.0,79.0,101.0,45.0,0.0,56.0,5.0,5.0,5.0,1.0,3.0,0.23,20.0,20.0,21.0,7.0,1.0
fix_peri_neigh.cpp,4.0,21.0,2.0,114.0,439.0,92.0,5.0,5.0,5.0,1.0,26.0,4.0,21.0,2.0,0.0,20.0,645.0,114.0,421.0,81.0,316.0,92.0,0.0,18.0,324.0,423.0,80.0,0.0,343.0,32.0,32.0,34.0,6.0,5.0,0.22,98.0,98.0,100.0,31.0,1.0
compute_com_molecule.cpp,3.0,18.0,0.0,28.0,99.0,21.0,4.0,4.0,4.0,1.0,22.0,3.0,18.0,0.0,0.0,5.0,148.0,28.0,93.0,33.0,68.0,21.0,0.0,6.0,75.0,96.0,32.0,0.0,64.0,8.0,8.0,8.0,1.0,3.0,0.23,20.0,20.0,20.0,5.0,1.0
pair_lj_cut_tip4p_long_opt.cpp,12.0,67.0,4.0,75.0,352.0,45.0,11.0,11.0,13.0,2.0,83.0,12.0,67.0,4.0,0.0,5.0,471.0,75.0,336.0,47.0,272.0,45.0,0.0,16.0,247.0,305.0,41.0,0.0,264.0,39.0,39.0,46.0,10.0,7.0,0.13,57.0,57.0,65.0,14.0,1.0
dihedral_multi_harmonic_omp.cpp,15.0,58.0,4.0,55.0,189.0,29.0,8.0,8.0,10.0,1.0,77.0,15.0,57.0,4.0,0.0,3.0,272.0,55.0,174.0,25.0,137.0,29.0,1.0,15.0,129.0,153.0,23.0,0.0,130.0,16.0,16.0,21.0,1.0,4.0,0.17,25.0,25.0,31.0,3.0,1.0
colvarcomp.cpp,2.0,15.0,7.0,31.0,110.0,48.0,4.0,4.0,4.0,1.0,24.0,2.0,15.0,7.0,0.0,7.0,189.0,31.0,106.0,36.0,63.0,48.0,0.0,4.0,44.0,68.0,17.0,0.0,51.0,15.0,15.0,20.0,4.0,4.0,0.45,26.0,26.0,31.0,10.0,1.0
fix_qmmm.cpp,5.0,25.0,3.0,131.0,484.0,154.0,6.0,6.0,7.0,1.0,32.0,5.0,25.0,3.0,0.0,18.0,758.0,131.0,471.0,106.0,325.0,154.0,0.0,13.0,316.0,429.0,100.0,0.0,329.0,27.0,27.0,28.0,3.0,6.0,0.33,112.0,112.0,119.0,20.0,1.0
pair.cpp,5.0,37.0,2.0,229.0,1225.0,192.0,8.0,8.0,9.0,1.0,44.0,5.0,37.0,2.0,0.0,32.0,1646.0,229.0,1202.0,140.0,930.0,192.0,0.0,23.0,893.0,1148.0,122.0,0.0,1026.0,30.0,30.0,31.0,4.0,5.0,0.16,257.0,257.0,289.0,38.0,1.0
fix_lb_rigid_pc_sphere.cpp,14.0,56.0,5.0,329.0,1187.0,176.0,11.0,11.0,12.0,2.0,74.0,14.0,56.0,5.0,0.0,21.0,1691.0,329.0,1169.0,197.0,966.0,176.0,0.0,18.0,987.0,1228.0,197.0,0.0,1031.0,81.0,81.0,86.0,10.0,8.0,0.15,240.0,240.0,257.0,55.0,1.0
dihedral_class2_omp.cpp,36.0,116.0,12.0,118.0,363.0,54.0,19.0,19.0,21.0,1.0,165.0,36.0,115.0,12.0,0.0,3.0,534.0,118.0,348.0,30.0,305.0,54.0,1.0,15.0,312.0,366.0,28.0,0.0,338.0,47.0,47.0,52.0,1.0,4.0,0.16,56.0,56.0,62.0,3.0,1.0
angle_sdk_omp.cpp,14.0,46.0,4.0,52.0,152.0,29.0,10.0,10.0,11.0,1.0,63.0,14.0,45.0,4.0,0.0,3.0,232.0,52.0,138.0,28.0,102.0,29.0,1.0,14.0,98.0,130.0,28.0,0.0,102.0,20.0,20.0,23.0,1.0,5.0,0.21,29.0,29.0,33.0,3.0,1.0
fix_nvt_omp.cpp,4.0,19.0,2.0,8.0,26.0,15.0,3.0,3.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,1.0,49.0,8.0,21.0,5.0,15.0,15.0,0.0,5.0,15.0,20.0,5.0,0.0,15.0,3.0,3.0,3.0,1.0,1.0,0.71,3.0,3.0,3.0,1.0,1.0
colvarbias_restraint.cpp,4.0,25.0,2.0,90.0,434.0,29.0,6.0,6.0,7.0,1.0,31.0,4.0,25.0,2.0,0.0,17.0,553.0,90.0,431.0,46.0,303.0,29.0,0.0,3.0,192.0,297.0,39.0,0.0,258.0,31.0,31.0,39.0,1.0,5.0,0.07,106.0,106.0,122.0,17.0,1.0
pair_line_lj.cpp,7.0,35.0,1.0,86.0,325.0,43.0,6.0,6.0,7.0,1.0,43.0,7.0,35.0,1.0,0.0,9.0,454.0,86.0,312.0,41.0,256.0,43.0,0.0,13.0,263.0,318.0,41.0,0.0,277.0,28.0,28.0,34.0,4.0,6.0,0.14,55.0,55.0,62.0,12.0,1.0
pair_sph_taitwater.cpp,5.0,23.0,3.0,58.0,195.0,48.0,4.0,4.0,5.0,1.0,31.0,5.0,23.0,3.0,0.0,8.0,301.0,58.0,185.0,37.0,144.0,48.0,0.0,10.0,134.0,168.0,36.0,0.0,132.0,16.0,16.0,19.0,1.0,6.0,0.26,34.0,34.0,37.0,8.0,1.0
pair_table_omp.cpp,7.0,37.0,1.0,38.0,158.0,17.0,6.0,6.0,7.0,3.0,44.0,7.0,36.0,1.0,0.0,4.0,212.0,38.0,146.0,27.0,109.0,17.0,1.0,12.0,96.0,122.0,25.0,0.0,97.0,16.0,16.0,18.0,11.0,5.0,0.12,25.0,25.0,28.0,14.0,1.0
pair_lj_class2_coul_cut.cpp,3.0,21.0,0.0,75.0,336.0,55.0,5.0,5.0,5.0,1.0,25.0,3.0,21.0,0.0,0.0,15.0,466.0,75.0,324.0,63.0,242.0,55.0,0.0,12.0,241.0,309.0,61.0,0.0,248.0,13.0,13.0,15.0,1.0,5.0,0.17,68.0,68.0,72.0,15.0,1.0
pair_gauss_cut_omp.cpp,5.0,26.0,1.0,29.0,113.0,17.0,4.0,4.0,5.0,1.0,31.0,5.0,25.0,1.0,0.0,4.0,158.0,29.0,102.0,23.0,68.0,17.0,1.0,11.0,72.0,89.0,21.0,0.0,68.0,7.0,7.0,8.0,1.0,4.0,0.17,16.0,16.0,18.0,4.0,1.0
dihedral_quadratic_omp.cpp,16.0,62.0,4.0,57.0,202.0,29.0,9.0,9.0,11.0,1.0,82.0,16.0,61.0,4.0,0.0,3.0,287.0,57.0,186.0,26.0,149.0,29.0,1.0,16.0,142.0,168.0,24.0,0.0,144.0,18.0,18.0,23.0,1.0,4.0,0.16,27.0,27.0,33.0,3.0,1.0
neigh_bond.cpp,5.0,58.0,0.0,114.0,878.0,37.0,11.0,11.0,16.0,4.0,63.0,5.0,58.0,0.0,0.0,15.0,1028.0,114.0,866.0,208.0,663.0,37.0,0.0,12.0,631.0,793.0,209.0,0.0,584.0,13.0,13.0,21.0,6.0,4.0,0.04,161.0,161.0,241.0,61.0,1.0
pair_gran_hooke_history.cpp,6.0,27.0,3.0,162.0,536.0,108.0,6.0,6.0,6.0,1.0,36.0,6.0,27.0,3.0,0.0,19.0,806.0,162.0,517.0,96.0,400.0,108.0,0.0,19.0,407.0,508.0,92.0,0.0,416.0,25.0,25.0,27.0,9.0,5.0,0.21,105.0,105.0,116.0,30.0,1.0
verlet_cuda.cpp,57.0,122.0,12.0,356.0,766.0,103.0,32.0,32.0,40.0,1.0,189.0,54.0,112.0,11.0,0.0,6.0,1221.0,342.0,673.0,41.0,576.0,97.0,68.0,46.0,463.0,652.0,41.0,0.0,611.0,79.0,79.0,102.0,1.0,5.0,0.14,189.0,189.0,240.0,6.0,1.0
erf_namd.c,1.0,54.0,10.0,23.0,194.0,205.0,14.0,14.0,14.0,11.0,55.0,1.0,54.0,10.0,0.0,2.0,345.0,23.0,179.0,82.0,144.0,205.0,0.0,15.0,88.0,111.0,18.0,0.0,93.0,14.0,14.0,15.0,12.0,3.0,1.15,27.0,27.0,28.0,22.0,1.0
fix_nve_kokkos.cpp,1.0,12.0,0.0,24.0,132.0,21.0,2.0,2.0,2.0,1.0,13.0,1.0,12.0,0.0,0.0,9.0,177.0,24.0,120.0,36.0,66.0,21.0,1.0,11.0,65.0,84.0,24.0,0.0,60.0,3.0,3.0,3.0,1.0,1.0,0.17,17.0,17.0,17.0,9.0,1.0
pair_buck_gpu.cpp,2.0,19.0,0.0,35.0,178.0,29.0,3.0,3.0,4.0,1.0,22.0,2.0,19.0,0.0,0.0,7.0,242.0,35.0,159.0,57.0,97.0,29.0,0.0,19.0,92.0,116.0,36.0,0.0,80.0,8.0,8.0,10.0,1.0,4.0,0.18,23.0,23.0,26.0,7.0,1.0
pair_lj_cut_soft_omp.cpp,5.0,28.0,1.0,29.0,120.0,17.0,4.0,4.0,5.0,1.0,33.0,5.0,27.0,1.0,0.0,4.0,165.0,29.0,109.0,34.0,68.0,17.0,1.0,11.0,77.0,94.0,32.0,0.0,62.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
bond_morse_omp.cpp,6.0,25.0,1.0,26.0,86.0,20.0,5.0,5.0,6.0,1.0,32.0,6.0,24.0,1.0,0.0,3.0,131.0,26.0,75.0,18.0,48.0,20.0,1.0,11.0,48.0,65.0,16.0,0.0,49.0,8.0,8.0,9.0,1.0,4.0,0.27,16.0,16.0,19.0,3.0,1.0
fix_box_relax.cpp,5.0,32.0,3.0,156.0,696.0,123.0,11.0,11.0,13.0,1.0,40.0,5.0,32.0,3.0,0.0,21.0,974.0,156.0,681.0,61.0,573.0,123.0,0.0,15.0,462.0,687.0,61.0,0.0,626.0,92.0,92.0,140.0,3.0,4.0,0.18,229.0,229.0,281.0,25.0,1.0
compute_heat_flux.cpp,5.0,23.0,3.0,32.0,104.0,32.0,4.0,4.0,5.0,1.0,31.0,5.0,23.0,3.0,0.0,4.0,168.0,32.0,94.0,26.0,74.0,32.0,0.0,10.0,64.0,80.0,25.0,0.0,55.0,6.0,6.0,8.0,1.0,2.0,0.34,15.0,15.0,19.0,4.0,1.0
pair_gayberne_omp.cpp,7.0,41.0,1.0,38.0,177.0,18.0,5.0,5.0,6.0,1.0,49.0,7.0,41.0,1.0,0.0,4.0,232.0,38.0,164.0,28.0,125.0,18.0,1.0,13.0,124.0,147.0,26.0,0.0,121.0,12.0,10.0,13.0,1.0,5.0,0.11,21.0,19.0,23.0,4.0,1.0
pair_lj_cut_dipole_cut_gpu.cpp,7.0,39.0,1.0,57.0,280.0,33.0,6.0,6.0,8.0,1.0,47.0,7.0,39.0,1.0,0.0,6.0,370.0,57.0,261.0,69.0,189.0,33.0,0.0,19.0,171.0,208.0,42.0,0.0,166.0,18.0,18.0,26.0,1.0,6.0,0.13,36.0,36.0,49.0,6.0,1.0
Kokkos_OpenMPexec.cpp,0.0,0.0,0.0,76.0,211.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,2.0,0.0,0.0,0.0,43.0,299.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pair_colloid_gpu.cpp,3.0,34.0,0.0,36.0,243.0,28.0,6.0,6.0,6.0,1.0,37.0,3.0,34.0,0.0,0.0,6.0,307.0,36.0,224.0,61.0,163.0,28.0,0.0,19.0,147.0,184.0,39.0,0.0,145.0,14.0,13.0,15.0,4.0,4.0,0.12,35.0,33.0,38.0,9.0,1.0
irregular.cpp,8.0,22.0,4.0,97.0,225.0,71.0,6.0,6.0,6.0,1.0,33.0,8.0,22.0,4.0,0.0,10.0,393.0,97.0,218.0,53.0,169.0,71.0,0.0,7.0,198.0,258.0,53.0,0.0,205.0,21.0,21.0,21.0,1.0,2.0,0.33,62.0,62.0,62.0,10.0,1.0
atom_vec_line.cpp,2.0,21.0,0.0,182.0,958.0,163.0,4.0,4.0,4.0,1.0,22.0,2.0,21.0,0.0,0.0,46.0,1303.0,182.0,945.0,114.0,730.0,163.0,0.0,13.0,722.0,903.0,110.0,0.0,793.0,13.0,13.0,13.0,3.0,4.0,0.17,180.0,180.0,185.0,48.0,1.0
pair_lj_smooth.cpp,3.0,23.0,0.0,66.0,339.0,51.0,4.0,4.0,5.0,1.0,26.0,3.0,23.0,0.0,0.0,14.0,456.0,66.0,329.0,53.0,253.0,51.0,0.0,10.0,239.0,298.0,51.0,0.0,247.0,11.0,11.0,13.0,1.0,5.0,0.16,59.0,59.0,64.0,14.0,1.0
compute_reduce.cpp,7.0,55.0,1.0,89.0,522.0,46.0,20.0,20.0,23.0,3.0,64.0,7.0,55.0,1.0,0.0,9.0,657.0,89.0,502.0,91.0,433.0,46.0,0.0,20.0,326.0,505.0,90.0,0.0,415.0,65.0,65.0,86.0,12.0,6.0,0.09,178.0,178.0,203.0,28.0,1.0
angle_cosine_omp.cpp,8.0,33.0,2.0,35.0,111.0,23.0,6.0,6.0,7.0,1.0,42.0,8.0,32.0,2.0,0.0,3.0,168.0,35.0,98.0,19.0,68.0,23.0,1.0,13.0,69.0,89.0,18.0,0.0,71.0,9.0,9.0,12.0,1.0,4.0,0.23,18.0,18.0,22.0,3.0,1.0
pair_resquared.cpp,6.0,47.0,6.0,138.0,770.0,155.0,6.0,6.0,7.0,1.0,55.0,6.0,47.0,6.0,0.0,16.0,990.0,138.0,755.0,162.0,574.0,155.0,0.0,15.0,615.0,707.0,153.0,0.0,554.0,16.0,14.0,21.0,1.0,5.0,0.21,91.0,89.0,112.0,16.0,1.0
