Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
fix_tune_kspace.cpp,4.0,28.0,2.0,81.0,389.0,73.0,7.0,7.0,8.0,2.0,34.0,4.0,28.0,2.0,0.0,13.0,543.0,81.0,367.0,59.0,289.0,73.0,0.0,22.0,266.0,339.0,58.0,2.0,279.0,26.0,26.0,26.0,11.0,3.0,0.2,90.0,90.0,98.0,29.0,1.0
fix_ave_histo.cpp,7.0,52.0,2.0,136.0,814.0,85.0,17.0,17.0,22.0,2.0,62.0,7.0,52.0,2.0,0.0,15.0,1035.0,136.0,794.0,79.0,691.0,85.0,0.0,20.0,511.0,761.0,79.0,0.0,682.0,114.0,114.0,182.0,14.0,5.0,0.11,255.0,255.0,333.0,37.0,1.0
atom_vec_electron.cpp,2.0,18.0,0.0,152.0,787.0,115.0,3.0,3.0,3.0,1.0,20.0,2.0,18.0,0.0,0.0,42.0,1053.0,152.0,774.0,116.0,580.0,115.0,0.0,13.0,587.0,731.0,102.0,0.0,629.0,13.0,13.0,13.0,5.0,4.0,0.15,143.0,143.0,144.0,46.0,1.0
pair_buck_coul_cut_gpu.cpp,3.0,25.0,0.0,36.0,196.0,28.0,4.0,4.0,5.0,1.0,29.0,3.0,25.0,0.0,0.0,6.0,260.0,36.0,177.0,63.0,115.0,28.0,0.0,19.0,102.0,129.0,37.0,0.0,92.0,10.0,10.0,10.0,1.0,5.0,0.16,26.0,26.0,29.0,6.0,1.0
bond_harmonic_shift_cut.cpp,3.0,13.0,1.0,48.0,136.0,40.0,3.0,3.0,3.0,1.0,15.0,3.0,13.0,1.0,0.0,10.0,221.0,48.0,126.0,34.0,85.0,40.0,0.0,10.0,91.0,121.0,34.0,0.0,87.0,9.0,9.0,12.0,3.0,2.0,0.32,29.0,29.0,32.0,12.0,1.0
pair_hbond_dreiding_morse_omp.cpp,8.0,44.0,2.0,53.0,238.0,24.0,7.0,7.0,7.0,2.0,53.0,8.0,43.0,2.0,0.0,5.0,314.0,53.0,221.0,41.0,165.0,24.0,1.0,17.0,173.0,211.0,41.0,0.0,170.0,20.0,20.0,21.0,10.0,6.0,0.11,35.0,35.0,37.0,14.0,1.0
pair_tip4p_long_omp.cpp,10.0,56.0,6.0,74.0,353.0,56.0,9.0,9.0,11.0,1.0,71.0,10.0,55.0,6.0,0.0,6.0,482.0,74.0,332.0,48.0,259.0,56.0,1.0,21.0,244.0,300.0,43.0,0.0,257.0,36.0,36.0,43.0,1.0,7.0,0.17,55.0,55.0,63.0,6.0,1.0
dihedral_charmm_omp.cpp,17.0,74.0,3.0,61.0,237.0,27.0,11.0,11.0,14.0,1.0,94.0,17.0,73.0,3.0,0.0,3.0,324.0,61.0,220.0,30.0,174.0,27.0,1.0,17.0,164.0,198.0,28.0,0.0,170.0,23.0,23.0,30.0,1.0,4.0,0.12,33.0,33.0,42.0,3.0,1.0
pair_zbl.cpp,5.0,22.0,2.0,88.0,282.0,66.0,3.0,3.0,3.0,1.0,28.0,5.0,22.0,2.0,0.0,12.0,436.0,88.0,265.0,77.0,210.0,66.0,0.0,17.0,212.0,248.0,77.0,0.0,171.0,11.0,11.0,13.0,1.0,5.0,0.25,37.0,37.0,39.0,12.0,1.0
compute_improper_local.cpp,5.0,22.0,1.0,51.0,174.0,31.0,5.0,5.0,6.0,2.0,28.0,5.0,22.0,1.0,0.0,7.0,256.0,51.0,159.0,31.0,119.0,31.0,0.0,15.0,117.0,157.0,31.0,0.0,126.0,22.0,22.0,26.0,12.0,5.0,0.19,38.0,38.0,42.0,18.0,1.0
compute_property_atom.cpp,1.0,17.0,0.0,268.0,1321.0,100.0,5.0,5.0,5.0,1.0,19.0,1.0,17.0,0.0,0.0,76.0,1689.0,268.0,1306.0,457.0,976.0,100.0,0.0,15.0,882.0,1235.0,456.0,0.0,779.0,117.0,117.0,123.0,1.0,3.0,0.08,352.0,352.0,382.0,76.0,1.0
read_data.cpp,8.0,45.0,3.0,270.0,1208.0,183.0,17.0,17.0,19.0,2.0,56.0,8.0,45.0,3.0,0.0,26.0,1658.0,268.0,1164.0,185.0,947.0,183.0,9.0,40.0,757.0,1178.0,175.0,0.0,1003.0,146.0,146.0,174.0,34.0,6.0,0.16,432.0,432.0,505.0,69.0,1.0
region_plane.cpp,1.0,11.0,0.0,19.0,61.0,31.0,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,0.0,5.0,111.0,19.0,55.0,11.0,36.0,31.0,0.0,6.0,35.0,45.0,10.0,0.0,35.0,2.0,2.0,3.0,1.0,1.0,0.56,9.0,9.0,11.0,5.0,1.0
fix_nvt_asphere.cpp,4.0,19.0,2.0,8.0,26.0,15.0,3.0,3.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,1.0,49.0,8.0,21.0,5.0,15.0,15.0,0.0,5.0,15.0,20.0,5.0,0.0,15.0,3.0,3.0,3.0,1.0,1.0,0.71,3.0,3.0,3.0,1.0,1.0
create_bonds.cpp,21.0,63.0,14.0,47.0,140.0,42.0,17.0,17.0,20.0,4.0,98.0,21.0,63.0,14.0,0.0,2.0,229.0,47.0,127.0,29.0,111.0,42.0,0.0,13.0,98.0,132.0,30.0,0.0,102.0,32.0,32.0,39.0,7.0,4.0,0.33,33.0,33.0,40.0,8.0,1.0
atom_vec_charge_kokkos.cpp,1.0,22.0,0.0,185.0,1232.0,97.0,4.0,4.0,4.0,1.0,23.0,1.0,22.0,0.0,0.0,52.0,1514.0,185.0,1221.0,382.0,727.0,97.0,0.0,11.0,786.0,1009.0,262.0,0.0,747.0,18.0,18.0,18.0,1.0,4.0,0.08,192.0,192.0,195.0,52.0,1.0
pair_gayberne_intel.cpp,15.0,128.0,4.0,123.0,920.0,45.0,15.0,15.0,17.0,1.0,147.0,15.0,94.0,4.0,0.0,7.0,1083.0,120.0,661.0,186.0,505.0,45.0,204.0,111.0,947.0,1055.0,211.0,36.0,808.0,71.0,71.0,81.0,1.0,6.0,0.07,107.0,107.0,121.0,7.0,1.0
memory.cpp,0.0,9.0,0.0,14.0,51.0,25.0,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,0.0,5.0,90.0,14.0,40.0,9.0,20.0,25.0,3.0,8.0,19.0,30.0,10.0,0.0,20.0,3.0,3.0,3.0,1.0,1.0,0.62,10.0,10.0,10.0,5.0,1.0
fix_intel.cpp,4.0,36.0,1.0,102.0,642.0,46.0,7.0,7.0,7.0,1.0,41.0,3.0,20.0,1.0,0.0,9.0,790.0,57.0,187.0,24.0,145.0,35.0,462.0,81.0,102.0,163.0,25.0,0.0,138.0,28.0,28.0,32.0,1.0,3.0,0.19,59.0,59.0,64.0,9.0,1.0
pair_hbond_dreiding_lj_omp.cpp,8.0,44.0,2.0,52.0,240.0,24.0,7.0,7.0,7.0,2.0,53.0,8.0,44.0,2.0,0.0,5.0,315.0,52.0,223.0,42.0,166.0,24.0,1.0,17.0,173.0,211.0,42.0,0.0,169.0,20.0,20.0,21.0,10.0,6.0,0.11,35.0,35.0,37.0,14.0,1.0
error.cpp,1.0,9.0,0.0,29.0,86.0,52.0,4.0,4.0,5.0,1.0,10.0,1.0,9.0,0.0,0.0,9.0,167.0,29.0,81.0,11.0,50.0,52.0,0.0,5.0,39.0,76.0,12.0,0.0,64.0,9.0,9.0,10.0,1.0,2.0,0.64,36.0,36.0,41.0,9.0,1.0
pair_coul_long_omp.cpp,5.0,34.0,1.0,31.0,152.0,18.0,5.0,5.0,6.0,1.0,39.0,5.0,33.0,1.0,0.0,4.0,200.0,31.0,134.0,28.0,93.0,18.0,1.0,18.0,96.0,118.0,26.0,0.0,92.0,12.0,12.0,15.0,1.0,5.0,0.13,21.0,21.0,25.0,4.0,1.0
pair_coul_long.cpp,2.0,17.0,0.0,63.0,266.0,50.0,4.0,4.0,4.0,1.0,20.0,2.0,17.0,0.0,0.0,14.0,379.0,63.0,243.0,45.0,167.0,50.0,0.0,23.0,167.0,216.0,42.0,0.0,174.0,14.0,14.0,18.0,3.0,5.0,0.21,49.0,49.0,55.0,16.0,1.0
pair_adp.cpp,8.0,38.0,5.0,181.0,700.0,153.0,8.0,8.0,8.0,1.0,51.0,8.0,38.0,5.0,0.0,18.0,1034.0,181.0,687.0,76.0,557.0,153.0,0.0,13.0,629.0,763.0,75.0,0.0,688.0,34.0,34.0,37.0,10.0,4.0,0.22,141.0,141.0,149.0,31.0,1.0
pair_lj_sdk_coul_long_omp.cpp,7.0,42.0,1.0,39.0,179.0,18.0,8.0,8.0,9.0,1.0,49.0,7.0,41.0,1.0,0.0,4.0,235.0,39.0,167.0,72.0,126.0,18.0,1.0,12.0,113.0,147.0,71.0,0.0,76.0,23.0,23.0,25.0,1.0,7.0,0.11,32.0,32.0,35.0,4.0,1.0
angle_fourier_omp.cpp,9.0,34.0,2.0,37.0,114.0,23.0,6.0,6.0,7.0,1.0,44.0,9.0,33.0,2.0,0.0,3.0,173.0,37.0,101.0,20.0,70.0,23.0,1.0,13.0,72.0,92.0,19.0,0.0,73.0,9.0,9.0,12.0,1.0,4.0,0.23,18.0,18.0,22.0,3.0,1.0
colvarcomp_coordnums.cpp,2.0,13.0,1.0,87.0,251.0,23.0,3.0,3.0,3.0,1.0,16.0,2.0,13.0,1.0,0.0,19.0,361.0,87.0,244.0,87.0,143.0,23.0,0.0,7.0,135.0,195.0,59.0,0.0,136.0,10.0,10.0,10.0,1.0,4.0,0.09,59.0,59.0,63.0,19.0,1.0
pair_mie_cut.cpp,4.0,30.0,1.0,117.0,562.0,64.0,5.0,5.0,6.0,1.0,35.0,4.0,30.0,1.0,0.0,18.0,743.0,117.0,545.0,111.0,426.0,64.0,0.0,17.0,422.0,517.0,110.0,0.0,407.0,13.0,13.0,15.0,5.0,5.0,0.12,94.0,94.0,105.0,22.0,1.0
fix_srp.cpp,3.0,15.0,3.0,104.0,346.0,152.0,3.0,3.0,4.0,1.0,21.0,3.0,15.0,3.0,0.0,22.0,601.0,104.0,334.0,83.0,232.0,152.0,0.0,12.0,243.0,320.0,84.0,0.0,236.0,23.0,23.0,25.0,4.0,3.0,0.46,75.0,75.0,77.0,27.0,1.0
compute_spec_atom.cpp,2.0,12.0,0.0,136.0,450.0,60.0,4.0,4.0,4.0,1.0,14.0,2.0,12.0,0.0,0.0,35.0,646.0,136.0,437.0,143.0,292.0,60.0,0.0,13.0,291.0,428.0,142.0,0.0,286.0,35.0,35.0,35.0,1.0,3.0,0.14,136.0,136.0,136.0,35.0,1.0
SearchAndFill.c,8.0,37.0,8.0,38.0,153.0,40.0,9.0,9.0,10.0,3.0,53.0,8.0,37.0,8.0,0.0,4.0,230.0,38.0,148.0,19.0,102.0,40.0,0.0,5.0,94.0,131.0,18.0,0.0,113.0,30.0,30.0,32.0,8.0,5.0,0.27,37.0,37.0,39.0,15.0,1.0
dihedral_class2.cpp,22.0,83.0,5.0,196.0,684.0,77.0,11.0,11.0,12.0,1.0,110.0,22.0,83.0,5.0,0.0,8.0,957.0,196.0,669.0,84.0,609.0,77.0,0.0,15.0,617.0,704.0,85.0,0.0,619.0,49.0,49.0,55.0,1.0,4.0,0.12,88.0,88.0,99.0,8.0,1.0
pair_gayberne.cpp,7.0,39.0,2.0,159.0,688.0,106.0,6.0,5.0,7.0,1.0,48.0,7.0,39.0,2.0,0.0,17.0,953.0,159.0,672.0,145.0,546.0,106.0,0.0,16.0,522.0,618.0,125.0,0.0,493.0,14.0,12.0,19.0,1.0,5.0,0.16,95.0,93.0,114.0,17.0,1.0
bond_class2.cpp,2.0,13.0,0.0,43.0,141.0,37.0,3.0,3.0,3.0,1.0,15.0,2.0,13.0,0.0,0.0,10.0,221.0,43.0,131.0,36.0,92.0,37.0,0.0,10.0,100.0,128.0,37.0,0.0,91.0,8.0,8.0,11.0,1.0,2.0,0.28,27.0,27.0,30.0,10.0,1.0
compute_reduce_region.cpp,7.0,57.0,2.0,33.0,194.0,28.0,22.0,22.0,25.0,3.0,66.0,7.0,57.0,2.0,0.0,3.0,255.0,33.0,175.0,46.0,147.0,28.0,0.0,19.0,116.0,182.0,46.0,0.0,136.0,55.0,55.0,63.0,9.0,6.0,0.16,65.0,65.0,75.0,11.0,1.0
image.cpp,7.0,46.0,2.0,279.0,1449.0,194.0,7.0,7.0,9.0,4.0,54.0,6.0,44.0,2.0,0.0,31.0,1913.0,264.0,1364.0,662.0,1178.0,194.0,77.0,28.0,732.0,930.0,222.0,0.0,708.0,51.0,51.0,56.0,46.0,6.0,0.14,220.0,218.0,268.0,128.0,1.0
compute_snav_atom.cpp,6.0,28.0,3.0,62.0,240.0,45.0,5.0,5.0,5.0,1.0,36.0,6.0,27.0,3.0,0.0,8.0,345.0,62.0,215.0,63.0,168.0,45.0,3.0,25.0,172.0,211.0,62.0,0.0,149.0,14.0,14.0,15.0,1.0,4.0,0.21,38.0,38.0,41.0,8.0,1.0
pair_meam_sw_spline.cpp,5.0,26.0,2.0,131.0,504.0,366.0,5.0,5.0,5.0,1.0,33.0,5.0,25.0,2.0,0.0,19.0,1000.0,131.0,485.0,161.0,380.0,366.0,0.0,19.0,392.0,479.0,156.0,0.0,323.0,21.0,21.0,22.0,5.0,4.0,0.75,86.0,86.0,89.0,23.0,1.0
pair_airebo_omp.cpp,38.0,253.0,7.0,368.0,2298.0,100.0,26.0,26.0,28.0,6.0,298.0,38.0,252.0,7.0,0.0,9.0,2761.0,368.0,2272.0,177.0,2005.0,100.0,4.0,25.0,2031.0,2233.0,171.0,0.0,2062.0,76.0,76.0,79.0,25.0,10.0,0.04,233.0,233.0,252.0,60.0,1.0
pair_lj_long_coul_long.cpp,5.0,38.0,3.0,143.0,824.0,129.0,8.0,8.0,9.0,1.0,43.0,5.0,38.0,3.0,0.0,21.0,1041.0,143.0,799.0,187.0,623.0,129.0,0.0,25.0,591.0,754.0,181.0,10.0,563.0,36.0,36.0,42.0,5.0,7.0,0.16,172.0,170.0,199.0,37.0,1.0
thermo.cpp,2.0,18.0,1.0,364.0,1512.0,211.0,6.0,6.0,7.0,1.0,21.0,2.0,18.0,1.0,0.0,82.0,2086.0,364.0,1475.0,185.0,1147.0,211.0,0.0,37.0,837.0,1353.0,184.0,0.0,1169.0,152.0,152.0,152.0,65.0,5.0,0.14,517.0,517.0,544.0,159.0,1.0
pair_peri_ves.cpp,8.0,30.0,3.0,149.0,476.0,98.0,6.0,6.0,6.0,1.0,41.0,8.0,30.0,3.0,0.0,15.0,723.0,149.0,458.0,97.0,367.0,98.0,0.0,18.0,363.0,449.0,92.0,0.0,357.0,34.0,34.0,38.0,5.0,4.0,0.21,89.0,89.0,97.0,23.0,1.0
pair_table.cpp,5.0,30.0,3.0,154.0,681.0,156.0,7.0,7.0,7.0,1.0,38.0,5.0,30.0,3.0,0.0,22.0,987.0,154.0,669.0,109.0,517.0,156.0,0.0,12.0,487.0,629.0,106.0,0.0,523.0,24.0,24.0,27.0,5.0,5.0,0.23,143.0,143.0,159.0,26.0,1.0
fix_store_force.cpp,1.0,8.0,0.0,28.0,86.0,26.0,2.0,2.0,2.0,1.0,8.0,1.0,8.0,0.0,0.0,10.0,140.0,28.0,78.0,20.0,43.0,26.0,0.0,8.0,42.0,62.0,20.0,0.0,42.0,4.0,4.0,4.0,1.0,2.0,0.33,18.0,18.0,18.0,10.0,1.0
