Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
pair_yukawa.cpp,2.0,16.0,0.0,63.0,227.0,48.0,4.0,4.0,4.0,1.0,18.0,2.0,16.0,0.0,0.0,14.0,338.0,63.0,218.0,45.0,148.0,48.0,0.0,9.0,160.0,211.0,43.0,0.0,168.0,9.0,9.0,11.0,1.0,4.0,0.22,51.0,51.0,54.0,14.0,1.0
fix_rigid_npt_omp.cpp,15.0,49.0,11.0,20.0,55.0,29.0,11.0,11.0,19.0,1.0,75.0,15.0,49.0,11.0,0.0,1.0,104.0,20.0,50.0,5.0,45.0,29.0,0.0,5.0,41.0,53.0,4.0,0.0,49.0,11.0,11.0,19.0,1.0,1.0,0.58,11.0,11.0,19.0,1.0,1.0
compute_pe_cuda.cpp,0.0,5.0,0.0,5.0,21.0,35.0,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,61.0,5.0,6.0,3.0,1.0,35.0,0.0,15.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,5.83,1.0,1.0,1.0,1.0,1.0
region_cylinder.cpp,6.0,39.0,4.0,67.0,325.0,65.0,11.0,11.0,15.0,3.0,49.0,6.0,39.0,4.0,0.0,8.0,457.0,67.0,314.0,18.0,254.0,65.0,0.0,11.0,212.0,304.0,17.0,0.0,287.0,40.0,40.0,44.0,12.0,3.0,0.21,91.0,91.0,122.0,24.0,1.0
angle_class2_omp.cpp,15.0,50.0,3.0,55.0,163.0,25.0,7.0,7.0,8.0,1.0,67.0,15.0,49.0,3.0,0.0,3.0,242.0,55.0,150.0,22.0,117.0,25.0,1.0,13.0,120.0,143.0,21.0,0.0,122.0,12.0,12.0,15.0,1.0,4.0,0.17,21.0,21.0,25.0,3.0,1.0
fix_langevin_kokkos.cpp,3.0,45.0,2.0,77.0,681.0,61.0,9.0,9.0,9.0,1.0,50.0,3.0,45.0,2.0,0.0,14.0,810.0,77.0,658.0,128.0,429.0,61.0,1.0,22.0,357.0,479.0,110.0,0.0,369.0,74.0,74.0,74.0,1.0,6.0,0.09,120.0,120.0,121.0,14.0,1.0
Kokkos_ThreadsExec_base.cpp,0.0,0.0,0.0,65.0,122.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,6.0,0.0,0.0,0.0,47.0,198.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fix_balance.cpp,4.0,13.0,3.0,75.0,176.0,72.0,5.0,5.0,6.0,1.0,20.0,4.0,13.0,3.0,0.0,12.0,322.0,75.0,162.0,25.0,113.0,72.0,0.0,14.0,107.0,169.0,25.0,0.0,144.0,24.0,24.0,29.0,3.0,4.0,0.44,60.0,60.0,66.0,16.0,1.0
angle_cosine_squared.cpp,4.0,15.0,1.0,59.0,162.0,39.0,3.0,3.0,3.0,1.0,19.0,4.0,15.0,1.0,0.0,10.0,260.0,59.0,150.0,42.0,107.0,39.0,0.0,12.0,116.0,148.0,44.0,0.0,104.0,10.0,10.0,14.0,1.0,2.0,0.26,30.0,30.0,34.0,10.0,1.0
pair_lj_sf.cpp,3.0,20.0,0.0,61.0,249.0,45.0,4.0,4.0,4.0,1.0,23.0,3.0,20.0,0.0,0.0,12.0,355.0,61.0,239.0,43.0,174.0,45.0,0.0,10.0,177.0,224.0,41.0,0.0,183.0,9.0,9.0,11.0,1.0,4.0,0.19,47.0,47.0,50.0,12.0,1.0
angle_quartic_omp.cpp,9.0,36.0,2.0,38.0,122.0,23.0,6.0,6.0,8.0,1.0,47.0,9.0,35.0,2.0,0.0,3.0,182.0,38.0,109.0,20.0,77.0,23.0,1.0,13.0,78.0,99.0,19.0,0.0,80.0,10.0,10.0,13.0,1.0,4.0,0.21,19.0,19.0,23.0,3.0,1.0
pair_lj_sdk_coul_msm.cpp,6.0,44.0,0.0,45.0,243.0,22.0,10.0,10.0,11.0,3.0,50.0,6.0,44.0,0.0,0.0,5.0,310.0,45.0,225.0,47.0,175.0,22.0,0.0,18.0,154.0,207.0,45.0,0.0,162.0,22.0,22.0,24.0,12.0,7.0,0.1,50.0,50.0,54.0,16.0,1.0
pair_colloid.cpp,3.0,29.0,0.0,76.0,415.0,54.0,5.0,5.0,5.0,1.0,32.0,3.0,29.0,0.0,0.0,14.0,545.0,76.0,402.0,52.0,325.0,54.0,0.0,13.0,312.0,384.0,51.0,0.0,333.0,17.0,15.0,19.0,4.0,4.0,0.13,69.0,65.0,76.0,17.0,1.0
pair_coul_cut_omp.cpp,5.0,26.0,1.0,29.0,114.0,18.0,4.0,4.0,5.0,1.0,31.0,5.0,25.0,1.0,0.0,4.0,160.0,29.0,103.0,25.0,69.0,18.0,1.0,11.0,74.0,91.0,23.0,0.0,68.0,7.0,7.0,8.0,1.0,4.0,0.17,16.0,16.0,18.0,4.0,1.0
pair_lj_class2_gpu.cpp,3.0,21.0,0.0,32.0,167.0,28.0,4.0,4.0,4.0,1.0,24.0,3.0,21.0,0.0,0.0,6.0,227.0,32.0,148.0,51.0,93.0,28.0,0.0,19.0,87.0,110.0,33.0,0.0,77.0,8.0,8.0,10.0,1.0,4.0,0.19,22.0,22.0,25.0,6.0,1.0
displace_atoms.cpp,15.0,66.0,7.0,53.0,215.0,39.0,19.0,19.0,20.0,1.0,88.0,15.0,66.0,7.0,0.0,3.0,307.0,53.0,200.0,50.0,161.0,39.0,0.0,15.0,158.0,215.0,52.0,0.0,163.0,49.0,49.0,53.0,1.0,4.0,0.2,57.0,57.0,61.0,3.0,1.0
compute_erotate_sphere_atom.cpp,2.0,11.0,1.0,23.0,64.0,24.0,3.0,3.0,3.0,1.0,13.0,2.0,11.0,1.0,0.0,5.0,110.0,23.0,54.0,17.0,34.0,24.0,0.0,10.0,31.0,45.0,15.0,0.0,30.0,4.0,4.0,5.0,1.0,2.0,0.44,13.0,13.0,14.0,5.0,1.0
neb.cpp,11.0,49.0,6.0,107.0,416.0,93.0,12.0,12.0,13.0,2.0,65.0,11.0,48.0,6.0,0.0,8.0,616.0,105.0,381.0,55.0,312.0,93.0,9.0,31.0,267.0,359.0,53.0,0.0,306.0,29.0,29.0,34.0,9.0,5.0,0.24,92.0,92.0,101.0,22.0,1.0
pair_lj_sf_omp.cpp,5.0,27.0,1.0,30.0,116.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,162.0,30.0,105.0,23.0,71.0,17.0,1.0,11.0,73.0,90.0,21.0,0.0,69.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
fix_qeq_dynamic.cpp,6.0,23.0,0.0,65.0,203.0,26.0,6.0,6.0,7.0,1.0,29.0,6.0,23.0,0.0,0.0,8.0,294.0,65.0,184.0,34.0,130.0,26.0,0.0,19.0,143.0,194.0,32.0,0.0,162.0,16.0,16.0,17.0,5.0,4.0,0.14,51.0,51.0,52.0,15.0,1.0
fix_nve_body.cpp,4.0,18.0,2.0,25.0,84.0,23.0,4.0,4.0,4.0,1.0,23.0,4.0,18.0,2.0,0.0,4.0,132.0,25.0,73.0,32.0,54.0,23.0,0.0,11.0,60.0,76.0,33.0,0.0,43.0,5.0,5.0,5.0,1.0,3.0,0.32,14.0,14.0,14.0,4.0,1.0
compute_rdf.cpp,9.0,39.0,4.0,57.0,214.0,39.0,9.0,9.0,10.0,2.0,52.0,9.0,39.0,4.0,0.0,5.0,310.0,57.0,198.0,32.0,162.0,39.0,0.0,16.0,189.0,238.0,32.0,0.0,206.0,22.0,22.0,25.0,8.0,5.0,0.2,47.0,47.0,52.0,12.0,1.0
pair_tersoff_mod_omp.cpp,10.0,42.0,3.0,51.0,178.0,25.0,8.0,8.0,9.0,5.0,54.0,10.0,41.0,3.0,0.0,4.0,251.0,51.0,167.0,28.0,128.0,25.0,1.0,11.0,139.0,170.0,26.0,0.0,144.0,22.0,22.0,25.0,19.0,4.0,0.15,30.0,30.0,34.0,22.0,1.0
irregular.cpp,8.0,32.0,8.0,150.0,467.0,199.0,7.0,7.0,8.0,1.0,48.0,8.0,31.0,8.0,0.0,14.0,809.0,150.0,435.0,64.0,337.0,199.0,8.0,24.0,365.0,463.0,64.0,0.0,399.0,21.0,21.0,28.0,3.0,5.0,0.46,99.0,99.0,115.0,16.0,1.0
pair_buck.cpp,2.0,18.0,0.0,69.0,286.0,51.0,4.0,4.0,4.0,1.0,21.0,2.0,18.0,0.0,0.0,15.0,406.0,69.0,274.0,59.0,197.0,51.0,0.0,12.0,207.0,267.0,58.0,0.0,209.0,9.0,9.0,11.0,3.0,4.0,0.19,59.0,59.0,62.0,17.0,1.0
compute_voronoi_atom.cpp,4.0,31.0,6.0,67.0,386.0,92.0,8.0,8.0,9.0,1.0,39.0,4.0,30.0,6.0,0.0,12.0,540.0,67.0,358.0,62.0,273.0,92.0,4.0,24.0,253.0,348.0,58.0,0.0,290.0,23.0,23.0,26.0,1.0,6.0,0.26,100.0,100.0,112.0,12.0,1.0
Kokkos_QthreadExec.cpp,0.0,0.0,0.0,95.0,229.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,3.0,0.0,0.0,0.0,43.0,349.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fix_gcmc.cpp,8.0,50.0,1.0,305.0,1548.0,115.0,11.0,11.0,12.0,2.0,59.0,8.0,50.0,1.0,0.0,30.0,1968.0,305.0,1516.0,296.0,1231.0,115.0,0.0,32.0,1078.0,1402.0,291.0,1.0,1110.0,34.0,34.0,49.0,9.0,5.0,0.08,325.0,325.0,373.0,66.0,1.0
pair_lj_cut_coul_msm.cpp,9.0,64.0,1.0,67.0,401.0,25.0,13.0,13.0,16.0,1.0,73.0,9.0,64.0,1.0,0.0,6.0,493.0,67.0,383.0,57.0,303.0,25.0,0.0,18.0,268.0,346.0,55.0,0.0,291.0,30.0,30.0,40.0,4.0,8.0,0.07,76.0,76.0,95.0,9.0,1.0
ewald_disp.cpp,4.0,43.0,6.0,181.0,1213.0,208.0,10.0,10.0,11.0,1.0,48.0,4.0,43.0,6.0,0.0,28.0,1482.0,181.0,1194.0,343.0,922.0,208.0,0.0,19.0,1019.0,1288.0,314.0,30.0,944.0,42.0,40.0,54.0,8.0,5.0,0.17,279.0,277.0,318.0,43.0,1.0
tad.cpp,12.0,34.0,4.0,248.0,643.0,153.0,6.0,6.0,7.0,1.0,50.0,12.0,34.0,4.0,0.0,18.0,1044.0,248.0,611.0,78.0,524.0,153.0,0.0,32.0,440.0,550.0,79.0,0.0,471.0,47.0,47.0,55.0,16.0,5.0,0.25,109.0,109.0,125.0,33.0,1.0
fix_nve_eff.cpp,1.0,13.0,1.0,30.0,114.0,30.0,3.0,3.0,3.0,1.0,15.0,1.0,13.0,1.0,0.0,8.0,174.0,30.0,103.0,37.0,67.0,30.0,0.0,11.0,65.0,88.0,37.0,0.0,51.0,6.0,6.0,6.0,1.0,4.0,0.29,21.0,21.0,21.0,8.0,1.0
improper_cvff.cpp,6.0,29.0,2.0,69.0,249.0,40.0,5.0,5.0,6.0,1.0,37.0,6.0,29.0,2.0,0.0,8.0,358.0,69.0,235.0,34.0,188.0,40.0,0.0,14.0,180.0,220.0,34.0,0.0,186.0,23.0,23.0,29.0,1.0,3.0,0.17,39.0,39.0,45.0,8.0,1.0
pair_lubricate_poly_omp.cpp,17.0,60.0,9.0,104.0,323.0,65.0,8.0,8.0,9.0,1.0,86.0,17.0,59.0,9.0,0.0,5.0,487.0,104.0,301.0,51.0,246.0,65.0,2.0,22.0,225.0,267.0,50.0,0.0,217.0,20.0,20.0,25.0,3.0,5.0,0.22,40.0,40.0,46.0,7.0,1.0
compute_basal_atom.cpp,4.0,52.0,4.0,47.0,433.0,62.0,9.0,9.0,10.0,3.0,60.0,4.0,52.0,4.0,0.0,8.0,542.0,47.0,417.0,44.0,325.0,62.0,0.0,16.0,372.0,442.0,40.0,12.0,390.0,38.0,38.0,41.0,13.0,7.0,0.15,73.0,73.0,79.0,28.0,1.0
compute_property_local.cpp,2.0,20.0,0.0,151.0,690.0,96.0,6.0,6.0,7.0,2.0,23.0,2.0,20.0,0.0,0.0,33.0,937.0,151.0,677.0,156.0,501.0,96.0,0.0,13.0,461.0,650.0,155.0,0.0,495.0,59.0,59.0,92.0,15.0,6.0,0.14,188.0,188.0,236.0,74.0,1.0
pair_born_coul_wolf_gpu.cpp,4.0,29.0,0.0,40.0,224.0,28.0,5.0,5.0,5.0,1.0,34.0,4.0,29.0,0.0,0.0,6.0,292.0,40.0,204.0,76.0,137.0,28.0,0.0,20.0,122.0,153.0,45.0,0.0,108.0,13.0,13.0,13.0,1.0,6.0,0.14,29.0,29.0,32.0,6.0,1.0
fix_adapt.cpp,6.0,32.0,2.0,96.0,408.0,52.0,12.0,12.0,13.0,2.0,40.0,6.0,32.0,2.0,0.0,12.0,556.0,96.0,389.0,79.0,310.0,52.0,0.0,19.0,275.0,415.0,81.0,0.0,334.0,36.0,36.0,39.0,9.0,6.0,0.13,142.0,142.0,150.0,24.0,1.0
pair_meam.cpp,7.0,36.0,3.0,162.0,672.0,112.0,7.0,7.0,7.0,2.0,46.0,7.0,36.0,3.0,0.0,18.0,946.0,162.0,657.0,105.0,535.0,112.0,0.0,15.0,563.0,689.0,99.0,0.0,590.0,53.0,53.0,54.0,16.0,4.0,0.17,125.0,125.0,129.0,36.0,1.0
angle_charmm_omp.cpp,12.0,38.0,3.0,46.0,128.0,25.0,7.0,7.0,8.0,1.0,52.0,12.0,37.0,3.0,0.0,3.0,198.0,46.0,115.0,21.0,83.0,25.0,1.0,13.0,86.0,109.0,20.0,0.0,89.0,12.0,12.0,15.0,1.0,4.0,0.22,21.0,21.0,25.0,3.0,1.0
fix_nve_noforce.cpp,1.0,7.0,0.0,19.0,53.0,19.0,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,0.0,6.0,90.0,19.0,46.0,14.0,23.0,19.0,0.0,7.0,24.0,39.0,14.0,0.0,25.0,4.0,4.0,4.0,1.0,2.0,0.41,13.0,13.0,13.0,6.0,1.0
pair_lj_cut_dipole_cut.cpp,5.0,29.0,1.0,82.0,355.0,49.0,5.0,5.0,6.0,1.0,34.0,5.0,29.0,1.0,0.0,12.0,486.0,82.0,343.0,49.0,272.0,49.0,0.0,12.0,267.0,328.0,49.0,0.0,279.0,20.0,20.0,29.0,1.0,6.0,0.14,62.0,62.0,75.0,12.0,1.0
dump_local.cpp,4.0,21.0,1.0,109.0,374.0,69.0,5.0,5.0,6.0,1.0,26.0,4.0,21.0,1.0,0.0,17.0,552.0,109.0,358.0,72.0,266.0,69.0,0.0,16.0,268.0,362.0,71.0,0.0,291.0,20.0,20.0,26.0,4.0,4.0,0.19,93.0,93.0,100.0,24.0,1.0
universe.cpp,4.0,22.0,1.0,35.0,120.0,41.0,7.0,7.0,8.0,2.0,27.0,4.0,22.0,1.0,0.0,5.0,196.0,35.0,110.0,21.0,82.0,41.0,0.0,10.0,80.0,115.0,21.0,0.0,94.0,21.0,21.0,27.0,6.0,4.0,0.37,34.0,34.0,40.0,10.0,1.0
pair_eam_alloy_gpu.cpp,14.0,44.0,11.0,66.0,187.0,71.0,13.0,13.0,14.0,2.0,69.0,14.0,44.0,11.0,0.0,4.0,324.0,66.0,178.0,23.0,138.0,71.0,0.0,9.0,163.0,217.0,23.0,0.0,194.0,18.0,18.0,20.0,5.0,4.0,0.4,53.0,53.0,56.0,11.0,1.0
pair_sw_omp.cpp,8.0,36.0,1.0,41.0,153.0,19.0,6.0,6.0,7.0,4.0,44.0,8.0,35.0,1.0,0.0,4.0,211.0,41.0,142.0,27.0,105.0,19.0,1.0,11.0,115.0,139.0,25.0,0.0,114.0,17.0,17.0,20.0,15.0,4.0,0.13,23.0,23.0,27.0,18.0,1.0
min_fire.cpp,8.0,31.0,5.0,56.0,171.0,47.0,8.0,8.0,8.0,2.0,43.0,8.0,31.0,5.0,0.0,5.0,274.0,56.0,155.0,30.0,118.0,47.0,0.0,16.0,115.0,153.0,31.0,0.0,122.0,33.0,33.0,34.0,10.0,4.0,0.3,40.0,40.0,41.0,14.0,1.0
atom_vec_full.cpp,3.0,30.0,0.0,154.0,874.0,80.0,5.0,5.0,5.0,1.0,33.0,3.0,30.0,0.0,0.0,29.0,1108.0,154.0,865.0,83.0,698.0,80.0,0.0,9.0,703.0,853.0,79.0,0.0,774.0,32.0,32.0,32.0,1.0,4.0,0.09,153.0,153.0,155.0,29.0,1.0
Kokkos_MemoryTracking.cpp,4.0,15.0,1.0,62.0,164.0,62.0,3.0,3.0,4.0,1.0,20.0,4.0,15.0,1.0,0.0,10.0,285.0,62.0,157.0,45.0,98.0,62.0,0.0,7.0,70.0,103.0,35.0,1.0,67.0,5.0,5.0,11.0,1.0,3.0,0.39,32.0,32.0,41.0,10.0,1.0
fix_freeze.cpp,1.0,11.0,0.0,23.0,84.0,24.0,3.0,3.0,3.0,1.0,12.0,1.0,11.0,0.0,0.0,7.0,131.0,23.0,76.0,19.0,48.0,24.0,0.0,8.0,48.0,68.0,19.0,0.0,49.0,4.0,4.0,4.0,1.0,2.0,0.32,18.0,18.0,18.0,7.0,1.0
fix_omp.cpp,5.0,28.0,3.0,59.0,254.0,47.0,10.0,10.0,11.0,1.0,35.0,5.0,21.0,3.0,0.0,8.0,359.0,59.0,168.0,41.0,118.0,47.0,20.0,71.0,149.0,225.0,44.0,11.0,170.0,50.0,50.0,57.0,1.0,4.0,0.28,77.0,77.0,84.0,8.0,1.0
pair_lj_cut_coul_long_gpu.cpp,4.0,27.0,1.0,47.0,247.0,31.0,5.0,5.0,6.0,1.0,32.0,4.0,27.0,1.0,0.0,7.0,325.0,47.0,220.0,70.0,145.0,31.0,0.0,27.0,130.0,166.0,42.0,0.0,124.0,15.0,15.0,17.0,1.0,6.0,0.14,35.0,35.0,40.0,7.0,1.0
reader_native.cpp,4.0,25.0,1.0,56.0,209.0,66.0,8.0,8.0,9.0,1.0,31.0,4.0,25.0,1.0,0.0,8.0,330.0,56.0,202.0,31.0,147.0,66.0,0.0,7.0,139.0,201.0,27.0,0.0,174.0,43.0,43.0,52.0,5.0,4.0,0.33,62.0,62.0,71.0,14.0,1.0
compute_centro_atom.cpp,5.0,27.0,2.0,56.0,232.0,45.0,6.0,6.0,7.0,2.0,33.0,5.0,27.0,2.0,0.0,8.0,333.0,56.0,216.0,28.0,161.0,45.0,0.0,16.0,200.0,247.0,27.0,12.0,208.0,13.0,13.0,14.0,5.0,4.0,0.21,50.0,50.0,54.0,19.0,1.0
pair_lj_cut_coul_long_opt.cpp,6.0,48.0,0.0,27.0,160.0,16.0,10.0,10.0,12.0,4.0,54.0,6.0,48.0,0.0,0.0,3.0,203.0,27.0,148.0,23.0,114.0,16.0,0.0,12.0,102.0,134.0,21.0,0.0,113.0,17.0,17.0,20.0,12.0,6.0,0.11,31.0,31.0,35.0,14.0,1.0
modify_kokkos.cpp,0.0,11.0,0.0,74.0,395.0,116.0,2.0,2.0,2.0,1.0,12.0,0.0,11.0,0.0,0.0,34.0,585.0,74.0,389.0,82.0,245.0,116.0,0.0,6.0,215.0,298.0,82.0,0.0,216.0,6.0,6.0,6.0,1.0,2.0,0.3,83.0,83.0,83.0,34.0,1.0
pair_nm_cut_coul_long.cpp,3.0,26.0,0.0,91.0,439.0,60.0,5.0,5.0,6.0,1.0,30.0,3.0,26.0,0.0,0.0,16.0,590.0,91.0,415.0,73.0,319.0,60.0,0.0,24.0,308.0,394.0,71.0,0.0,323.0,18.0,18.0,22.0,6.0,6.0,0.14,86.0,86.0,94.0,21.0,1.0
fix_rigid.cpp,11.0,53.0,5.0,449.0,1777.0,306.0,13.0,13.0,15.0,3.0,69.0,11.0,53.0,5.0,0.0,33.0,2528.0,449.0,1747.0,271.0,1445.0,306.0,0.0,30.0,1413.0,1848.0,272.0,0.0,1576.0,118.0,118.0,150.0,23.0,6.0,0.18,436.0,436.0,501.0,100.0,1.0
fix_qeq_comb.cpp,3.0,18.0,1.0,60.0,218.0,37.0,4.0,4.0,5.0,1.0,22.0,3.0,18.0,1.0,0.0,11.0,315.0,60.0,199.0,29.0,141.0,37.0,0.0,19.0,134.0,184.0,29.0,0.0,155.0,22.0,22.0,26.0,4.0,4.0,0.19,49.0,49.0,56.0,14.0,1.0
pair_lj_expand_omp.cpp,5.0,27.0,1.0,28.0,118.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,162.0,28.0,107.0,24.0,72.0,17.0,1.0,11.0,76.0,93.0,22.0,0.0,71.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
fix_heat.cpp,5.0,33.0,2.0,50.0,251.0,39.0,8.0,8.0,9.0,1.0,40.0,5.0,33.0,2.0,0.0,7.0,340.0,50.0,236.0,40.0,184.0,39.0,0.0,15.0,159.0,216.0,40.0,0.0,176.0,27.0,27.0,31.0,1.0,5.0,0.17,55.0,55.0,60.0,7.0,1.0
compute_displace_atom.cpp,4.0,20.0,2.0,34.0,115.0,30.0,3.0,3.0,3.0,1.0,27.0,4.0,20.0,2.0,0.0,5.0,179.0,34.0,103.0,30.0,81.0,30.0,0.0,12.0,79.0,97.0,29.0,0.0,68.0,7.0,7.0,7.0,1.0,3.0,0.29,17.0,17.0,17.0,5.0,1.0
pair_lj_cut.cpp,4.0,26.0,1.0,121.0,539.0,70.0,5.0,5.0,5.0,1.0,30.0,4.0,26.0,1.0,0.0,20.0,730.0,121.0,522.0,115.0,397.0,70.0,0.0,17.0,402.0,500.0,114.0,0.0,386.0,13.0,13.0,15.0,3.0,5.0,0.13,97.0,97.0,108.0,22.0,1.0
pair_beck_omp.cpp,5.0,30.0,1.0,29.0,130.0,17.0,4.0,4.0,5.0,1.0,35.0,5.0,29.0,1.0,0.0,4.0,175.0,29.0,118.0,26.0,82.0,17.0,1.0,12.0,88.0,106.0,25.0,0.0,81.0,7.0,7.0,8.0,1.0,4.0,0.14,16.0,16.0,18.0,4.0,1.0
colvarparse.cpp,3.0,13.0,3.0,91.0,488.0,64.0,12.0,12.0,13.0,1.0,18.0,3.0,13.0,3.0,0.0,22.0,642.0,91.0,291.0,60.0,224.0,64.0,0.0,197.0,514.0,731.0,116.0,8.0,607.0,21.0,21.0,24.0,9.0,5.0,0.22,272.0,272.0,282.0,42.0,1.0
pair_tersoff_zbl_cuda.cpp,8.0,45.0,5.0,33.0,153.0,34.0,11.0,11.0,17.0,5.0,58.0,8.0,45.0,5.0,0.0,3.0,220.0,33.0,136.0,12.0,112.0,34.0,0.0,17.0,95.0,129.0,13.0,0.0,116.0,27.0,27.0,45.0,15.0,4.0,0.25,32.0,32.0,50.0,17.0,1.0
