Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
pair_born_omp.cpp,5.0,27.0,1.0,28.0,117.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,161.0,28.0,106.0,23.0,74.0,17.0,1.0,11.0,74.0,91.0,21.0,0.0,70.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
modify.cpp,2.0,13.0,1.0,241.0,775.0,280.0,4.0,4.0,5.0,1.0,16.0,2.0,13.0,1.0,0.0,58.0,1295.0,241.0,746.0,185.0,502.0,280.0,0.0,29.0,557.0,809.0,181.0,0.0,628.0,38.0,38.0,46.0,6.0,4.0,0.38,251.0,251.0,267.0,73.0,1.0
fix_langevin.cpp,4.0,29.0,2.0,134.0,673.0,112.0,9.0,9.0,9.0,1.0,35.0,4.0,29.0,2.0,0.0,22.0,917.0,134.0,638.0,115.0,518.0,112.0,7.0,30.0,422.0,618.0,113.0,0.0,505.0,64.0,64.0,64.0,1.0,6.0,0.18,194.0,194.0,200.0,22.0,1.0
neigh_list.cpp,4.0,25.0,0.0,49.0,213.0,37.0,5.0,5.0,5.0,1.0,29.0,4.0,25.0,0.0,0.0,8.0,298.0,49.0,203.0,25.0,158.0,37.0,0.0,10.0,155.0,193.0,23.0,0.0,170.0,8.0,8.0,9.0,1.0,3.0,0.18,37.0,37.0,38.0,8.0,1.0
fix_event.cpp,2.0,14.0,1.0,52.0,208.0,64.0,2.0,2.0,2.0,1.0,16.0,2.0,14.0,1.0,0.0,14.0,324.0,52.0,197.0,45.0,147.0,64.0,0.0,11.0,154.0,177.0,45.0,0.0,132.0,2.0,2.0,2.0,1.0,1.0,0.32,21.0,21.0,21.0,14.0,1.0
body.cpp,1.0,8.0,2.0,27.0,80.0,34.0,2.0,2.0,2.0,1.0,10.0,1.0,8.0,2.0,0.0,10.0,137.0,27.0,78.0,19.0,44.0,34.0,0.0,2.0,45.0,65.0,20.0,0.0,45.0,5.0,5.0,5.0,5.0,2.0,0.44,18.0,16.0,19.0,14.0,1.0
fix_rigid_nvt_omp.cpp,4.0,18.0,3.0,9.0,21.0,21.0,7.0,7.0,9.0,1.0,25.0,4.0,18.0,3.0,0.0,1.0,51.0,9.0,19.0,3.0,14.0,21.0,0.0,2.0,11.0,19.0,2.0,0.0,17.0,7.0,7.0,9.0,1.0,1.0,1.11,7.0,7.0,9.0,1.0,1.0
atom_vec_molecular_kokkos.cpp,2.0,34.0,0.0,211.0,1917.0,102.0,5.0,5.0,5.0,1.0,36.0,2.0,34.0,0.0,0.0,52.0,2230.0,211.0,1906.0,523.0,1231.0,102.0,0.0,11.0,1319.0,1711.0,408.0,0.0,1303.0,31.0,31.0,31.0,1.0,4.0,0.05,277.0,277.0,280.0,52.0,1.0
pair_coul_cut_gpu.cpp,3.0,20.0,0.0,37.0,181.0,29.0,3.0,3.0,4.0,1.0,23.0,3.0,20.0,0.0,0.0,7.0,247.0,37.0,162.0,59.0,99.0,29.0,0.0,19.0,92.0,117.0,37.0,0.0,80.0,9.0,9.0,11.0,1.0,4.0,0.18,24.0,24.0,27.0,7.0,1.0
fix_nph_asphere_omp.cpp,7.0,31.0,7.0,11.0,37.0,20.0,3.0,3.0,3.0,1.0,45.0,7.0,31.0,7.0,0.0,1.0,68.0,11.0,33.0,5.0,27.0,20.0,0.0,4.0,27.0,32.0,5.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,0.61,3.0,3.0,3.0,1.0,1.0
fix_nh_eff.cpp,3.0,13.0,1.0,22.0,62.0,28.0,4.0,4.0,4.0,1.0,16.0,3.0,13.0,1.0,0.0,4.0,112.0,22.0,55.0,27.0,36.0,28.0,0.0,7.0,38.0,57.0,28.0,0.0,29.0,5.0,5.0,5.0,1.0,3.0,0.51,17.0,17.0,17.0,4.0,1.0
write_dump.cpp,17.0,31.0,12.0,22.0,40.0,28.0,9.0,9.0,9.0,3.0,55.0,17.0,26.0,12.0,0.0,1.0,85.0,22.0,27.0,5.0,21.0,28.0,0.0,13.0,24.0,34.0,6.0,0.0,28.0,9.0,9.0,9.0,3.0,2.0,1.04,9.0,9.0,9.0,3.0,1.0
pair_eam_opt.cpp,16.0,80.0,7.0,57.0,250.0,44.0,16.0,16.0,17.0,2.0,103.0,16.0,80.0,7.0,0.0,3.0,351.0,57.0,242.0,92.0,167.0,44.0,0.0,8.0,202.0,250.0,88.0,0.0,162.0,40.0,40.0,43.0,6.0,5.0,0.18,48.0,48.0,52.0,8.0,1.0
msm_cg.cpp,12.0,41.0,6.0,114.0,348.0,87.0,8.0,8.0,10.0,1.0,59.0,12.0,41.0,6.0,0.0,8.0,549.0,114.0,332.0,60.0,253.0,87.0,0.0,16.0,252.0,321.0,61.0,0.0,260.0,38.0,38.0,42.0,8.0,5.0,0.26,67.0,67.0,79.0,15.0,1.0
pair_lj_cut_coul_long_intel.cpp,6.0,65.0,1.0,67.0,544.0,26.0,10.0,10.0,11.0,1.0,72.0,6.0,45.0,1.0,0.0,8.0,633.0,65.0,361.0,116.0,249.0,25.0,130.0,105.0,304.0,384.0,108.0,10.0,266.0,45.0,45.0,51.0,1.0,6.0,0.07,79.0,79.0,91.0,8.0,1.0
pair_lj_charmm_coul_charmm.cpp,3.0,24.0,0.0,78.0,395.0,57.0,5.0,5.0,5.0,1.0,27.0,3.0,24.0,0.0,0.0,16.0,530.0,78.0,383.0,55.0,294.0,57.0,0.0,12.0,264.0,336.0,52.0,0.0,284.0,17.0,17.0,19.0,6.0,6.0,0.15,74.0,74.0,79.0,21.0,1.0
pair_brownian_omp.cpp,15.0,47.0,8.0,91.0,256.0,56.0,9.0,9.0,10.0,1.0,69.0,15.0,46.0,8.0,0.0,5.0,400.0,91.0,236.0,43.0,182.0,56.0,1.0,20.0,176.0,222.0,43.0,0.0,179.0,22.0,22.0,28.0,3.0,5.0,0.24,43.0,43.0,52.0,7.0,1.0
fix_nvt.cpp,4.0,19.0,2.0,8.0,26.0,15.0,3.0,3.0,3.0,1.0,25.0,4.0,19.0,2.0,0.0,1.0,49.0,8.0,21.0,5.0,15.0,15.0,0.0,5.0,15.0,20.0,5.0,0.0,15.0,3.0,3.0,3.0,1.0,1.0,0.71,3.0,3.0,3.0,1.0,1.0
fix_rigid_nve_omp.cpp,0.0,2.0,0.0,6.0,4.0,18.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,28.0,6.0,3.0,2.0,0.0,18.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0
temper.cpp,13.0,39.0,7.0,80.0,217.0,64.0,11.0,11.0,13.0,1.0,60.0,13.0,38.0,7.0,0.0,5.0,361.0,80.0,191.0,25.0,158.0,64.0,4.0,22.0,143.0,200.0,26.0,0.0,174.0,46.0,46.0,53.0,3.0,4.0,0.34,56.0,56.0,63.0,7.0,1.0
angle_cosine_delta_omp.cpp,11.0,37.0,2.0,44.0,124.0,24.0,6.0,6.0,8.0,1.0,50.0,11.0,36.0,2.0,0.0,3.0,191.0,44.0,111.0,19.0,81.0,24.0,1.0,13.0,82.0,103.0,18.0,0.0,85.0,10.0,10.0,13.0,1.0,4.0,0.22,19.0,19.0,23.0,3.0,1.0
pair_lj_gromacs_coul_gromacs_omp.cpp,6.0,37.0,1.0,33.0,157.0,20.0,6.0,6.0,7.0,1.0,43.0,6.0,36.0,1.0,0.0,4.0,209.0,33.0,146.0,27.0,105.0,20.0,1.0,11.0,102.0,127.0,25.0,0.0,102.0,15.0,15.0,18.0,1.0,6.0,0.14,24.0,24.0,28.0,4.0,1.0
pair_lj_cut_omp.cpp,5.0,27.0,1.0,28.0,118.0,17.0,4.0,4.0,5.0,1.0,32.0,5.0,26.0,1.0,0.0,4.0,162.0,28.0,107.0,34.0,66.0,17.0,1.0,11.0,77.0,94.0,32.0,0.0,62.0,7.0,7.0,8.0,1.0,4.0,0.16,16.0,16.0,18.0,4.0,1.0
pair_lj_gromacs_omp.cpp,5.0,29.0,1.0,29.0,125.0,17.0,5.0,5.0,5.0,1.0,34.0,5.0,28.0,1.0,0.0,4.0,170.0,29.0,114.0,24.0,77.0,17.0,1.0,11.0,80.0,99.0,22.0,0.0,77.0,9.0,9.0,10.0,1.0,5.0,0.15,18.0,18.0,20.0,4.0,1.0
msm.cpp,12.0,56.0,4.0,617.0,2439.0,353.0,11.0,11.0,12.0,2.0,73.0,12.0,56.0,4.0,0.0,43.0,3400.0,617.0,2420.0,473.0,1975.0,353.0,0.0,19.0,1863.0,2309.0,468.0,0.0,1841.0,44.0,44.0,44.0,18.0,8.0,0.15,476.0,476.0,516.0,90.0,1.0
compute_temp_region.cpp,1.0,13.0,0.0,47.0,185.0,36.0,3.0,3.0,3.0,1.0,15.0,1.0,13.0,0.0,0.0,13.0,268.0,47.0,174.0,54.0,121.0,36.0,0.0,11.0,119.0,156.0,53.0,0.0,103.0,7.0,7.0,9.0,1.0,3.0,0.21,36.0,36.0,40.0,13.0,1.0
pair_sph_taitwater_morris.cpp,5.0,23.0,2.0,59.0,192.0,46.0,4.0,4.0,5.0,1.0,30.0,5.0,23.0,2.0,0.0,8.0,297.0,59.0,182.0,37.0,142.0,46.0,0.0,10.0,136.0,169.0,36.0,0.0,133.0,15.0,15.0,18.0,1.0,6.0,0.25,33.0,33.0,36.0,8.0,1.0
atom_vec_template.cpp,2.0,22.0,0.0,126.0,657.0,88.0,4.0,4.0,4.0,1.0,24.0,2.0,22.0,0.0,0.0,30.0,871.0,126.0,646.0,83.0,499.0,88.0,0.0,11.0,501.0,620.0,79.0,0.0,541.0,15.0,15.0,15.0,1.0,4.0,0.14,122.0,122.0,126.0,30.0,1.0
mpi.c,0.0,7.0,0.0,146.0,371.0,87.0,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0,52.0,604.0,146.0,364.0,116.0,166.0,87.0,0.0,7.0,177.0,261.0,80.0,0.0,181.0,11.0,11.0,11.0,11.0,3.0,0.24,88.0,88.0,101.0,68.0,1.0
pair_hbond_dreiding_morse.cpp,14.0,64.0,5.0,82.0,341.0,51.0,13.0,13.0,14.0,4.0,82.0,14.0,64.0,5.0,0.0,5.0,473.0,82.0,321.0,67.0,266.0,51.0,0.0,20.0,270.0,336.0,66.0,0.0,270.0,21.0,21.0,23.0,10.0,6.0,0.16,64.0,64.0,68.0,22.0,1.0
bond_nonlinear.cpp,2.0,12.0,0.0,40.0,133.0,32.0,3.0,3.0,3.0,1.0,14.0,2.0,12.0,0.0,0.0,10.0,205.0,40.0,123.0,36.0,83.0,32.0,0.0,10.0,91.0,117.0,36.0,0.0,81.0,7.0,7.0,10.0,1.0,2.0,0.26,25.0,25.0,28.0,10.0,1.0
variable.cpp,12.0,76.0,5.0,611.0,3336.0,483.0,25.0,25.0,31.0,6.0,93.0,12.0,76.0,5.0,0.0,43.0,4419.0,611.0,3299.0,477.0,2834.0,483.0,0.0,37.0,2211.0,3291.0,459.0,3.0,2829.0,177.0,177.0,223.0,91.0,6.0,0.15,1086.0,1086.0,1346.0,294.0,1.0
pair_lj_cut_coul_long.cpp,5.0,37.0,1.0,150.0,759.0,73.0,7.0,7.0,8.0,1.0,43.0,5.0,37.0,1.0,0.0,20.0,982.0,150.0,734.0,143.0,579.0,73.0,0.0,25.0,557.0,699.0,141.0,0.0,558.0,29.0,29.0,35.0,4.0,8.0,0.1,143.0,143.0,163.0,23.0,1.0
fix_nph_sphere_omp.cpp,7.0,31.0,7.0,11.0,37.0,20.0,3.0,3.0,3.0,1.0,45.0,7.0,31.0,7.0,0.0,1.0,68.0,11.0,33.0,5.0,27.0,20.0,0.0,4.0,27.0,32.0,5.0,0.0,27.0,3.0,3.0,3.0,1.0,1.0,0.61,3.0,3.0,3.0,1.0,1.0
pppm_cg.cpp,12.0,39.0,6.0,157.0,453.0,127.0,8.0,8.0,9.0,1.0,57.0,12.0,39.0,6.0,0.0,11.0,737.0,157.0,433.0,90.0,326.0,127.0,1.0,20.0,334.0,423.0,90.0,0.0,333.0,32.0,32.0,37.0,4.0,6.0,0.29,87.0,87.0,103.0,14.0,1.0
fix_wall_lj93.cpp,2.0,15.0,0.0,14.0,51.0,20.0,3.0,3.0,3.0,2.0,17.0,2.0,15.0,0.0,0.0,3.0,85.0,14.0,47.0,16.0,34.0,20.0,0.0,4.0,35.0,47.0,17.0,0.0,30.0,8.0,8.0,8.0,5.0,3.0,0.43,10.0,10.0,10.0,7.0,1.0
compute_erotate_rigid.cpp,1.0,9.0,0.0,16.0,45.0,16.0,3.0,3.0,3.0,1.0,10.0,1.0,9.0,0.0,0.0,4.0,77.0,16.0,35.0,8.0,21.0,16.0,0.0,10.0,19.0,31.0,7.0,0.0,24.0,5.0,5.0,5.0,1.0,1.0,0.46,11.0,11.0,11.0,4.0,1.0
pair_lj_gromacs_coul_gromacs.cpp,3.0,24.0,0.0,76.0,378.0,55.0,5.0,5.0,5.0,1.0,27.0,3.0,24.0,0.0,0.0,15.0,509.0,76.0,366.0,67.0,281.0,55.0,0.0,12.0,266.0,332.0,64.0,0.0,268.0,17.0,17.0,21.0,1.0,6.0,0.15,68.0,68.0,75.0,15.0,1.0
compute_temp_deform.cpp,2.0,15.0,0.0,51.0,201.0,42.0,3.0,3.0,3.0,1.0,18.0,2.0,15.0,0.0,0.0,12.0,293.0,51.0,187.0,59.0,136.0,42.0,0.0,14.0,134.0,169.0,59.0,0.0,110.0,6.0,6.0,7.0,3.0,3.0,0.22,34.0,34.0,37.0,14.0,1.0
pair_eim_omp.cpp,12.0,62.0,6.0,59.0,259.0,38.0,9.0,9.0,10.0,1.0,79.0,12.0,58.0,6.0,0.0,4.0,355.0,59.0,234.0,28.0,180.0,38.0,5.0,25.0,176.0,207.0,26.0,0.0,181.0,25.0,25.0,28.0,1.0,4.0,0.16,36.0,36.0,40.0,4.0,1.0
reaxc_bonds.cpp,14.0,83.0,7.0,16.0,89.0,32.0,12.0,12.0,19.0,8.0,104.0,14.0,83.0,7.0,0.0,1.0,137.0,16.0,83.0,14.0,62.0,32.0,0.0,6.0,57.0,69.0,12.0,0.0,57.0,12.0,12.0,19.0,8.0,5.0,0.39,12.0,12.0,19.0,8.0,1.0
dump_custom_mpiio.cpp,6.0,27.0,2.0,135.0,469.0,63.0,5.0,5.0,5.0,1.0,35.0,6.0,27.0,2.0,0.0,13.0,657.0,116.0,358.0,53.0,268.0,58.0,106.0,31.0,246.0,309.0,45.0,0.0,264.0,21.0,21.0,25.0,1.0,2.0,0.16,62.0,62.0,69.0,13.0,1.0
compute_erotate_sphere.cpp,2.0,10.0,1.0,16.0,41.0,19.0,2.0,2.0,2.0,1.0,13.0,2.0,10.0,1.0,0.0,3.0,75.0,16.0,31.0,12.0,20.0,19.0,0.0,10.0,19.0,27.0,11.0,0.0,16.0,3.0,3.0,3.0,1.0,2.0,0.61,7.0,7.0,7.0,3.0,1.0
main.cpp,3.0,9.0,0.0,7.0,14.0,15.0,1.0,1.0,1.0,1.0,12.0,3.0,9.0,0.0,0.0,1.0,36.0,7.0,10.0,2.0,6.0,15.0,0.0,4.0,7.0,9.0,3.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0
atom_vec_dipole.cpp,2.0,22.0,0.0,121.0,707.0,82.0,3.0,3.0,4.0,1.0,24.0,2.0,22.0,0.0,0.0,31.0,910.0,121.0,697.0,82.0,545.0,82.0,0.0,10.0,551.0,659.0,78.0,0.0,581.0,10.0,10.0,10.0,1.0,4.0,0.12,107.0,107.0,109.0,31.0,1.0
fix_neb.cpp,7.0,30.0,6.0,58.0,198.0,52.0,8.0,8.0,8.0,1.0,43.0,7.0,30.0,6.0,0.0,6.0,308.0,58.0,184.0,33.0,147.0,52.0,0.0,14.0,140.0,185.0,33.0,0.0,152.0,35.0,35.0,38.0,1.0,4.0,0.28,45.0,45.0,48.0,6.0,1.0
replicate.cpp,34.0,141.0,18.0,75.0,297.0,51.0,44.0,44.0,57.0,1.0,192.0,34.0,141.0,18.0,0.0,2.0,422.0,75.0,283.0,41.0,227.0,51.0,0.0,14.0,203.0,289.0,42.0,0.0,247.0,86.0,86.0,112.0,1.0,10.0,0.18,87.0,87.0,113.0,2.0,1.0
improper_harmonic.cpp,5.0,23.0,1.0,61.0,202.0,34.0,4.0,4.0,5.0,1.0,29.0,5.0,23.0,1.0,0.0,8.0,297.0,61.0,187.0,32.0,142.0,34.0,0.0,15.0,142.0,176.0,33.0,0.0,143.0,16.0,16.0,22.0,1.0,3.0,0.18,32.0,32.0,38.0,8.0,1.0
fix_wall_lj126.cpp,2.0,14.0,0.0,14.0,48.0,20.0,3.0,3.0,3.0,2.0,16.0,2.0,14.0,0.0,0.0,3.0,82.0,14.0,44.0,15.0,31.0,20.0,0.0,4.0,33.0,45.0,16.0,0.0,29.0,8.0,8.0,8.0,5.0,3.0,0.45,10.0,10.0,10.0,7.0,1.0
pair_sw.cpp,7.0,34.0,3.0,115.0,420.0,69.0,8.0,8.0,9.0,3.0,43.0,7.0,34.0,3.0,0.0,12.0,604.0,115.0,403.0,56.0,319.0,69.0,0.0,17.0,319.0,415.0,52.0,0.0,363.0,27.0,27.0,36.0,15.0,6.0,0.17,95.0,95.0,112.0,44.0,1.0
compute_meso_rho_atom.cpp,2.0,10.0,0.0,20.0,58.0,21.0,3.0,3.0,3.0,1.0,12.0,2.0,10.0,0.0,0.0,5.0,99.0,20.0,49.0,14.0,28.0,21.0,0.0,9.0,27.0,41.0,13.0,0.0,28.0,4.0,4.0,5.0,1.0,2.0,0.43,13.0,13.0,14.0,5.0,1.0
fix_nve.cpp,2.0,13.0,1.0,30.0,116.0,26.0,3.0,3.0,3.0,1.0,15.0,2.0,13.0,1.0,0.0,8.0,172.0,30.0,108.0,32.0,73.0,26.0,0.0,8.0,71.0,96.0,32.0,0.0,64.0,7.0,7.0,7.0,1.0,3.0,0.24,23.0,23.0,24.0,8.0,1.0
Kokkos_Qthread_TaskPolicy.cpp,0.0,0.0,0.0,56.0,113.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,4.0,0.0,0.0,0.0,44.0,184.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fix_spring_self.cpp,1.0,9.0,0.0,61.0,184.0,60.0,2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,0.0,19.0,305.0,61.0,174.0,40.0,107.0,60.0,0.0,10.0,103.0,145.0,40.0,0.0,105.0,13.0,13.0,14.0,1.0,3.0,0.34,40.0,40.0,41.0,19.0,1.0
improper_harmonic_omp.cpp,13.0,53.0,2.0,48.0,173.0,23.0,8.0,8.0,10.0,1.0,68.0,13.0,52.0,2.0,0.0,3.0,243.0,48.0,158.0,23.0,123.0,23.0,1.0,15.0,114.0,139.0,21.0,0.0,118.0,15.0,15.0,20.0,1.0,4.0,0.15,24.0,24.0,30.0,3.0,1.0
neigh_half_bin_intel.cpp,16.0,161.0,4.0,126.0,1170.0,56.0,24.0,24.0,25.0,6.0,179.0,15.0,102.0,4.0,0.0,7.0,1346.0,123.0,719.0,208.0,525.0,56.0,309.0,226.0,582.0,745.0,218.0,11.0,516.0,53.0,53.0,59.0,19.0,7.0,0.08,165.0,165.0,175.0,46.0,1.0
ReadFrcFile.c,3.0,47.0,4.0,12.0,99.0,14.0,6.0,6.0,6.0,1.0,51.0,3.0,47.0,4.0,0.0,2.0,120.0,12.0,96.0,4.0,79.0,14.0,0.0,3.0,54.0,66.0,3.0,0.0,63.0,9.0,9.0,9.0,1.0,2.0,0.15,12.0,12.0,12.0,2.0,1.0
ewald.cpp,12.0,59.0,5.0,253.0,1075.0,159.0,9.0,9.0,10.0,1.0,75.0,12.0,59.0,5.0,0.0,18.0,1483.0,253.0,1060.0,126.0,880.0,159.0,0.0,15.0,888.0,1044.0,124.0,1.0,919.0,27.0,27.0,30.0,5.0,5.0,0.15,167.0,167.0,179.0,25.0,1.0
compute_pressure_cuda.cpp,1.0,9.0,1.0,12.0,48.0,37.0,2.0,2.0,3.0,1.0,11.0,1.0,9.0,1.0,0.0,3.0,97.0,12.0,30.0,9.0,16.0,37.0,0.0,18.0,16.0,24.0,8.0,0.0,16.0,3.0,3.0,3.0,1.0,1.0,1.23,7.0,7.0,9.0,3.0,1.0
pair_lj_charmm_coul_long_intel.cpp,7.0,70.0,1.0,70.0,580.0,28.0,11.0,11.0,12.0,1.0,77.0,6.0,48.0,1.0,0.0,8.0,674.0,68.0,386.0,128.0,271.0,27.0,132.0,114.0,323.0,407.0,118.0,10.0,279.0,48.0,48.0,54.0,1.0,6.0,0.07,84.0,84.0,96.0,8.0,1.0
fix_temp_rescale_eff.cpp,2.0,15.0,1.0,37.0,139.0,30.0,4.0,4.0,4.0,1.0,18.0,2.0,15.0,1.0,0.0,8.0,206.0,37.0,125.0,29.0,89.0,30.0,0.0,14.0,81.0,111.0,29.0,0.0,82.0,10.0,10.0,10.0,1.0,5.0,0.24,28.0,28.0,29.0,8.0,1.0
improper_hybrid.cpp,4.0,23.0,3.0,61.0,222.0,58.0,8.0,8.0,8.0,1.0,31.0,4.0,23.0,3.0,0.0,9.0,341.0,61.0,210.0,41.0,156.0,58.0,0.0,12.0,180.0,249.0,41.0,0.0,208.0,20.0,20.0,21.0,4.0,4.0,0.28,68.0,68.0,71.0,14.0,1.0
fix_ave_spatial.cpp,14.0,83.0,6.0,225.0,1188.0,128.0,35.0,35.0,40.0,9.0,102.0,14.0,83.0,6.0,0.0,14.0,1534.0,225.0,1171.0,112.0,990.0,128.0,0.0,17.0,843.0,1290.0,112.0,0.0,1178.0,117.0,117.0,139.0,48.0,6.0,0.11,493.0,493.0,559.0,135.0,1.0
atom_vec_angle_kokkos.cpp,2.0,28.0,0.0,199.0,1581.0,100.0,5.0,5.0,5.0,1.0,29.0,2.0,28.0,0.0,0.0,52.0,1880.0,199.0,1570.0,466.0,972.0,100.0,0.0,11.0,1059.0,1367.0,340.0,0.0,1027.0,24.0,24.0,24.0,1.0,4.0,0.06,239.0,239.0,242.0,52.0,1.0
gridcomm.cpp,8.0,40.0,1.0,101.0,411.0,56.0,7.0,7.0,7.0,1.0,49.0,8.0,40.0,1.0,0.0,10.0,568.0,101.0,404.0,41.0,339.0,56.0,0.0,7.0,276.0,334.0,29.0,0.0,305.0,35.0,35.0,35.0,1.0,3.0,0.14,66.0,66.0,66.0,10.0,1.0
pppm_cuda.cpp,15.0,52.0,7.0,302.0,917.0,202.0,7.0,7.0,9.0,1.0,75.0,14.0,48.0,7.0,0.0,17.0,1420.0,277.0,818.0,108.0,697.0,194.0,87.0,45.0,622.0,732.0,104.0,0.0,628.0,56.0,56.0,70.0,3.0,3.0,0.24,127.0,127.0,151.0,19.0,1.0
